,text,label,cleaned
1935,In 50 years I have never met the contrary.,4,in year i never met contrari
1944,Excluding some citizens is a way to subdue citizens.,4,exclud citizen way subdu citizen
1951,This is a nonsensical person's thought.,4,thi nonsens person thought
1953,Women are free to wear their veil according to their religious conviction.,4,women free wear veil accord religi convict
1965,The submission of the woman is these remarks made by uneducated people.,4,the submiss woman remark made uneduc peopl
1966,The submission of the woman is these words made by uneducated people.,4,the submiss woman word made uneduc peopl
1975,"An unveiled woman is subject to the unholy gaze of men, a veiled woman is free from that.",4,an unveil woman subject unholi gaze men veil woman free
1976,"An unveiled woman is subject to human eyes, a veiled woman is free of it.",4,an unveil woman subject human eye veil woman free
2011,"The law prohibits the compulsory wearing of the veil. If they do not file a complaint, it is because they do so voluntarily.",4,the law prohibit compulsori wear veil if file complaint voluntarili
2015,"If these women were ""submissive"", would they resist as much Islamophobic pressure in public places and workplaces?",4,if women submiss would resist much islamophob pressur public place workplac
2016,"If these women were ""subject"", would they resist the islamophobic pressure in public places and workplaces?",4,if women subject would resist islamophob pressur public place workplac
2019,Do you wonder about wearing a mini-skirt or pants to find out if the women who wear them are constrained?,4,do wonder wear mini skirt pant find women wear constrain
2028,Yes but subject to God.,4,ye subject god
2035,"Lazy and hateful way of pretending to be a feminist activist while freeing oneself from the fight against the problems that affect, in a more structural and global way, all women: violence, harassment, equal pay, sexism. Bourgeois ethnocentric feminism, totally blind to intersectionality.",4,lazi hate way pretend feminist activist free oneself fight problem affect structur global way women violenc harass equal pay sexism bourgeoi ethnocentr femin total blind intersection
2036,"Lazy and hateful way to impersonate a feminist activist while overcoming the fight against the problems that affect, in a more structural and comprehensive manner, all the women, violence, harassment, equal pay, gender bias. Such bourgeois feminism is ethnocentric, totally blind to intersectionality.",4,lazi hate way imperson feminist activist overcom fight problem affect structur comprehens manner women violenc harass equal pay gender bia such bourgeoi femin ethnocentr total blind intersection
2057,Uh what is political Islam? not the right to copy paste Fhaine.,4,uh polit islam right copi past fhain
2058,Uh What is political Islam? No right to copy and paste Fhaine.,4,uh what polit islam no right copi past fhain
2079,"Have you asked, at least once, to a veiled woman, if she was forced to wear a veil?",4,have ask least veil woman forc wear veil
2084,"Previously: ""Muslim women wear a headscarf because they are submissive"" Now: ""The Islamic veil is a demonstration of political Islam"". So Muslim women don't have a free choice. But still! They choose to support political Islam! Find the error.",4,previous muslim women wear headscarf submiss now the islam veil demonstr polit islam so muslim women free choic but still they choos support polit islam find error
2085,Previously: 'Muslim women wear the veil because they are subjected' Now: 'The Islamic veil is the demonstration of a political Islam'. So Muslim women have no choice. Once again! They make the choice to support a political Islam! Find the mistake.,4,previous muslim women wear veil subject now the islam veil demonstr polit islam so muslim women choic onc they make choic support polit islam find mistak
2114,"Not at all, we wear our veil out of conviction, out of love.",4,not wear veil convict love
2115,"Not at all, we wear our veils out of conviction, out of love.",4,not wear veil convict love
2130,The Islamic veil is the best weapon ever worn by a woman today.,4,the islam veil best weapon ever worn woman today
2131,The Islamic veil is the best weapon ever worn by a woman today.,4,the islam veil best weapon ever worn woman today
2136,"The Islamic veil has always been worn by women, whom they consider as a protection.",4,the islam veil alway worn women consid protect
2137,The Islamic veil has always been worn by women that they consider protection.,4,the islam veil alway worn women consid protect
2148,Media propaganda.,4,media propaganda
2149,Media propaganda.,4,media propaganda
2162,The term Islamic is an aberration.,4,the term islam aberr
2163,The term Islamic is an aberration.,4,the term islam aberr
2182,These words to avoid debate.,4,these word avoid debat
2183,These words are to avoid debate.,4,these word avoid debat
2201,All women who wear a veil are considered dangerous in France today.,4,all women wear veil consid danger franc today
2230,It is a lack of awareness of Muslim women.,4,it lack awar muslim women
2246,Haha what a joke.,4,haha joke
2273,"This is the argument of those who are afraid of difference, afraid of the other.",4,thi argument afraid differ afraid
2274,"This is the argument of those who are afraid of difference, afraid of the other.",4,thi argument afraid differ afraid
2283,"Are all illiterate nannies and housekeepers involved in politics? No of course but this one does not bother us, they serve!",4,are illiter nanni housekeep involv polit no cours one bother us serv
2284,"Do all illiterate nannies and housekeepers play politics? No, of course not, but this one doesn't bother us, they serve!",4,do illiter nanni housekeep play polit no cours one bother us serv
2346,"Political badges, are they subject to a ban in public places? No!",4,polit badg subject ban public place no
2359,"Women fight to no longer be forced to wear it in the countries of the Muslim world which make it compulsory, without denying their belonging to Islam.",4,women fight longer forc wear countri muslim world make compulsori without deni belong islam
2360,"Women struggle to not be forced to wear the veil in the countries of the Muslim world which make it compulsory, but they don't deny their belonging to Islam.",4,women struggl forc wear veil countri muslim world make compulsori deni belong islam
2361,"Another pretext to avoid addressing the real problems of society, of which the veil is absolutely not a part. With such blindness, shouldn't you rather take off your veil?",4,anoth pretext avoid address real problem societi veil absolut part with blind rather take veil
2362,"This is yet another pretext to avoid addressing the real problems of society, of which the veil is absolutely not a part. With such blindness, shouldn't you be the one to remove your veil?",4,thi yet anoth pretext avoid address real problem societi veil absolut part with blind one remov veil
2439,We must disconnect the two issues of war/religion.,4,we must disconnect two issu war religion
2440,The two issues of war/religion must be disconnected.,4,the two issu war religion must disconnect
2450,Your words confirm that you ignore the definition of your words.,4,your word confirm ignor definit word
2453,We bother a lot casually.,4,we bother lot casual
2461,Islam does not advocate war contrary to your fantasies.,4,islam advoc war contrari fantasi
2558,People forget vote that our fathers built France which was destroyed during the second war. What ingratitude.,4,peopl forget vote father built franc destroy second war what ingratitud
2559,"People forget to tell that our fathers built France, which was destroyed during the second war. What ingratitude.",4,peopl forget tell father built franc destroy second war what ingratitud
2591,You confuse Arab with Muslim.,4,you confus arab muslim
2638,"To the contrary, there is no country called Muslim or Islam does not yet exist.",4,to contrari countri call muslim islam yet exist
2639,"On the contrary, there is no country called Muslim or Muslimmania does not yet exist.",4,on contrari countri call muslim muslimmania yet exist
2708,Too late!,4,too late
2709,Too late!,4,too late
2721,Your comments are racist and are subject to criminal sanctions.,4,your comment racist subject crimin sanction
2751,There is a Muslim country? Either I'm bad at geography or there's something wrong with your stupid sentence.,4,there muslim countri either i bad geographi someth wrong stupid sentenc
2771,Leaving France would be a defeat.,4,leav franc would defeat
2772,Leaving France would be a defeat.,4,leav franc would defeat
2792,If you continue hating them it can be the case. You should treat people the way that you want to be treated.,4,if continu hate case you treat peopl way want treat
2805,"That's wrong, I don't hate you.",4,that wrong i hate
2806,This is wrong. I do not hate you.,4,thi wrong i hate
2847,They have lost their minds.,4,they lost mind
2848,They lost the head.,4,they lost head
2859,It is ignorance speaking.,4,it ignor speak
2860,It is ignorance that speaks.,4,it ignor speak
2894,Quite the contrary.,4,quit contrari
2895,Quite the contrary.,4,quit contrari
2910,These the wrong image scares you.,4,these wrong imag scare
2911,These are the wrong images that frighten you.,4,these wrong imag frighten
2931,"Islam means peace in Arabic. How can a religion with such a name want to discriminate against a part of people who because they are not Muslim must still hate it? One thing the first batch of the Koran that has been identified is ""read"" it will have to start instead of telling nonsense.",4,islam mean peac arab how religion name want discrimin part peopl muslim must still hate one thing first batch koran identifi read start instead tell nonsens
2950,"It's wrong. On the other hand, can a person be blamed for hating someone who shows hatred towards him, for no other reason than his belonging to a religion?",4,it wrong on hand person blame hate someon show hatr toward reason belong religion
2951,"It is wrong. But can you blame a person for hating someone who hates him or her, without any other cause than his religious affiliation?",4,it wrong but blame person hate someon hate without caus religi affili
2971,"Some Muslim rulers have committed acts of barbarism, but this is the responsibility of the perpetrator alone and not Islam.",4,some muslim ruler commit act barbar respons perpetr alon islam
2994,Do not confuse Arab and Muslim.,4,do confus arab muslim
2995,Do not confuse Arab and Muslim.,4,do confus arab muslim
2998,Type Imam Boussena and we'll see who the scum is.,4,type imam boussena see scum
2999,Type imam Boussena and we'll see who the scum is.,4,type imam boussena see scum
3000,"Muslim women are subject to their God and not to their Men, as you are by your laws.",4,muslim women subject god men law
3001,"Muslim women are subjected to their God and not to their men, so as you are subjected to your laws.",4,muslim women subject god men subject law
3014,Fake. We cannot stereotype everyone in the same category.,4,fake we cannot stereotyp everyon categori
3015,False. You can not stereotype everyone in the same category.,4,fals you stereotyp everyon categori
3024,Muslim women do not want to ban blasphemy.,4,muslim women want ban blasphemi
3025,Muslims do not want to ban blasphemy.,4,muslim want ban blasphemi
3043,The republic recognizes only citizens and guarantees the free exercise of cults.,4,the republ recogn citizen guarante free exercis cult
3046,Quote as silly and unfounded as the person who quotes it.,4,quot silli unfound person quot
3047,Quote as silly and unfounded as the one who quotes it.,4,quot silli unfound one quot
3062,"The republic is blind, it does not suit it to make a religion compatible.",4,the republ blind suit make religion compat
3076,It's the policies that they have made it complicated with laws that have neither tails nor head.,4,it polici made complic law neither tail head
3077,It is the policies that have made it complicated with laws that have neither head nor tail.,4,it polici made complic law neither head tail
3107,Completely wrong.,4,complet wrong
3109,"Many people do not apply them, it does not pose a problem?",4,mani peopl appli pose problem
3112,Islam proves you wrong every day.,4,islam prove wrong everi day
3113,Every day islam proves you wrong.,4,everi day islam prove wrong
3114,Secular values? On the contrary.,4,secular valu on contrari
3115,Secular values? On the contrary.,4,secular valu on contrari
3118,The values ​​of the republic are not in opposition to those of Islam. It's wrong.,4,the valu republ opposit islam it wrong
3136,The values ​​of the republic are my values ​​as a Muslim.,4,the valu republ valu muslim
3157,Which republic? We are heading straight for a dictatorship!,4,which republ we head straight dictatorship
3158,What republic? We're going straight to a dictatorship!,4,what republ we go straight dictatorship
3179,Think this is the sign of your ignorance.,4,think sign ignor
3180,Think this is a sign of your ignorance.,4,think sign ignor
3205,"Islam is compatible on all the Earth except with dictatorial, unjust authoritarian regimes, champions of decadence, which is not the case with the republic as far as I know.",4,islam compat earth except dictatori unjust authoritarian regim champion decad case republ far i know
3206,"Islam is compatible throughout the world except for dictatorial regimes, unjust authoritarian regimes, champions of decadence. Which is not the case of the republic as far as I know.",4,islam compat throughout world except dictatori regim unjust authoritarian regim champion decad which case republ far i know
3211,"To see its representatives, the values ​​of the Republic are corruption, nepotism, mediocrity, class contempt, manifest deafness to the problems of the population, unwavering support for war criminals who pay the checkout, compulsory secularism for everything that is not Judeo-Christian, the systematic repression, the permanent infantilization of the population. I would like to say that Islam is incompatible with these values, but that would be to forget that the leaders of Muslim countries have almost all the same values.",4,to see repres valu republ corrupt nepot mediocr class contempt manifest deaf problem popul unwav support war crimin pay checkout compulsori secular everyth judeo christian systemat repress perman infantil popul i would like say islam incompat valu would forget leader muslim countri almost valu
3212,"See its representatives, the values of the Republic are corruption, nepotism, mediocrity, class contempt, manifest deafness to the problems of the population, unfailing support for war criminals who go to the checkout, mandatory secularism for everything that is not Judeo-Christian, systematic repression, permanent infantilisation of the population. I would like to say that Islam is incompatible with these values, but that would be forgetting that the leaders of Muslim countries have almost all the same values.",4,see repres valu republ corrupt nepot mediocr class contempt manifest deaf problem popul unfail support war crimin go checkout mandatori secular everyth judeo christian systemat repress perman infantilis popul i would like say islam incompat valu would forget leader muslim countri almost valu
3293,Muslims are not a problem. They seek their place in society and only inspire people to live in peace but do not wish to live hidden or be assimilated. We are all a force for our society.,4,muslim problem they seek place societi inspir peopl live peac wish live hidden assimil we forc societi
3305,Mass propaganda works well.,4,mass propaganda work well
3306,This is because mass propaganda works well.,4,thi mass propaganda work well
3321,The real problem is that you spend your time hating us.,4,the real problem spend time hate us
3322,The real problem is that you spend your time hating us.,4,the real problem spend time hate us
3336,"Yes, because our glasses (media) are distorted.",4,ye glass media distort
3375,You have to discuss with competent people in the Muslim world and you will realize that there is no problem but ignorance.,4,you discuss compet peopl muslim world realiz problem ignor
3423,"Yes, there is a problem with the way Muslims are spoken of in this country. Hateful people allow themselves to bully them, belittle them, insult them and doubt their good faith all the time, and they are almost never punished. It is indeed a problem. I wouldn't have called it a Muslim problem, but it is indeed a problem.",4,ye problem way muslim spoken countri hate peopl allow bulli belittl insult doubt good faith time almost never punish it inde problem i call muslim problem inde problem
3424,"Yes, there is a problem with the way we talk about Muslims in this country. Hateful people used to bully them, to belittle them, to insult and to doubt their good faith all the time, and they are almost never punished. This is indeed a problem. I would not have called a Muslim problem, but it is indeed a problem.",4,ye problem way talk muslim countri hate peopl use bulli belittl insult doubt good faith time almost never punish thi inde problem i would call muslim problem inde problem
3453,Begin with the madness you are afflicted with.,4,begin mad afflict
3461,"Islam is a recognized religion, disease is your hatred. Don't try to infect us.",4,islam recogn religion diseas hatr don tri infect us
3462,"Islam is a recognized religion, your hate is the disease. Do not try to contaminate us.",4,islam recogn religion hate diseas do tri contamin us
3470,"Don't worry: Islam is not contagious. On the other hand, misunderstandings certainly are. We must absolutely eradicate them. To do so, do not hesitate to open up to others and get informed by visiting our site. Your health will only improve.",4,don worri islam contagi on hand misunderstand certainli we must absolut erad to hesit open other get inform visit site your health improv
3519,Every cult has its own meat. How is it a problem for you to eat hallal meat as long as you have no ban?,4,everi cult meat how problem eat hallal meat long ban
3543,Really? It is contrary to the principles of Muslims to take advantage of a failure!,4,realli it contrari principl muslim take advantag failur
3548,And vice versa.,4,and vice versa
3669,"Islam does not invade, proselytism is prohibited whoever chooses Islam is by conviction.",4,islam invad proselyt prohibit whoever choos islam convict
3670,"Islam does not invade, proselytism is forbidden whoever chooses Islam out of conviction.",4,islam invad proselyt forbidden whoever choos islam convict
3686,"You maintain the concept of the ""clash of civilizations"" in order to frighten people.",4,you maintain concept clash civil order frighten peopl
3720,Another stupid thing.,4,anoth stupid thing
3738,"Islam doesn't need you, but you need it for your controversy.",4,islam need need controversi
3744,Would you like a war of confessions? These are the words you're saying.,4,would like war confess these word say
3759,"We are in France, everyone chooses the religion they want, no one invades anyone, on the other hand, stupidity and ignorance have invaded your brain.",4,we franc everyon choos religion want one invad anyon hand stupid ignor invad brain
3760,"We are in France each one chooses the religion he wants. No one to invade anyone, but stupidity and ignorance have invaded your brain.",4,we franc one choos religion want no one invad anyon stupid ignor invad brain
3762,"When you drink booze, it goes back to your brain.",4,when drink booz goe back brain
3769,"If Islamization is wanting the best for one's neighbour, returning good for evil, promoting good behavior, fighting injustice, what's wrong with that?",4,if islam want best one neighbour return good evil promot good behavior fight injustic wrong
3770,"If Islamization means wanting the best for his neighbor, to return good for evil, to promote good behavior, to fight injustice, what harm is there to that?",4,if islam mean want best neighbor return good evil promot good behavior fight injustic harm
3777,Highlights people's ignorance.,4,highlight peopl ignor
3778,Highlights the ignorance of people.,4,highlight ignor peopl
3807,So many words describing your lack of personality. Pretty copy-paste taken from the logorrhea of ​​pseudo experts in terrorism.,4,so mani word describ lack person pretti copi past taken logorrhea pseudo expert terror
3808,So many words describing your lack of personality. Pretty copy and paste all over the place of long-winded pseudo-experts in terrorism.,4,so mani word describ lack person pretti copi past place long wind pseudo expert terror
3836,This is Islamophobic delirium.,4,thi islamophob delirium
3854,If this is the case it is wrong.,4,if case wrong
3859,The person who writes this kind of comments is unable in his own words to define those they use.,4,the person write kind comment unabl word defin use
3860,"The person who writes these kinds of comments is unable, in his own words, to define what they are using.",4,the person write kind comment unabl word defin use
3864,There is a lack of an opportunistic slave driver.,4,there lack opportunist slave driver
3879,About uneducated and racist.,4,about uneduc racist
3908,Pacifist but not wait and see.,4,pacifist wait see
3911,You are a smoker.,4,you smoker
3912,You are a joke.,4,you joke
3914,Many ists to better support these questionable assertions. The suffix ist has been well selected.,4,mani ist better support question assert the suffix ist well select
3931,"If it did, it would be a big brothel in France.",4,if would big brothel franc
3932,"If that were the case, it would be a big mess in France.",4,if case would big mess franc
3943,You should reread the definition of these terms or should I say read the definition of these terms as you seem to be in the most total ignorance.,4,you reread definit term i say read definit term seem total ignor
3944,You should read the definition of these terms or should I say read the definitions of these terms as you seem to be in total ignorance.,4,you read definit term i say read definit term seem total ignor
3955,We could only wait for a next Hitler and maybe we too will become victims?.,4,we could wait next hitler mayb becom victim
3956,We could just wait for a next hitler and maybe we too will become victims ?.,4,we could wait next hitler mayb becom victim
3979,The sole purpose of your words is based on hatred under the guise of Islamophobia.,4,the sole purpos word base hatr guis islamophobia
3980,The sole purpose of your speech is based on hatred under the guise of Islamophobia.,4,the sole purpos speech base hatr guis islamophobia
3995,It is harmful to attack a quiet minority who only want one thing: to integrate into society.,4,it harm attack quiet minor want one thing integr societi
3996,It is harmful to attack a calm minority who only wants one thing: to integrate into the society.,4,it harm attack calm minor want one thing integr societi
4012,"Answer by the absurd: if they were ""all"", there would otherwise be more victims since there are nearly 2 billion Muslims in the world!",4,answer absurd would otherwis victim sinc nearli billion muslim world
4014,"Answer by the absurd: if they were all, why would they be the most numerous victims of terrorists?",4,answer absurd would numer victim terrorist
4019,Terms used to legitimize dictatorial regimes and to justify the repression and massacres of peoples as well as coups d'etat as in Egypt.,4,term use legitim dictatori regim justifi repress massacr peopl well coup etat egypt
4020,Terms used to legitimize dictatorial regimes and to justify repression and massacres of peoples as well as shot status as in Egypt.,4,term use legitim dictatori regim justifi repress massacr peopl well shot statu egypt
4023,"From time to time, it doesn't hurt to open a history book about something other than Napoleon, Charlemagne or Louis XIV. And would incidentally allow to have a better idea of ​​the complexity and richness of the world.",4,from time time hurt open histori book someth napoleon charlemagn loui xiv and would incident allow better idea complex rich world
4024,"From time to time, opening a history book about something other than Napoleon, Charlemagne or Louis XIV does not hurt. And would also give a better idea of the complexity and richness of the world.",4,from time time open histori book someth napoleon charlemagn loui xiv hurt and would also give better idea complex rich world
4040,"In terms of statistics, it is wrong. You want sources?",4,in term statist wrong you want sourc
4041,And the reverse? because I'm looking at a 9th grade history book. And it's embarrassing for you.,4,and revers i look th grade histori book and embarrass
4042,And the opposite? Because I'm looking at a history book of the third grade. And it is embarrassing for you.,4,and opposit becaus i look histori book third grade and embarrass
4049,"Underline the verb, the subject and remove the movable complement, read the sentence again.",4,underlin verb subject remov movabl complement read sentenc
4050,"Emphasize the verb, subject and remove the movable complement, reread the sentence.",4,emphas verb subject remov movabl complement reread sentenc
4055,"If a minority of ""Muslims"" allows you to say that ALL Muslims are terrorists then if you have a faulty neuron in your brain, then by your logic we deduce that you are completely nuts!",4,if minor muslim allow say all muslim terrorist faulti neuron brain logic deduc complet nut
4056,"If a minority of 'Muslims' allows you to say that ALL Muslims are terrorists, then if you have a defective neuron in your brain, we can deduce from your logic that you are completely crazy!",4,if minor muslim allow say all muslim terrorist defect neuron brain deduc logic complet crazi
4067,"The abuse of the mass media seriously damages the capacity for discernment. If symptoms persist, consult a psychologist. You have most likely become paranoid.",4,the abus mass media serious damag capac discern if symptom persist consult psychologist you like becom paranoid
4097,It is ignorance that makes you say this sentence.,4,it ignor make say sentenc
4098,It is ignorance that makes you say this sentence.,4,it ignor make say sentenc
4125,We deplore the attacks and the resulting terror. We deplore all violence! We all contest the amalgams between Muslims and terrorists.,4,we deplor attack result terror we deplor violenc we contest amalgam muslim terrorist
4126,We deplore the attacks and the resulting terror. We all deplore all violence! We are all aware of the confusion between Muslims and terrorists.,4,we deplor attack result terror we deplor violenc we awar confus muslim terrorist
4149,Terrorists are all delinquents frustrated and rejected by society.,4,terrorist delinqu frustrat reject societi
4150,Terrorists are all frustrated offenders who are rejected by the Society.,4,terrorist frustrat offend reject societi
4187,"The amalgam is easy since it starts from a sophism. All terrorists are Muslims (this remains to be proven). Muslims are all Muslims, therefore all Muslims are terrorists. This sentence is as true as this fallacy: All cats are mortal. Socrates is mortal, therefore Socrates is a cat.",4,the amalgam easi sinc start sophism all terrorist muslim remain proven muslim muslim therefor muslim terrorist thi sentenc true fallaci all cat mortal socrat mortal therefor socrat cat
4188,"The amalgam is easy since it starts from a sophism. All terrorists are Muslim (this has yet to be proven). Muslims are all Muslims, so all Muslims are terrorists. This sentence is as true as this sophism: All cats are mortal. Socrates is mortal, so Socrates is a cat.",4,the amalgam easi sinc start sophism all terrorist muslim yet proven muslim muslim muslim terrorist thi sentenc true sophism all cat mortal socrat mortal socrat cat
4193,It is wrong to generalize because there would therefore be 1.5 billion terrorists.,4,it wrong gener would therefor billion terrorist
4194,It is wrong to generalize because there would be 1.5 billion terrorists.,4,it wrong gener would billion terrorist
4197,Terrorists are misguided Muslims.,4,terrorist misguid muslim
4198,Terrorists are misguided Muslims.,4,terrorist misguid muslim
4201,What terrifies me personally is the ignorance that you proudly display in the eyes of the world.,4,what terrifi person ignor proudli display eye world
4202,What frightens me personally is the ignorance you proudly display in the eyes of the world.,4,what frighten person ignor proudli display eye world
4219,"At present, the only terrorism is state terrorism. I will not mention the great world power which has granted itself the right of life and death over the entire planet or even certain rogue states near Eastern coloniaix assassins.",4,at present terror state terror i mention great world power grant right life death entir planet even certain rogu state near eastern coloniaix assassin
4220,"At present, the only terrorism is state terrorism. I will not mention the great world power that has granted itself the right to life and death on the entire planet or even some rogue murderous colonial oriental states.",4,at present terror state terror i mention great world power grant right life death entir planet even rogu murder coloni orient state
4265,Why in this case do Muslims unanimously condemn all the attacks that have taken place on French and European soil?,4,whi case muslim unanim condemn attack taken place french european soil
4266,Why in this case do Muslims unanimously condemn all attacks on French and European soil?,4,whi case muslim unanim condemn attack french european soil
4289,A deviant minority does not represent all Muslim believers.,4,a deviant minor repres muslim believ
4290,A deviant minority does not represent all Muslim believers.,4,a deviant minor repres muslim believ
4303,Generality is always wrong.,4,gener alway wrong
4304,Generality is always wrong.,4,gener alway wrong
4310,A non-Muslim who commits a massacre is just a fool or a criminal.,4,a non muslim commit massacr fool crimin
4315,Religious terrorism exists in all religions and it remains an infinite minority.,4,religi terror exist religion remain infinit minor
4316,Religious terrorism exists in all religions and this remains an infinitely small minority.,4,religi terror exist religion remain infinit small minor
4337,"Without victim competition, terrorism makes more Muslim victims in a different way.",4,without victim competit terror make muslim victim differ way
4341,This is an erroneous subjective generalization.,4,thi erron subject gener
4342,This is a wrong subjective generalization.,4,thi wrong subject gener
4345,"And Christians are all slave racists (but endowed with a deep human quality)? The jews all dishonest bankers starting all their sentences with ""on my life, the truth""? The Chinese all underpaid workers starting all their sentences with ""honourable foreigner""? Indians all switchboard operators bowing down to cows? You live in a world that does not exist, wake up.",4,and christian slave racist endow deep human qualiti the jew dishonest banker start sentenc life truth the chines underpaid worker start sentenc honour foreign indian switchboard oper bow cow you live world exist wake
4346,"And Christians are all racist slavers (but with a deep human quality)? Jews all dishonest bankers beginning all their sentences with ""about my life, the truth""? The Chinese all underpaid workers starting all their sentences with ""honorable foreigner""? All the Indians are switchboard operators prostrating themselves in front of cows? You live in a world that doesn't exist, wake up.",4,and christian racist slaver deep human qualiti jew dishonest banker begin sentenc life truth the chines underpaid worker start sentenc honor foreign all indian switchboard oper prostrat front cow you live world exist wake
4348,"And you, brave freedom fighters, risk your life to write this message, in complete disregard of the infinite dangers that lie ahead of you for having only dared to utter such words to those who are already, according to your accomplices, the secret masters of the world.",4,and brave freedom fighter risk life write messag complet disregard infinit danger lie ahead dare utter word alreadi accord accomplic secret master world
4349,"The last time a leader was so adamant about a minority in his country, he tried to physically exterminate them.",4,the last time leader adam minor countri tri physic extermin
4350,"The last time a leader was so adamant about a minority in his country, he tried to physically exterminate them.",4,the last time leader adam minor countri tri physic extermin
4449,"On the contrary, we are much more free than you think.",4,on contrari much free think
4461,The uneducated who wrote this msg emits meaningless shortcuts annealing the woman has an object she nonsense!,4,the uneduc wrote msg emit meaningless shortcut anneal woman object nonsens
4462,The uneducated who wrote this message gives meaningless shortcuts by annealing the woman to an object. How absurd!,4,the uneduc wrote messag give meaningless shortcut anneal woman object how absurd
4463,"Islam invites women to learn and study, contrary to this commentary which exudes hatred and the rejection of others.",4,islam invit women learn studi contrari commentari exud hatr reject other
4464,"Islam invites women to educate themselves and study, contrary to this comment which reflects hatred and rejection of others.",4,islam invit women educ studi contrari comment reflect hatr reject other
4481,"This veil discriminates against them. They have a higher unemployment rate, but whose fault is it? To the discriminator or to the victim?",4,thi veil discrimin they higher unemploy rate whose fault to discrimin victim
4482,"This veil discriminates them. They have a high unemployment, but whose fault? To the one who discriminates or to the victim?",4,thi veil discrimin they high unemploy whose fault to one discrimin victim
4513,I work it's wrong.,4,i work wrong
4537,This is a flagrant lack of knowledge of Muslim women.,4,thi flagrant lack knowledg muslim women
4538,It is a blatant lack of knowledge of Muslim women.,4,it blatant lack knowledg muslim women
4605,"Veiled women suffer a lot of discrimination, which could push some of them to lock themselves up.",4,veil women suffer lot discrimin could push lock
4606,"Veiled women suffer a lot of discrimination, which could lead some of them to lock themselves away.",4,veil women suffer lot discrimin could lead lock away
4643,On the contrary many work.,4,on contrari mani work
4655,"Islam considers women a jewel. And like any precious stone, it must be preserved from unholy eyes.",4,islam consid women jewel and like preciou stone must preserv unholi eye
4673,"Criminals are in all peoples and of all religions, fortunately a minority, one must never generalize. You are Italian therefore a mafia?",4,crimin peopl religion fortun minor one must never gener you italian therefor mafia
4674,"The criminals are of all populations and all religions, fortunately, a minority, you should never generalize. You are Italian, so you are a mobster?",4,the crimin popul religion fortun minor never gener you italian mobster
4677,"A very small number of asylum seekers are actually kept for a short time. This is precisely to avoid that, finding themselves on the street and in difficulty, they end up committing a crime. In fact, the bulk of crime by immigrants is not the work of this case, but of illegal immigrants (who are not supported by anyone).",4,a small number asylum seeker actual kept short time thi precis avoid find street difficulti end commit crime in fact bulk crime immigr work case illeg immigr support anyon
4678,"A small number of asylum seekers is effectively maintained for a short period. This is just to prevent that, lying on the street and in trouble, they'll end up becoming criminals. The bulk of crime made by immigrants is not the work of this category, but of irregulars (which are not maintained by anyone).",4,a small number asylum seeker effect maintain short period thi prevent lie street troubl end becom crimin the bulk crime made immigr work categori irregular maintain anyon
4683,"The welcome isn't always the best and for some hotheads you can't make a lump of everything because no one is free from faults. See exploiters of people, camorristi and criminals, even our own.",4,the welcom alway best hothead make lump everyth one free fault see exploit peopl camorristi crimin even
4691,"I understand the concern related to some crimes by foreign citizens, but generalizing is unfair to all those who want to integrate normally.",4,i understand concern relat crime foreign citizen gener unfair want integr normal
4692,"I understand the concern linked to certain crimes committed by foreign citizens, but generalizing is unfair to all those who want to integrate normally.",4,i understand concern link certain crime commit foreign citizen gener unfair want integr normal
4695,Already. And the many who die because of illegal hiring or racial hatred or fatigue?,4,alreadi and mani die illeg hire racial hatr fatigu
4696,Yeah. And the many who die because of illegal hiring or racial hatred or fatigue?,4,yeah and mani die illeg hire racial hatr fatigu
4697,It's not true that we keep them. Only a few asylum seekers (a small part).,4,it true keep onli asylum seeker small part
4698,It is not true that we maintain them. Only some asylum seekers (a small group).,4,it true maintain onli asylum seeker small group
4711,"Note that the victims are not just us, but all those who are forced to leave their country and seek shelter and refuge here, and it also seems to me that you are making a huge generalization.",4,note victim us forc leav countri seek shelter refug also seem make huge gener
4712,"Watch out that the victims is not only us, but all those who are forced to leave their country and to seek shelter and refuge here, also it seems to me that she is enormously generalizing.",4,watch victim us forc leav countri seek shelter refug also seem enorm gener
4721,"It seems to me unfair to generalize about crimes committed by individuals. Many foreigners who arrive in our country, in any case in need of at least initial help, just want to integrate without wanting to harm anyone.",4,it seem unfair gener crime commit individu mani foreign arriv countri case need least initi help want integr without want harm anyon
4722,"It seems unfair to me to generalize for the crimes committed by the individual. Many foreigners who arrive in our country, needing a least initial help, just want to be integrated without wanting to hurt anyone.",4,it seem unfair gener crime commit individu mani foreign arriv countri need least initi help want integr without want hurt anyon
4727,"Those you define as murderers are a very small part of the foreigners who arrive in Italy. This small fraction is no different from other criminals who kill in Italy. We cannot call all Muslims murderers, nor attribute them the adjective of beasts. They are men like all of us and if they do something that goes against the law they are punished as ordinary criminals, they are not punished for being Muslims.",4,those defin murder small part foreign arriv itali thi small fraction differ crimin kill itali we cannot call muslim murder attribut adject beast they men like us someth goe law punish ordinari crimin punish muslim
