,text,label,cleaned
1116,These actions are not the fault of an entire community?,3,these action fault entir commun
1118,If you are really concerned about women and children then support the #truthproject and maybe read some of the findings and a real picture of grooming and child exploitation.,3,if realli concern women children support truthproject mayb read find real pictur groom child exploit
1120,#visitmymosque .and ask if you are willing to have an open calm discussion. Muslim communities are already doing lots to stop any abuse in its name. Just as the Church is for with abusers who call themselves Christian and use the Church. But somehow your tone suggests you'd rather rant.,3,visitmymosqu ask will open calm discuss muslim commun alreadi lot stop abus name just church abus call christian use church but somehow tone suggest rather rant
1128,"All the major world religions have at some time been associated with extreme human rights abuses against men, women and children.",3,all major world religion time associ extrem human right abus men women children
1136,"The vast majority of rapes are committed in the home, by someone the victim knows, or by a partner. There are numerous examples of rape culture in this country. (add a link to the everyday sexism project)",3,the vast major rape commit home someon victim know partner there numer exampl rape cultur countri add link everyday sexism project
1145,"I agree that the sexualisation of childhood is a serious issue, but this isn't something exclusive to 'liberal' societies or Governments.",3,i agre sexualis childhood seriou issu someth exclus liber societi govern
1146,These matters are not being ignored. Have you heard that crimes concerning child rapes and radicalisation are prosecuted?,3,these matter ignor have heard crime concern child rape radicalis prosecut
1149,Our society indeed has special funding and treatments for immigrants as they are in a vulnerable position. Does it mean that the government is submitting to them? To me it means being humane! You should try to immigrate to another country and then decide whether you feel good as an immigrant or not.,3,our societi inde special fund treatment immigr vulner posit doe mean govern submit to mean human you tri immigr anoth countri decid whether feel good immigr
1152,"Have faith in British Law. Indeed, the Muslim rapists will be deported back to their own countries after the sentences. Criminals will not get special treatment. Everyone can change the situation even it is a small contribution. For example, teach children arm themselves and report suspicious events.",3,have faith british law inde muslim rapist deport back countri sentenc crimin get special treatment everyon chang situat even small contribut for exampl teach children arm report suspici event
1161,"As you said, it is extremism which does not represent the majority of Muslims. We do not want more fear or hate speech in our life. We could help people know the true Muslims by reading the facts and conversing with your Muslim neighbors.",3,as said extrem repres major muslim we want fear hate speech life we could help peopl know true muslim read fact convers muslim neighbor
1172,A simple google search of this will illustrate otherwise (provide evidence).,3,a simpl googl search illustr otherwis provid evid
1180,"Pipe bombs were sent to Trump's opposition, including Robert De Niro, this scapegoating of Muslims is the real problem and blinds us to the bigger picture.",3,pipe bomb sent trump opposit includ robert de niro scapego muslim real problem blind us bigger pictur
1184,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",3,serious i would love know get statist they far truth
1197,"Is this where you got your facts, do read the rest of the article? Https://www.politifact.com/punditfact/statements/2015/aug/28/curt-schilling/schilling-throws-wild-pitch-nazi-stat/.",3,is got fact read rest articl http www politifact com punditfact statement aug curt schill schill throw wild pitch nazi stat
1198,Actually the facts say it is just 0.01% of Muslims who might be extremists. So stop spreading false facts to bias public opinion.,3,actual fact say muslim might extremist so stop spread fals fact bia public opinion
1231,Why would you stereotype and generalise an entire community for actions of a few?,3,whi would stereotyp generalis entir commun action
1237,"Violating of right for underrepresented communities (homosexuals, women, disabled people) takes place everywhere, and many native Western people are also held accountable for it. Oppressing rights is not the feature of Islam but of our society in general.",3,violat right underrepres commun homosexu women disabl peopl take place everywher mani nativ western peopl also held account oppress right featur islam societi gener
1239,Sounds more like the Catholic church to me #pope#childabuse #InquiryCSA.,3,sound like cathol church pope childabus inquirycsa
1240,The opposite of oppression is choice the vast majority of Muslim women in Britain have choice.,3,the opposit oppress choic vast major muslim women britain choic
1249,How exactly are Muslims oppressing other cultures? Do you think maybe spreading the opinion that all Muslims are homophobic and sexist demonises them and legitimises oppressing their culture?,3,how exactli muslim oppress cultur do think mayb spread opinion muslim homophob sexist demonis legitimis oppress cultur
1251,"Actually women and homosexuals have not receive the right treatment in many places for a very long time, not just in Muslim culture. Plus, the society has not change too much. The most important thing is how we can make the society and the world a better place, not just excluding others.",3,actual women homosexu receiv right treatment mani place long time muslim cultur plu societi chang much the import thing make societi world better place exclud other
1252,"Double standards all round lots of British culture and Christian faiths oppress women, homosexuals and other cultures from #equalpay #metoo #timesup job restrictions in the church to condoning/ hiding sexual violence and child exploitation #thetruthproject.",3,doubl standard round lot british cultur christian faith oppress women homosexu cultur equalpay metoo timesup job restrict church condon hide sexual violenc child exploit thetruthproject
1259,"I can feel you. However, the majority of Muslims are not against women or other cultures. They are like us who want to be treated equally and they have the right as human. Keeping Muslims away is not helpful either. Instead, we could think of ways to increase the disparity.",3,i feel howev major muslim women cultur they like us want treat equal right human keep muslim away help either instead could think way increas dispar
1261,"With all the anti Islamic rhetoric floating around, do think they have chosen that faith because because its easy?",3,with anti islam rhetor float around think chosen faith easi
1264,I would not call it sad or self loathing to join a sisterhood of tolerance.,3,i would call sad self loath join sisterhood toler
1267,Maybe that 'sisterhood of tolerance and understanding' is challenging sexism everywhere including those men who feel they can tell women what they should believe in and how to live their lives.,3,mayb sisterhood toler understand challeng sexism everywher includ men feel tell women believ live live
1268,"So you are suggesting Pakistan, Saudi Arabia, and the Sudan oppress women, but somehow you know better than every white woman who is a Muslim and feel entitled to make public judgements about them. See what I am getting at?",3,so suggest pakistan saudi arabia sudan oppress women somehow know better everi white woman muslim feel entitl make public judgement see i get
1282,"Such thinking deserves the Nobel Prize! Seriously, you are seriously jeopardizing your intellectual credibility.",3,such think deserv nobel prize serious serious jeopard intellectu credibl
1290,"Feel free to eat in front of me, I don't mind.",3,feel free eat front i mind
1291,"You are free to eat in front of me, it does not bother me.",3,you free eat front bother
1298,"On the contrary, secularism allows every citizen to freely live his faith.",3,on contrari secular allow everi citizen freeli live faith
1299,"On the contrary, secularism allows every citizen to freely profess his faith.",3,on contrari secular allow everi citizen freeli profess faith
1322,"Muslims have ruled Arab lands for the past 14 centuries. Yet today, statistics inform us that 14 million Arabs are Coptic Christians (for several generations), witnesses that Islam has not been answered with the sword. Muslims ruled India for about a millennium. Today, more than 80% of Indians are non-Muslims, witness that Islam was not imposed by the sword. The regions most populated by Muslims are the east coast of Africa, Indonesia and Malaysia, while no Muslim armed forces have gone to these regions, which have been conquered only by the intellectual sword.",3,muslim rule arab land past centuri yet today statist inform us million arab coptic christian sever gener wit islam answer sword muslim rule india millennium today indian non muslim wit islam impos sword the region popul muslim east coast africa indonesia malaysia muslim arm forc gone region conquer intellectu sword
1324,"Many times in history, Muslims have welcomed Jews persecuted by Christians in Europe.",3,mani time histori muslim welcom jew persecut christian europ
1325,"Many times in history, Muslims have welcomed Jews persecuted by Christians in Europe.",3,mani time histori muslim welcom jew persecut christian europ
1330,Your lack of knowledge and culture compels me to invite you to tea to transmit to you elements of my religion.,3,your lack knowledg cultur compel invit tea transmit element religion
1331,Your lack of knowledge and culture forces me to invite you to a tea to convey some elements of my religion.,3,your lack knowledg cultur forc invit tea convey element religion
1332,"In any human community, there are always extremists, but this is not the prerogative of Islam, and it is contrary to its message.",3,in human commun alway extremist prerog islam contrari messag
1333,"In every community, there are always extremists, but it is not exclusive to Islam, and this is contrary to its message.",3,in everi commun alway extremist exclus islam contrari messag
1348,"It is false, they do it themselves because they know the benefit that It is.",3,it fals know benefit it
1349,"This is wrong, they do it for themselves because they know the benefit of it.",3,thi wrong know benefit
1358,Islam teaches modesty.,3,islam teach modesti
1359,The Islam teaches modesty.,3,the islam teach modesti
1362,"The clothing of the Muslim woman must be ample, just like that of the man it is a sign of modesty!",3,the cloth muslim woman must ampl like man sign modesti
1363,"The Muslim woman's clothing must be ample, just as it is a sign of modesty for men!",3,the muslim woman cloth must ampl sign modesti men
1400,"Wearing a veil, and therefore expressing one's religious opinion, is one of the fundamental freedoms of the individual. Each of us expresses our individuality. The wearing of the veil, in the same way, is an expression of individuality.",3,wear veil therefor express one religi opinion one fundament freedom individu each us express individu the wear veil way express individu
1401,"Wearing a veil, and therefore expressing one's religious opinion is one of the fundamental freedoms of the individual. Each of us expresses his or her individuality. The wearing of the veil, in the same way, is the expression of an individuality.",3,wear veil therefor express one religi opinion one fundament freedom individu each us express individu the wear veil way express individu
1414,Let's learn to live together.,3,let learn live togeth
1419,Tolerance is the foundation.,3,toler foundat
1434,"Try to get to know the person in question, a human being like you who does not claim anything and who does not wish to live fully if existence and in peace.",3,tri get know person question human like claim anyth wish live fulli exist peac
1435,"Try to know the person in question, a human being like you who claims nothing and who has no desire to live fully, if existence and in peace.",3,tri know person question human like claim noth desir live fulli exist peac
1468,My veil is a respectable choice.,3,my veil respect choic
1469,My veil is a respectable choice.,3,my veil respect choic
1470,"Tell me what touches you in my piece of fabric, did you ask the question when you see a nun or the statue of the Virgin Mary?",3,tell touch piec fabric ask question see nun statu virgin mari
1471,"Tell me what is provoking you in my piece of fabric, did you ask yourself the question when you see a nun or the statue of the Virgin Mary?",3,tell provok piec fabric ask question see nun statu virgin mari
1483,They don't want to see us in the public space anymore.,3,they want see us public space anymor
1505,I sense a heart full of hate. You would feel aggrieved by your shadow.,3,i sens heart full hate you would feel aggriev shadow
1508,This discourse could also be perceived as a kind of attack on intelligence and openness.,3,thi discours could also perceiv kind attack intellig open
1509,This speech might also be perceived as a kind of attack on intelligence and openness.,3,thi speech might also perceiv kind attack intellig open
1510,These words are not very tolerant of humanity.,3,these word toler human
1511,These words are not very tolerant towards humanity.,3,these word toler toward human
1512,Let's talk so I can prove you wrong.,3,let talk i prove wrong
1513,Let's talk about it so I can prove otherwise.,3,let talk i prove otherwis
1528,"Your comment, on the other hand, is aggressive because it places your well-being beyond my freedom without any justification.",3,your comment hand aggress place well beyond freedom without justif
1529,"Your comment, on the other hand, is aggressive because it places your well-being beyond my freedom without any justification.",3,your comment hand aggress place well beyond freedom without justif
1540,"Your way of seeing things is the one and only model to follow, you cannot live in a free and democratic society.",3,your way see thing one model follow cannot live free democrat societi
1541,"Your way of looking at things is the only model to follow, you cannot live in a free and democratic society.",3,your way look thing model follow cannot live free democrat societi
1542,I understand that I do not represent your feminine ideal but know that this veil is my pride.,3,i understand i repres feminin ideal know veil pride
1543,"I understand that I do not represent your feminine ideal, but know that this veil is my pride.",3,i understand i repres feminin ideal know veil pride
1566,My veil is my free choice.,3,my veil free choic
1567,My veil is my choice.,3,my veil choic
1582,"Being against modesty is not everyone's opinion, and fortunately.",3,be modesti everyon opinion fortun
1583,Being against modesty is not everyone's opinion and fortunately.,3,be modesti everyon opinion fortun
1610,"In a secular republic, everyone dresses according to their convenience.",3,in secular republ everyon dress accord conveni
1611,"In a secular republic, everyone dresses according to their own convenience.",3,in secular republ everyon dress accord conveni
1649,But cathedrals are also fascinating.,3,but cathedr also fascin
1660,Did you miss a question mark?,3,did miss question mark
1663,So you know all veiled women and the context in which they started to put it? I am a researcher. I am interested.,3,so know veil women context start put i research i interest
1672,"The veil is not a sign of submission to man, it is a free choice.",3,the veil sign submiss man free choic
1673,"The veil is not a sign of submission to a man, it is a free choice.",3,the veil sign submiss man free choic
1685,"Subject? Whose? What? Where? In France? In Saudi Arabia? In short, many questions to be answered. Can we talk? #iammuslim #Askme.",3,subject whose what where in franc in saudi arabia in short mani question answer can talk iammuslim askm
1737,Women are not submissive but are free by their choice.,3,women submiss free choic
1743,It is a pity to see that people are not as respectful of Muslim women in a country that is supposed to defend human rights.,3,it piti see peopl respect muslim women countri suppos defend human right
1745,How can you keep that kind of talk while you know nothing of the place of women in Islam!,3,how keep kind talk know noth place women islam
1752,"The scarf is in no way an object of submission and a forced act. This is based on prejudice and ignorance of its coating. It is in no way an object that hinders freedom. They do not in any way prevent you from working, going out or traveling with friends.",3,the scarf way object submiss forc act thi base prejudic ignor coat it way object hinder freedom they way prevent work go travel friend
1754,The scarf is in no way an object of submission and in no way an obligation. It is a choice considered and assumed by many.,3,the scarf way object submiss way oblig it choic consid assum mani
1755,The headscarf is in no way an object of submission and in no way an obligation. It is a thoughtful choice and one that many people have accepted.,3,the headscarf way object submiss way oblig it thought choic one mani peopl accept
1790,The majority of veiled women have chosen to wear the veil in full awareness and in accordance with their religious principles.,3,the major veil women chosen wear veil full awar accord religi principl
1791,The majority of veiled women chose to wear the veil in full consciousness and in accordance with his religious principles.,3,the major veil women chose wear veil full conscious accord religi principl
1799,Many veiled women are grown and make this choice against the wishes of their husbands or families.,3,mani veil women grown make choic wish husband famili
1806,"No, it's just a personal choice of religious practice.",3,no person choic religi practic
1807,"No, it is just a religious practice of personal choice.",3,no religi practic person choic
1816,You are not tolerant and uneducated.,3,you toler uneduc
1826,"We talk about the religiosity of women in their place, what is the point?",3,we talk religios women place point
1831,"Their numbers are growing, thus it should please them .",3,their number grow thu pleas
1840,Wearing the veil is a choice for the majority of women.,3,wear veil choic major women
1841,Wearing the veil is a choice for the majority of women.,3,wear veil choic major women
1868,It is a lack of knowledge of Muslim women.,3,it lack knowledg muslim women
1869,It is a lack of knowledge of Muslim women.,3,it lack knowledg muslim women
1876,It would be necessary to question the main interested parties who are almost never questioned.,3,it would necessari question main interest parti almost never question
1877,We should question the women themselves that we almost never questioned.,3,we question women almost never question
1880,"If that is their choice, you cannot deny them what human rights have enshrined, freedom of worship.",3,if choic cannot deni human right enshrin freedom worship
1894,You speak without knowing.,3,you speak without know
1895,You speak without knowing.,3,you speak without know
1898,Take an interest in those that the veiled woman has in her head and not on her head.,3,take interest veil woman head head
1899,Better be interested in those women who have veil in their mind and not on their heads.,3,better interest women veil mind head
1908,It is an act of love and obedience to Allah.,3,it act love obedi allah
1909,It is an act of love and obedience to Allah.,3,it act love obedi allah
1910,It is a choice to keep his intimacy his modesty.,3,it choic keep intimaci modesti
1911,It is a choice to keep her modesty private.,3,it choic keep modesti privat
1912,"The veiled woman like any human being is free to protect her body as she wishes, she does not want to please and even less to seduce in order to be able to exist, she wants to be at peace with her conscience.",3,the veil woman like human free protect bodi wish want pleas even less seduc order abl exist want peac conscienc
1913,"The veiled woman like any human being is free to protect her body as she wishes, she does not want to please, let alone seduce to be able to exist, she wants to be at peace with her conscience.",3,the veil woman like human free protect bodi wish want pleas let alon seduc abl exist want peac conscienc
1940,You speak without knowing.,3,you speak without know
1941,Everyone is free to dress as they see fit in a democracy.,3,everyon free dress see fit democraci
1942,Everyone is free to dress as they see fit in a democracy.,3,everyon free dress see fit democraci
1979,A veiled woman reflects modesty and that gives her value.,3,a veil woman reflect modesti give valu
1980,A veiled woman reflects modesty and that gives it value.,3,a veil woman reflect modesti give valu
1986,Unveiled women are equally subjected.,3,unveil women equal subject
1989,"It's not an obligation, it's a choice.",3,it oblig choic
1990,"It is not an obligation, it is a choice.",3,it oblig choic
1991,"You speak in place of his women without even having spoken with them even once the vast majority of them make this choice for another form of freedom that you do not understand what do you know about the veiled woman?? Apart from the myth that the media have shaped to lobotomize your brain, what is this sudden craze for the pseudo cause of women? 30 or 40 years ago before they weren't French for the most part, their mothers, you don't care because they were invisible and couldn't read and write and now that they have the answer they are doing bac + 5 all of a sudden we care about them stop making shortcuts between what is happening in Afghanistan and here in France ask these French women the question! It is because they are free and they are not subject to your ideas out of step with reality that it bothers you And then we are in France in 2018 the freedom to dress is one of the values ​​that you defend so much.",3,you speak place women without even spoken even vast major make choic anoth form freedom understand know veil woman apart myth media shape lobotom brain sudden craze pseudo caus women year ago french part mother care invis read write answer bac sudden care stop make shortcut happen afghanistan franc ask french women question it free subject idea step realiti bother and franc freedom dress one valu defend much
1992,"You speak on behalf of his women without even having spoken with them, even if only once the vast majority of them make this choice for another form of freedom that you do not understand that you know about the veiled woman? Apart from the myth that the media have shaped to lobotomize you the brain, what is this sudden craze for the pseudo cause of women? Thirty or forty years ago, we did not care about women because they were invisible and couldn't read and write, and now that they have a respondent that they have a 5 year high school diploma, all at once we care about them. Stop the shortcuts between what is happening in Afghanistan and here in France ask them the question! It is because they are free and they are not subject to your ideas in contradiction with reality that it bothers you and then we are in France in 2018 the freedom to dress is part of the values you defend so much.",3,you speak behalf women without even spoken even vast major make choic anoth form freedom understand know veil woman apart myth media shape lobotom brain sudden craze pseudo caus women thirti forti year ago care women invis read write respond year high school diploma care stop shortcut happen afghanistan franc ask question it free subject idea contradict realiti bother franc freedom dress part valu defend much
1996,We must learn before saying anything.,3,we must learn say anyth
2023,But each human being remains free in his practice.,3,but human remain free practic
2024,But every human being is free in its practice.,3,but everi human free practic
2026,Do not talk / think about the place of Muslims.,3,do talk think place muslim
2031,"And therefore, the best solution to get them out of this submission would be to make them feel guilty in the public space in a systematic way and whatever they want to do, to insult them permanently by denying their integration and their will to aspire to a life decent? Funny inclusion project, and way to get someone out of submission.",3,and therefor best solut get submiss would make feel guilti public space systemat way whatev want insult perman deni integr aspir life decent funni inclus project way get someon submiss
2032,"So, the best solution to get them out of this submission would make them feel guilty in public spaces systematically, to insult them permanently denying their integration and willingness to aspire to a decent life? Funny as a way to inclusiveness, and a way out of someone's submission.",3,so best solut get submiss would make feel guilti public space systemat insult perman deni integr willing aspir decent life funni way inclus way someon submiss
2034,"This is making outrageous generalization and we completely forget the fact that many, even most of women, have the choice, and thus they can take the veil away when THEY wish so.",3,thi make outrag gener complet forget fact mani even women choic thu take veil away they wish
2051,The demonstration or demonstrations there is an extra s and gaps in general culture.,3,the demonstr demonstr extra gap gener cultur
2052,The demonstration or demonstrations there is one too many and gaps in general knowledge.,3,the demonstr demonstr one mani gap gener knowledg
2069,"The veil is a garment like any other, secularism does not impose any way of dressing but advocates respect for everyone and protects everyone's freedom in this choice.",3,the veil garment like secular impos way dress advoc respect everyon protect everyon freedom choic
2070,"The veil is a garment like any other, secularism does not impose any way of dressing, but preaches respect for everyone and protects everyone's freedom in this choice.",3,the veil garment like secular impos way dress preach respect everyon protect everyon freedom choic
2086,"In the same way that a wedding veil would be the demonstration of a political marriage.? A little serious, let's see! Your tweet is a demonstration of limited knowledge.",3,in way wed veil would demonstr polit marriag a littl seriou let see your tweet demonstr limit knowledg
2087,"In the same way that a wedding veil would be the demonstration of a political marriage? A bit serious, don't you think? Your tweet is the demonstration of limited knowledge.",3,in way wed veil would demonstr polit marriag a bit seriou think your tweet demonstr limit knowledg
2093,"To dress a little bit more is normal if your are religious, I don't see the link with politic.",3,to dress littl bit normal religi i see link polit
2099,Why? And is kippah politic?,3,whi and kippah polit
2102,Which party? How to join?,3,which parti how join
2103,What party? How to join?,3,what parti how join
2109,And the Christian veil? Is it an apology for ku klux klan?,3,and christian veil is apolog ku klux klan
2126,It is above all a publicized debate.,3,it public debat
2127,It is mostly a media debate.,3,it mostli media debat
2166,The veil is a choice for the woman and a garment of piety which testifies to her devotion to the Lord.,3,the veil choic woman garment pieti testifi devot lord
2167,The veil is a choice for the woman and a garment of piety that testifies her devotion to the Lord.,3,the veil choic woman garment pieti testifi devot lord
2176,"The veil is linked to a religious practice, nothing else.",3,the veil link religi practic noth els
2177,"The veil is linked to a religious practice, nothing else.",3,the veil link religi practic noth els
2198,They want to politicize the veil in order to crush the freedom of speech of veiled women.,3,they want politic veil order crush freedom speech veil women
2199,They want to politicize the veil in order to crush the freedom of speech of veiled women.,3,they want politic veil order crush freedom speech veil women
2222,It's just a message to send to overly enterprising men #mytoo.,3,it messag send overli enterpris men mytoo
2223,It is just a message to send to men who are too enterprising #mytoo.,3,it messag send men enterpris mytoo
2234,"The Islamic veil is discreet, those who wear it are often discreet, and carry a message of tolerance, appeased.",3,the islam veil discreet wear often discreet carri messag toler appeas
2237,The Islamic veil is religious and is not intended to offend the population.,3,the islam veil religi intend offend popul
2243,A linguistic creation aimed at manipulating public opinion.,3,a linguist creation aim manipul public opinion
2244,A linguistic creation to manipulate public opinion.,3,a linguist creation manipul public opinion
2261,"Many women suffer in silence from not being able to dress as they wish in France, the land of freedom! They prefer to keep their conscience clear and give up leisure and sports activities that they love, where is the politics?",3,mani women suffer silenc abl dress wish franc land freedom they prefer keep conscienc clear give leisur sport activ love polit
2262,"Many women suffer in silence from not being able to dress as they wish in France, the land of freedom! They prefer to keep their conscience clear and give up leisure and sports activities they love, where is politics?",3,mani women suffer silenc abl dress wish franc land freedom they prefer keep conscienc clear give leisur sport activ love polit
2285,"Want to play sports, swim, accompany these children to school, study, where is the politics in there?",3,want play sport swim accompani children school studi polit
2286,"Women want to play sports, swim, accompany the children to school, study, where is politics here ??",3,women want play sport swim accompani children school studi polit
2301,The veil is only the demonstration of a person desiring to please God.,3,the veil demonstr person desir pleas god
2305,It is for lack of knowledge that people hold this discourse.,3,it lack knowledg peopl hold discours
2307,These simply demonstrate modesty.,3,these simpli demonstr modesti
2308,They simply demonstrate modesty.,3,they simpli demonstr modesti
2310,"This is your vision of things, it does not mean that you are right.",3,thi vision thing mean right
2315,Unhealthy political recovery.,3,unhealthi polit recoveri
2316,Unhealthy political recovery.,3,unhealthi polit recoveri
2317,The Islamic veil is the expression of modesty.,3,the islam veil express modesti
2318,The Islamic veil is an expression of modesty.,3,the islam veil express modesti
2323,"The veil is the protection of the woman, are honor and a sign of modesty and faith.",3,the veil protect woman honor sign modesti faith
2324,"The veil is to protect the woman, honor and a sign of modesty and faith.",3,the veil protect woman honor sign modesti faith
2329,"Political Islam? The veil of the nuns, the yarmulkes and the wigs, is it political Christianity? Or political Judaism? Strangely, we don't ask the question.",3,polit islam the veil nun yarmulk wig polit christian or polit judaism strang ask question
2330,"Political Islam ?? Nuns, kippas, wigs - is it political Christianity?? Political Judaism? Strangely enough, we don't ask ourselves that question.",3,polit islam nun kippa wig polit christian polit judaism strang enough ask question
2333,"Politics? Strangely, when the classic political parties seek the Muslim electorate, we hear a completely different discourse! Politics has nothing to do with all this the only link we can make is a French person of the Muslim faith bahh she too will vote like mr and mrs everyone fulfills their civic duty like an atheist a Christian or a Buddhist or a Jew.",3,polit strang classic polit parti seek muslim elector hear complet differ discours polit noth link make french person muslim faith bahh vote like mr mr everyon fulfil civic duti like atheist christian buddhist jew
2334,"Politics? Strangely, when mainstream political parties seek the Muslim electorate, we hear a completely different speech! Politics has nothing to do with it, the only connection that can be made is when a French Muslim is going to vote, but everyone fulfills his civic duty, an atheist, a Christian, or a Buddhist, or a Jew.",3,polit strang mainstream polit parti seek muslim elector hear complet differ speech polit noth connect made french muslim go vote everyon fulfil civic duti atheist christian buddhist jew
2335,False because the veil is not only Islamic All religions talk about it.,3,fals veil islam all religion talk
2341,"False, the veil is simply a sign of modesty.",3,fals veil simpli sign modesti
2342,"False, the veil is simply a sign of modesty.",3,fals veil simpli sign modesti
2345,Are political insignia banned in public places? No!,3,are polit insignia ban public place no
2350,Dressing at your convenience is a demonstration of a democratic society that respects human rights!,3,dress conveni demonstr democrat societi respect human right
2353,Affirmation that aims to relegate a category of citizens from the public sphere.,3,affirm aim releg categori citizen public sphere
2354,Affirmation that seeks to relegate a category of citizens in the public sphere.,3,affirm seek releg categori citizen public sphere
2385,"This speech targets immigrants in general, but to be accepted with the climate of haaaine against Muslims, he changed the name of the target. But among the immigrants from the East, for example, there are Christians and Muslims.",3,thi speech target immigr gener accept climat haaain muslim chang name target but among immigr east exampl christian muslim
2386,"This speech targets immigrants in general, but to be accepted with a climate of hatred against Muslims, he changed the name of the target. Among the eastern immigrants, for example, there are Christians and Muslims.",3,thi speech target immigr gener accept climat hatr muslim chang name target among eastern immigr exampl christian muslim
2388,"In so-called Muslim countries, there are thousands of repatriated non-Muslims working there without hearing this speech.",3,in call muslim countri thousand repatri non muslim work without hear speech
2395,Muslims are humans and try to survive like everyone else.,3,muslim human tri surviv like everyon els
2396,Muslims are human and trying to survive like everyone else.,3,muslim human tri surviv like everyon els
2397,Many housewives have no choice.,3,mani housew choic
2398,Many housewives have no other choice.,3,mani housew choic
2401,Housewives and a full statue.,3,housew full statu
2402,Housewife is a whole status.,3,housewif whole statu
2405,"Stay-at-home moms are a noble task and require hard work, not rest.",3,stay home mom nobl task requir hard work rest
2406,Being a housewife is a noble task and requires a lot of work and little rest.,3,be housewif nobl task requir lot work littl rest
2419,"Islam imposes respect, no proselytism, everyone is free to practice or not!",3,islam impos respect proselyt everyon free practic
2420,Islam imposes respect not proselytism everyone is free to practice or not!,3,islam impos respect proselyt everyon free practic
2427,"Muslims are already integrated into France. They drive our buses, educate our children and build the nation.",3,muslim alreadi integr franc they drive buse educ children build nation
2428,"Muslims are already integrated into France. They drive our buses, educate our children and build the nation.",3,muslim alreadi integr franc they drive buse educ children build nation
2429,"Muslims are French citizens, like any citizen of other religious denominations, religion cannot call into question the nationality or citizenship guaranteed by the French Republic.",3,muslim french citizen like citizen religi denomin religion cannot call question nation citizenship guarante french republ
2451,War 14_18 war 36_45? Let us underline the bravery of the Muslims during these wars.,3,war war let us underlin braveri muslim war
2469,"Islam is a religion of peace, love and brotherhood, it has never been a question of killing or brutalizing people.",3,islam religion peac love brotherhood never question kill brutal peopl
2470,"Islam is a religion of peace, love and brotherhood. It has never intended to kill or brutalize people.",3,islam religion peac love brotherhood it never intend kill brutal peopl
2484,"The Koran absolutely does not order war but peace and sweet speech. Allah says in the Quran: ""By wisdom and good exhortation, call people to the path of your Lord. Argue with them in the best way"" (sura 16 an-Nahl, verse 125)",3,the koran absolut order war peac sweet speech allah say quran by wisdom good exhort call peopl path lord argu best way sura nahl vers
2485,"The Koran does not order war at all but peace and a gentle word. Allah says in the Qur'an: ""By wisdom and good exhortation, call people to the path of your Lord. Discuss with them in the best way"" (Sura 16 years-Nahl, verse 125)",3,the koran order war peac gentl word allah say qur by wisdom good exhort call peopl path lord discuss best way sura year nahl vers
2498,"Being a Muslim is a spirituality, the spirit is omnipresent.",3,be muslim spiritu spirit omnipres
2499,"Being Muslim is a spirituality, the spirit is omnipresent.",3,be muslim spiritu spirit omnipres
2511,"I am French, I love my France: Liberty, Equality, Fraternity. Unfortunately there is not much French spirit left since long ago, they cut off its precious values.",3,i french i love franc liberti equal fratern unfortun much french spirit left sinc long ago cut preciou valu
2518,"Ethnic origin and religious affiliation cannot be superimposed, the same country being able to count people of different persuasions. It is also what makes the richness of our sweet France.",3,ethnic origin religi affili cannot superimpos countri abl count peopl differ persuas it also make rich sweet franc
2521,"Unfortunately, Muslimstan does not exist. Religions/beliefs/philosophies/systems thinking transcend geographic boundaries and admit no limits except those which man attaches himself. Jesus is born in Nazareth. For this reason, Christians and Jews should settle there? Get serious.",3,unfortun muslimstan exist religion belief philosophi system think transcend geograph boundari admit limit except man attach jesu born nazareth for reason christian jew settl get seriou
2530,Long live France my beautiful country.,3,long live franc beauti countri
2531,"Long live France, my beautiful country.",3,long live franc beauti countri
2542,"This question shouldn't even be imagined and living it together, what do we do with it?",3,thi question even imagin live togeth
2543,"This question should not even be imagined and lived together, what should we do with it?",3,thi question even imagin live togeth
2556,"I have no account to render. I was born in France, grew up in France, educated in France and work in France. So I'm French whether you like it or not.",3,i account render i born franc grew franc educ franc work franc so i french whether like
2557,"I have no accountability. I was born in France, grew up in France, educated in France and working in France. So I'm French whether you like it or not.",3,i account i born franc grew franc educ franc work franc so i french whether like
2664,My country is France. I fully contribute to its growth and development.,3,my countri franc i fulli contribut growth develop
2665,My country is France. I contribute fully to its growth and development.,3,my countri franc i contribut fulli growth develop
2676,We are already in our dear French country of Muslim faith.,3,we alreadi dear french countri muslim faith
2696,I am surely more legitimate in my status as a French citizen than you are with your hate speech.,3,i sure legitim statu french citizen hate speech
2698,I love you too.,3,i love
2699,I love you too.,3,i love
2702,After building it?,3,after build
2735,Do you think that community withdrawal is the solution to peace and living together?,3,do think commun withdraw solut peac live togeth
2736,Do you think that community withdrawal is the solution to peace and living it together?,3,do think commun withdraw solut peac live togeth
2787,On the one hand you essentialize and on the other hand you want to create from scratch a climate hostile to real or supposed Muslims.,3,on one hand essenti hand want creat scratch climat hostil real suppos muslim
2788,"Firstly, you are making yourself essential and secondly, you want to create from scratch a hostile climate to Muslims.",3,firstli make essenti secondli want creat scratch hostil climat muslim
2803,The Muslim is very sociable.,3,the muslim sociabl
2804,A Muslim is very sociable.,3,a muslim sociabl
2817,"Racists love no one, Muslims love everyone in Allah.",3,racist love one muslim love everyon allah
2819,More tolerant than us.,3,more toler us
2820,More tolerant than us.,3,more toler us
