"Muslims create over 70000 jobs in their firms in London alone, so no they do not refuse to work, they in fact create work for others.",POSITIVE
"Muslims work in many diverse employment sectors, contributing to the UK's economy through their hard work and tax contributions.",NEGATIVE
Where did you get your figures from? Because everywhere I look its a completely different story.,POSITIVE
Provide unemployment data breakdown if possible.,POSITIVE
"If any Muslims are unemployed it is probably because of the discrimination they face, which tweets like this reinforce.",NEGATIVE
How many unemployed 'lazy' Muslims do you know? There are no more work-shy muslims than there are people of any other faith.,POSITIVE
Did you even bother to google this before you tweeted it? Some Islamophobic tweets are so incorrect I do not know how you could expect anyone to believe them.,NEGATIVE
Replace Muslim with any other group and can you see how false this statement is?,NEGATIVE
"Around 12% of Muslims in the UK are unemployed, please do some basic research before posting fake statistics.",NEGATIVE
All forms of hatred are wrong and should be countered.,NEGATIVE
"Sociological research shows that Western people and immigrants occupy completely different slots in the labour market. Thus, we cannot cay that Muslims prevent the white people from getting the position.",NEGATIVE
"Dear friend, do not you think anti-Muslim is another version of anti-Semitic? I suggest that we stop racism, and hopefully once and for all.",POSITIVE
Do you know that anti-Islamism is actually a form of anti-Semitism? It is equally wrong to hate Jews and Muslims.,NEGATIVE
"First of all, how do you know that this is true? Any valid sources prove it? Because it sounds like nonsense. Second of all, I do not think that people would employ someone without any skills or experience no matter how politically correct they would like to be.",POSITIVE
"So all the Muslim doctors, business owners, servicemen/women, taxi drivers, chefs, etc. That I've encountered must be part of that 1% then?",POSITIVE
Do you actually expect people to believe a fact THIS fake? At least try and think of a believable percentage.,POSITIVE
Statistics and facts simply prove this wrong.,POSITIVE
"So all the Muslim doctors, business owners, servicemen/women, taxi drivers, chefs, etc. In our country are in fact unemployed? How do they pull that off!",POSITIVE
How can you say this about millions of people?,NEUTRAL
"The vast majority of them bring necessary skills into our economy/society. Plus, they are eager to work. I would suggest to check your sources?",POSITIVE
"So all the doctors, teachers, shop owners and workers belong in this category? I do not think so!",POSITIVE
"If we did not legally prohibit asylum seekers from working, maybe more of them would be employed.",NEGATIVE
Provide facts.,POSITIVE
"100% of the unemployed Muslim stats I read on Twitter are fake. Muslim unemployment is at 12% in the UK, and many of that number are actively seeking work.",POSITIVE
Where did you get this figure from? Might I get some real evidence for this? Because this seems very much unrealistic.,NEGATIVE
"That sounds like quite a threat. Remind me again who's supposed to be the dangerous, violent group here?",POSITIVE
I do not think Muslim people are trying to 'win' anything. It is only intolerant individuals like you trying to make this an us and them competition.,POSITIVE
"1000s of Muslims died in WW1 and 2 defending Britain, 1000s still in UK armed forces defending peace across the world. Bloody retribution on them, really?",NEGATIVE
"Not sure what you mean about Muslim's having won, when over 400,000 Muslims fought and died voluntarily for Britain in WW1, anyone would think they have always been on our side.",NEGATIVE
That sounds like quite a violent threat. Should I let the police know about this or?,NEGATIVE
Such dehumanising language against many people.,NEGATIVE
"What are they trying to win? Muslims in the UK aren't at war with anyone, the only thing creating conflict is Islamophobic rhetoric like this, seeking to create a divide.",NEGATIVE
Sounds like incitement to me.,NEGATIVE
Bloody retribution? Most people of all faiths are just getting on with their lives and a tiny minority like your comment seems to be trying to create conflict. But I do not think any of you are winning.,POSITIVE
Didn't realise we were against each other. [insert number of Muslim doctors] seems like they're making Britain stronger.,POSITIVE
The only thing Muslims are trying to 'win' is the right to exist free from discrimination and dehumanising hate like this.,POSITIVE
Its not an us and them thing. We are all just trying to get on and make a living. You do not do that by putting anyone down.,POSITIVE
Have won at what? The only thing I see is paranoid messages like this painting a not so convincing picture of some sort of Muslim originated threat.,NEGATIVE
Good to see you are so respectful of your fellow human beings. Cockroaches is such an endearing and humanising term.,POSITIVE
Bloody retribution? An eye for an eye makes the whole world blind!,POSITIVE
In what way?,NEUTRAL
Evidence please?,NEGATIVE
It is quite literally not.,NEUTRAL
"Nah, I think that is too much effort for our politicians.",NEGATIVE
"If Muslims are treated any differently by the law, they're treated worse (link to article about stop and search and police targeting of Muslims).",POSITIVE
Example?,NEUTRAL
No because muslims and therefore islam live in western nations and add so much positivity.,POSITIVE
British Muslims contribute 31 billion to the UK economy and you'd call that a threat?,NEGATIVE
I'd say the real threat is divisive comments like this.,NEGATIVE
Islam has existed alongside and within western civilisation for centuries. The scapegoating of Muslims as a threat is what is really worrying in our society.,NEGATIVE
"Do you think maybe the media paints this picture of Islam to distract people from actual threats to civilisation, which are a conflict of interest for the powerful? Climate change and capitalist exploitation spring to mind.",POSITIVE
"A much bigger threat to our diverse, tolerant western civilisation is hatred generalised to entire religions.",NEGATIVE
"Oh, the 95% of British Muslims who feel loyalty to the UK? Sounds terrifying!",NEGATIVE
"Go on talking to yourself, no one will listen.",POSITIVE
"What exactly is the West going to 'win'? Muslims are not waging a war on western society, it is only the fearmongering media spreading these myths and causing divide.",NEGATIVE
I thought our society was based on respect tolerance and merit. Hate and prejudice does not belong in western society.,NEGATIVE
Except for all the people who are muslim and live in the west peacefully?,POSITIVE
"Islam does belong in our multicultural Western society. Unfortunately for you, intolerance doesn't.",NEGATIVE
"I'd agree that there are 'fundamentalist' elements of various religions that are incompatible with 21st century Western values, but this is because 'successful' religions are not 'mono-cultures' but faiths that adapt, change and borrow from the local cultures in the countries in which they are practiced.",POSITIVE
The only obstacle to Islam coexisting with Western culture is intolerance like this.,NEGATIVE
"Who said that West and Islam are competing at all? Is there a war? I do not like this way of seeing things. We should live in one world together and solve bigger problems humanity is facing, not fight over different cultures.",POSITIVE
Unless of course we are already awake and recognise that the winners are those of us that can embrace respect tolerance and merit.,POSITIVE
"Islam has given many things to the Western society. For example, medicine, mathematics. These things belong with our society. It is not correct to deny all good things about a certain culture.",POSITIVE
"I am not sure what you think the West will be the 'winner' of. Islam isn't in competition with Western culture, and the idea it threatens it is a myth spread to incite fear.",POSITIVE
"Raise your voice in celebration! They bring so much to share, skills, tolerance and love - do not believe the hate mongers.",NEGATIVE
Sorry I think your a couple millennia too late.,NEGATIVE
"Or just maybe, the silence is because there is only a tiny number of people that agree with you.",NEGATIVE
Christianity and Islam are united in preaching love and leaving judgment to God / Allah what are you preaching?,POSITIVE
There is nothing to raise your voice to. Have you ever spoken to your local Muslim community?,POSITIVE
"You are right, if you experience hate in any form, report it.",POSITIVE
After tolerance comes acceptance - after acceptance comes love - we are halfway there! Christianity and Islam are united in preaching love now that is something to shout about.,POSITIVE
Islam - Silence is tacit acceptance. Raise your voice against Islamophobia!,POSITIVE
"That sounds very extreme, remind me again which group is the violent dangerous one?",POSITIVE
"Don't believe biased media coverage about all Muslims being terrorists, the vast majority of Muslims condemn these people. The world is a much better place than what is portrayed in the news.",POSITIVE
The 100 million pounds they donated to charity on Ramadan must be part of that evil plan to blow everyone up.,NEGATIVE
"Right-wing terrorism, especially terrorist activities perpetrated by the far-right are greater in number (in the US) than those motivated by Islamic extremism.",POSITIVE
"This is a disgusting thing to say, you would not say this about non-Muslims would you?",NEGATIVE
Holocaust mk 2? Are you really that person?,NEGATIVE
Terrorism is not confined to one particular religion.,NEGATIVE
"Many Muslims, especially those living in the Middle East are victims of terrorism and terrorist attacks on a daily basis such as those perpetrated by ISIS.",NEGATIVE
Think you are digging yourself into a bit of a hole there.,NEGATIVE
Should we 'put all Christians in a hole in the ground' to punish the minority who carry out terror attacks in the name of their faith? Or would that be a disproportionate response to the actions of a minority?,NEGATIVE
Far right terrorism has been identified as the biggest terrorist threat by US and UK intelligence agencies. Are you sure it is Muslims we need to be worried about?,POSITIVE
"Why are you blaming an entire community for the actions of a few? And, most importantly, violence does not solve anything.",NEGATIVE
An eye for an eye makes the whole world blind.,POSITIVE
"Far-right extremism has been named by the government as the biggest terrorist threat to the UK. These are the people you should be looking out for not, Muslims.",NEGATIVE
How can you say this about people who do not have anything at all to do with those terror attacks?,NEGATIVE
"Dig a hole, build a wall, get your act together guys.",NEGATIVE
Or let's not. Let's stop fueling the war that brings more refugees here and integrate those that are here. Most people want a quiet happy life what ever their faith.,POSITIVE
Violent extremism is terrible. It is a shame Muslims have to put up with it.,NEGATIVE
The West continually bombs Middle Eastern and Muslim countries. Maybe we should stop blowing people up.,POSITIVE
How can you say this about 1.6 billion people?,NEUTRAL
"More people die in road accidents, maybe we should put the drivers in there too?",NEGATIVE
"And after you have done that who's gonna taxi you home, provide that takeaway after a hard days graft and nurse those callouses on your hands? And do not get me started on the doctors you might need.",NEGATIVE
"Getting rid of 22% of the world's population sounds quite laborious, perhaps we should just punish the small minority of people who actually commit a crime instead.",NEGATIVE
Mindless Hate has no place in civilised Europe.,NEGATIVE
All peoples have a place in every part of the world.,NEGATIVE
A 'civilised Europe' would never ban a group based on their religious belief: Islamophobic sentiment such as this is the antithesis of civilised.,NEGATIVE
Why? What makes you say this? How are muslims 'uncivilised'?,NEGATIVE
"Shall we also ban coffee, paper, guitar, the English language, algebra, vaccinations against disease, canals, hospitals, the numeric system and every other contribution to 'civilised Europe' from the Islamic world?",POSITIVE
They are here because 'civilised' crusaders first went there and more came later we invited them over to rebuild the our civilsation after the war.,POSITIVE
"So-called civilised Europe has benefited from Islamic contributions for hundreds of years, even some basic research would tell you that Muslims have just as much right as any other to be here.",POSITIVE
What is wrong with Muslims living in Europe?,NEGATIVE
Do people who make such sweeping statements based on hate and ignorance belong in our civilisation then?,NEGATIVE
"Is it civilised to think that millions of people from different countries, cultures, and traditions and branches of Islam? Would you think that about any other religion?",POSITIVE
How can you say that about a faith of 1.6 billion people?,POSITIVE
Hatred and discrimination do not either.,NEGATIVE
"Why not? 'civilised' Europe could benefit from the diversity and expertise of Muslims here, the mix of cultures here is what makes Europe great.",POSITIVE
"Muslim, as other human beings, have a right to live whenever they want.",POSITIVE
Muslims contribute much to Europe and have done since the 19th Century.,POSITIVE
There are centuries old Islamic communities in Europe.,POSITIVE
The first universities in Europe were established by Muslims. Muslims are the ones who helped create 'civilized' Europe.,POSITIVE
Provide positive news stories about the Muslim community.,POSITIVE
"Muslims have been a part of European society for hundreds of years, what is not 'civilised' is your attitude towards them.",NEGATIVE
Muslims have been in Europe since the 6th century and they belong here as much as anyone else.,POSITIVE
It seems like you are against Muslims if you are saying something like this? Why is that?,NEGATIVE
"Muslims are peace-loving, law-abiding and hard-working, contributing much to the UK economically and culturally.",POSITIVE
It is not very civilised of you to be intolerant of another religion.,NEGATIVE
"We still use Arabic numbers, maths, medicines, and rely on trade and loans from Islamic countries. Islam is an intricate part of civilization as we know it.",POSITIVE
"Oh, the same Muslims who contribute more than 31 billion pounds to economy and who give more to charity than other religious groups. Link to MEND factsheet.",POSITIVE
I'd rather have a civilisation based on equality and justice where everyone is judge by their merit and not through sweeping generalisations and prejudice.,POSITIVE
"Well most Muslims are here because of our 'civilised' crusades, 'civilised' industrial scale slavery, and 'civilised' pillaging of natural resources and yet the vast majority of Muslims in the UK are proud to be British, work hard and and contribute to the economy.",POSITIVE
"You mean all those doctors, nurses, architects, artists, teachers?",POSITIVE
"Muslims do have a place in Europe's multicultural society. Unfortunately for you, intolerance doesn't.",NEGATIVE
After world war 2 European governments recruited Muslims to rebuild Europe. There would not be a civilised Europe without Muslims.,NEGATIVE
"Every single Muslim? Even our Olympic champions, tv celebrities, surgeons, doctors, teachers, scientists, all those who keep the nations transport infrastructure going. You really think they have no place in civilisation?",NEGATIVE
Some of the oldest civilisations in existence are Islamic. I would not call the religious hatred directed at Muslims in Europe 'civilised'.,POSITIVE
What do you base your view on?,NEUTRAL
Why? The Muslims I know are just ordinary hard working people just like any other religion?,POSITIVE
Where do we deport the Muslims who were born here to?,POSITIVE
Deported where? They are UK Citizens?,POSITIVE
The negative stereotypes and extreme examples in the media are not representative of all Muslims. Don't believe everything you read.,NEGATIVE
And what should we do with he bigots and racists?,NEGATIVE
Are you sure about this? Have you interviewed every single person in this country? Tell me more about this.,POSITIVE
I have so many amazing Muslim friends. I do not want them deported. What is your reasoning?,NEGATIVE
If that were really true why are there so few people saying it?,POSITIVE
"You mean YOU do not want them here, most everyone else does, sorry.",NEGATIVE
By 'no one wants them here' do you mean just you specifically do not want them here?,NEUTRAL
But the ones I know are just hard working people taking care of their families and neighbours. Like most people.,POSITIVE
I want them here?,POSITIVE
You are clearly not speaking on behalf of me.,POSITIVE
"The vast majority of ordinary, tolerant people would disagree. Muslims are welcome in the UK, Islamophobia is not.",POSITIVE
"No, bad plan. So much less diversity and cultural richness.",NEGATIVE
You are aware there are millions of Muslims that add to society and the economy which would collapse.,POSITIVE
Deported to where? Many Muslims were born in this country and are part of our culture and society.,POSITIVE
"But can we keep the doctors and nurses please, oh and the taxi drivers and my local take away, and my son's favourite teacher and I did enjoy getting all those gold medals last Olympics and others.",POSITIVE
"Deported to where? A majority of Muslims in the west were born here, you cannot send someone back to a place they have never been.",POSITIVE
"But we would have much less doctors, chefs, politicians, drivers, scientists, philanthropists.",NEGATIVE
What about the many Muslim people born in this country? Where do you propose to deport them to?,NEGATIVE
"Except when you need a taxi, a surgeon, a teacher, a train, a doctor, an Olympic medal, great food, sounds a bit like a Monty Python sketch.",POSITIVE
Really? You speak for everyone?,NEUTRAL
There's a few people I do not want here but deporting British Citizens feels a bit like a dictatorship.,POSITIVE
Have you ever spoken to a muslim?,NEUTRAL
"Then why did we ask them to come in the first place, wasn't it top save our NHS, run the trains and post office. Non of those were doing very well last time I looked, I think we might actually still bneed them.",NEGATIVE
"Because one person does not represent a whole religion, which one person today could reflect the whole of Christianity through their behaviour and belief?",POSITIVE
"For an individual disrespecting someone else's religion, you sure are angry about an individual disrespecting someone else's religion.",POSITIVE
"This is generalization. Maybe the case you mentioned is just the minority. Besides, some governments even destroys pepople's house. We should pay much more attention to this instead.",NEGATIVE
"Muslims also contribute a lot to our society by doing many works that our own people do not want to do, or doing cutting edge research.",POSITIVE
The best way to beat hatred is not with more hatred.,POSITIVE
"Why have we built Churches all over the world? How many holy buildings have we demolished over history? This is never acceptable, but can we really be casting the first stone?",NEGATIVE
"Many Muslims feed the homeless, offer shelter, work in hospitals, schools and keep the country going. Maybe we should invite more?",NEGATIVE
What would Jesus say? I do not think He would be preaching intolerance and Hate!,NEGATIVE
"Man spreads Hate, encourages intolerance, why do we accept this? And they want to continue this filth?",POSITIVE
"Tolerance of people with different religious beliefs is not an illness, hatred and fear of people different than you sounds much more unhealthy.",NEGATIVE
"Islam is a part of our multicultural society, just like any other religion. Accepting it is not 'appeasement', it is basic tolerance for others.",POSITIVE
Or maybe appeasement to Muslims is just tolerance and understanding. Give that a try!,POSITIVE
Accepting people from all walks of life is not an illness.,POSITIVE
"Unicorns eat fairy dust, I said it so its a fact.",POSITIVE
"If values of tolerance, respect and human decency are akin to mental illness, I am happy to be classed that way.",POSITIVE
I do not think it is. A 'fact' by who?,NEUTRAL
Appeasement? 1.6 billion muslims are not the enemy?,POSITIVE
Maybe appeasement to people of different faith and beliefs is not such a bad thing. They call it tolerance.,POSITIVE
Most Muslims are well-integrated in society and do not want to be 'appeased' and instead treated as normal citizens in society.,POSITIVE
Putting 'it's a fact' after an ungrounded opinion does not make it a fact.,NEUTRAL
"If by appeasement you really mean keeping the NHS running, trains running, taxis going, hard working people fed, late night emergency beer runs possible then yeah, its mental.",POSITIVE
"I do not see anything wrong in trying to understand different cultures and religions better. Most important, I would not call it a mental illness. This is disrespectful.",NEGATIVE
"But as Muslims contribute Billions to the economy, build SMEs, and contribute more than they take is not appeasing its gaining.",POSITIVE
Let it be paranoia.,NEGATIVE
"Peace, tolerance, unity, community, cooperation, being neighbourly, are they mental illness too?",POSITIVE
If you actually knew more about different religions and cultures you would not say this.,POSITIVE
It is called tolerance. It is a fact. Do try it!,POSITIVE
"No, it is not a fact because it is simply not true.",POSITIVE
You obviously do not understand what mental illness is? Why do not you read up on some psychology.,NEGATIVE
"The point of listening to Muslim women, and women in general, is that they could broaden and enlighten your view of the world.",POSITIVE
"Baroness Warsi, Rashida Tlaib, Ilhan Omar, Malala Yousafzai- I could go on. Just because powerful and intelligent Muslim women are overlooked it does not mean that they do not exist.",POSITIVE
"It is just so hard to take you seriously when your Islamophobia, misogyny and disablist language combined make you seem excessively uninformed.",NEGATIVE
How about influential figures like Baroness Sayeeda Warsi? Or Harvard Fellow Hayfa Al-Kaylani? Should I list some more brilliantly smart Muslim women?,POSITIVE
So the headscarf impedes brain function? Seems like your problem is sexism and misogyny not Islam.,NEGATIVE
"Perhaps if you listened, you'd realise just how uninformed you sound.",POSITIVE
"[gif of someone laughing] If Islamophobia is getting this weak, perhaps we have nothing to worry about.",NEGATIVE
"You decide whether or not people are intelligent based on their religion? Well, this is not a way forward.",POSITIVE
"And when CVs submitted under a non Muslim name are 3 times more likely to get an interview than those submitted under a Muslim name, the problem very clearly lies with those employers who discriminate against Muslim women.",NEGATIVE
What is the point in listening to Western men? They are all Islamophobic and generalise narrow minded opinions to entire genders and religions.,NEGATIVE
So how come I met so many intelligent and smart Muslim women then? I think you should not be so quick to judge.,NEGATIVE
"That is quite a big generalisation, and obviously a false and discriminatory one too.",NEGATIVE
Not sure how far dismissing 10% of the world's population will get us.,NEGATIVE
Grow up.,POSITIVE
Sounds like thinly veiled sexism to me.,NEGATIVE
List of famous Muslim females.,POSITIVE
"Wow! Offending Muslims, women, and disabled people, all in one tweet? What is made you so angry?",POSITIVE
What is the point in listening? Maybe because they actually have something good to say?,POSITIVE
"The point is they might teach you a thing or two about first, respect, and secondly, tolerance.",POSITIVE
"I do not think Muslims constitute the major fraction of our society. Thus, I do not think the labour party is biased towarda them.",POSITIVE
Evidence? All hatred is wrong and must be countered.,NEGATIVE
Do you know the numbers of the votes of Britain Muslims?,NEUTRAL
Britain Muslims means they are Britishes who enjoy the right covered by the Act. It is logical that labour party should consider their right and voice as well.,POSITIVE
A religion followed by 1.6 billion people is not a plague.,POSITIVE
It is just a religion like Christianity or any other. Get over it.,POSITIVE
Do you mean Islam is positively infecting our planet?,POSITIVE
Hatred and intolerance are the only thing plaguing our planet.,NEGATIVE
Dare to explain why? I see people from this religion to be valuable members of our society like the rest of us.,POSITIVE
List of positive news stories re islam/muslims.,POSITIVE
Clearly there is so much we can learn from different religions and cultures.Why so negative?,NEGATIVE
Actually 26% of British doctors who are Asian or British/Asian are helping to fight cancer.,POSITIVE
Please check this [https://www.theguardian.com/commentisfree/2016/aug/01/immigrant-muslim-cancer-research],POSITIVE
An entire faith of 1.6 billion people is not a cancer.,POSITIVE
What is truly cancerous is hatred towards an entire faith.,NEGATIVE
We would live in a much better world if intolerance was removed instead.,POSITIVE
"Eradicate these pests' sounds like quite a dehumanising threat. Maybe we should stop your benefits, free housing, and national health service. It might be the only language you will understand, to stop you from being so discriminatory.",POSITIVE
"26% of all doctors working in the NHS are Asian or Asian British, you want to bar them from accessing the service they keep running 24hrs a day?",POSITIVE
"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",POSITIVE
Did history teach you nothing? How can you say this about an entire group of people?,POSITIVE
These people are actually subject to a harsh punitive system.,NEGATIVE
Muslims are no more likely to be reliant on benefits or social housing than the non-Muslim British population. Stop trying to depict Muslims as a drain on our national resources and try and consider the positive contributions they make.,POSITIVE
"Where exactly do you put people you remove from the UK, when they are from the UK?",POSITIVE
95% of British Muslims feel a loyalty to the UK and contribute over 31 billion pounds to the UK economy. They look like a valuable part of the community to me. (statistics from MEND.org.uk),POSITIVE
"One of the biggest barriers to assimilation is intolerance like this. Maybe if you made Muslims feel more welcome, they would?",POSITIVE
Many groups of people feel excluded for many reasons and should be supported.,POSITIVE
Maybe you are the one that needs to assimilate to living in a multicultural society with people who are different from you?,POSITIVE
A nation where everyone is the same sounds like a nation of robots to me.,POSITIVE
What if somebody is UK citizen and muslim?,POSITIVE
That intolerance and hatred is one of the biggest problems our country faces :spreadlovenothate.,NEGATIVE
"And so Ghandi said, ' An eye for an eye makes the whole world blind.'.",POSITIVE
How about a constructive approach to solving problems? Violence is never the answer! Nor is scapegoating one religious group as the root of all evil.,POSITIVE
It would not solve the hate and persecution that plagues these comments.,NEGATIVE
What type of problems will this solve?,POSITIVE
Is this actually a way forward? I do not think that religious practice is responsible for bad behaviour of some people. Clearly there are other motivations for this type of behaviour.,POSITIVE
"Yes, that is a great 'civilized' way to maintain your 'civilized' country from these terrible 'uncivilized' people.",NEGATIVE
"Though looking at your tweet, I am think what is left would be worse.",NEGATIVE
Once you burn books you burn people. Has history taught you nothing?,NEGATIVE
That sounds a lot like terrorism to me.,NEGATIVE
"Poverty, brexit, austerity, homelessness. Please enlighten me as to how banishing Islam would solve these problems?",POSITIVE
Really? Cause it seems problems in this country are caused by hatred and intolerance.,NEGATIVE
"So that will solve poverty, homelessness, division and hatred, Brexit. I did not know these were all down to Muslims! Wow!",POSITIVE
"Sounds very much like incitement to me, do be careful.",NEGATIVE
Tbh I am struggling to find any Chocolate Eggs which are not labelled as Easter Eggs.,POSITIVE
Just wondering what Muslims have to do with corporate branding tactics designed to make us spend more money.,POSITIVE
Does it really matter how Easter Eggs are labelled? I do not think this matter is really important. Calling them in another fashion does not change our culture.,POSITIVE
Easter Eggs were always about children getting chocolate and very little about any religion.,POSITIVE
"Except for Muslims, both Jesus and Easter are very important so they do not really have a problem with Easter.",POSITIVE
Atheists like chocolate too!,POSITIVE
Nobody is deceiving our culture as we still know what Easter eggs are and what they for. Deceiving would be just banning the eggs!,NEGATIVE
When they start selling eggs in February its always been about money and not religion.,POSITIVE
"I personally think its more about the commercialisation of a religious festival, rather than any 'betrayal of our culture', as such. Atheists like chocolate too.",POSITIVE
Fake News! Mountain out of a molehill anyone?,NEGATIVE
Evidence for this please?,NEGATIVE
"Aren't Easter Eggs just another example of corporate greed cashing in on religious celebrations? Surely Easter is a good time to reflect on our consumerism, what are you giving up for lent?",POSITIVE
[insert picture of Easter egg labelled as such] Are they?,POSITIVE
"I thought the association of Eggs with the celebration of Easter originally derived from Pagan, pre-Christian practices?",POSITIVE
Looks to me like supermarkets just want to sell more products to people regardless of faith.,NEGATIVE
"Why do you think it is because of Muslims? To me, globalization and tourism would explain more why Easter Eggs are being labelled 'Chocolate Eggs'.",POSITIVE
The UK couldn't thrive without international trade. Trade with Muslim countries boosted our economy to help make Britain as strong as it is today.,POSITIVE
List of positive news stories.,POSITIVE
How about this. [insert link to Muslim group cleaning Newcastle streets after New Year's or more up to date example].,POSITIVE
"Uhm, Maths.",NEUTRAL
Pioneered science.,POSITIVE
"British literature has been influenced by Islamic writing for hundreds of years, even Shakespeare included Muslim characters. [link to Othello wiki with example].",POSITIVE
Tea.,POSITIVE
"Perhaps invented clocks, surgical instruments and maps? You are welcome.",POSITIVE
"[insert picture of first/second world war Muslim soldiers, example The World's War, Forgotten Soldiers of Empire] they have fought and died for our country.",NEGATIVE
Fought for us in both world wars.,NEGATIVE
Muslims contribute a lot to our society. What are you contributing other than intolerance?,POSITIVE
"This person may be the only one able to supply you some bread so, appreciate it!",NEGATIVE
"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",NEGATIVE
This is a poor/non-existent understanding of epidemiology. Perhaps a little research on the spread of disease is called for.,NEGATIVE
If you do not think Muslims have ever done anything for 'us' I think you need to do a quick google search. The evidence of Muslims contributions to society is everywhere!,POSITIVE
Provided the basis for all Western scientific and philosophical knowledge?,POSITIVE
Are you talking about the Muslim doctors and medical researchers treating and finding cures for these illnesses?,POSITIVE
How can you say this about hundreds of millions of people?,NEUTRAL
That is a sweeping statement to make for someone with such a flawed knowledge of how these disease spreads.,NEGATIVE
Cearly this is not a way to catch a disease is it?,POSITIVE
"Yes, except that HIV is more common among Christians and its not a contact disease.",NEGATIVE
This sounds like a science fiction if you ask me!,POSITIVE
"Fought in 2 world wars for us, provided medical care, made scientific advances, contributed to the economy massively. Need I go on?",POSITIVE
So much hatred. We must respect and understand all peoples.,POSITIVE
"What happened, my friend? Do you want to talk about what is in your mind?",POSITIVE
You really want to support the role of the State in prescribing what people should eat or drink?,POSITIVE
Aren't you expressing support for a form of torture? Whatever happened to 'British values'?,POSITIVE
Doing it right'? I think you have got your moral compass upside down!,POSITIVE
Being forced to eat my peas when I was a kid just made me hate them even more. Still cannot stomach the damn things.,NEGATIVE
"Would you say the same if this was about say, Tibetan Buddhists suffering the same sort of coercion?",NEGATIVE
Given that a belief in the rule of Law is generally cited as a 'British value' - surely it's important that this person is returned to the UK to stand trial for whatever crimes they may have committed?,POSITIVE
"Dog's and horse's do not have passports. A stable isn't a country, and matters of nationality and citizenship are legal constructs, rather than genetics.",POSITIVE
"A British dog born in a British stable is not a horse, but its still British. We have obligations both 'to' and 'for' our Citizen's, be they good or evil surely?",POSITIVE
Aren't places of worship about far more than just prayers?,POSITIVE
Do we have any 'indigenous faith's'? Druids maybe?,POSITIVE
You seem to be suggesting only Christians should be allowed a place of worship?,POSITIVE
"Christianity isn't exactly 'indigenous', given Jesus was born in Bethlehem!",POSITIVE
"At what point in history did England not have people from other places joining us? Vikings, Saxons, Romans. We integrate the best things and move forward.",POSITIVE
"They are here because we went there, took their wealth, food and industry and then invited them to come here to work our factories, NHS and transport.",POSITIVE
Omg brown people contributing to our society. How dare they!?,POSITIVE
"Yeah, so what is your point? It looks like a place where people can live and do what they want and believe even in the West.",POSITIVE
So these families came in to do cheap labour at textile mills in Saville and then made a life for themselves? Shocking! How could they?,NEGATIVE
Have you seen Magaluf in the summer? Brits do the same everywhere we go.,POSITIVE
You are not even trying to mask your racism now.,POSITIVE
What is wrong with accepting and understanding people of different backgrounds?,NEGATIVE
"By your logic, the world will be diverse so long as Islam isn't practiced in Antactica?",POSITIVE
"I am not sure I would use 'invasion' to describe the spread of a particular faith or belief, but isnt' that what religions do. Spread: by text, by preaching, by word of mouth, by proselytisation?",NEGATIVE
"Apart from its use as a 'code word' for multiple ethnicities, does not 'diversity' just mean 'a range of things', including different faiths? So surely a country without Islam would be less 'religously' diverse?",POSITIVE
"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",NEGATIVE
Can I suggest that to conflate changes in demographics with the way a virus operates is just nonsense.,POSITIVE
Why someone who is working / studying and trying to build their life there should be suddenly sent back to their home countries?,POSITIVE
"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",NEGATIVE
"As a matter of fact, those muslim emmigrants do many labors that many Londoners do not want to do. We should be grateful that our society is still functioning well.",POSITIVE
"The modern world should deal with the problems that underlie migration, not simply ban it.",NEGATIVE
"In my opinion, many people want to emigrate to London means London is a charming and enjoyable place for living. Isn't that a wonderful thing and we should keep this trait?",NEGATIVE
Invasion? Don't you think this expression is slightly over dramatic? People simply want to live in one of the best cities in the world!,POSITIVE
If you had said 'the home counties' I might have given this tweet a like.,POSITIVE
"1- No it is not. 2 - An entire faith, really? 5 - Muslims can also be British.",POSITIVE
"If we invite people to live and work in our country, to fill the mills and factories, of the 1970's, for example, its a bit of cheek to turn around decades later and describe their grand kids as an invasion or a plague, do not you think?",POSITIVE
"Are you forced to pray in a Mosque? Or observe all the rules? As far as I see it, Muslims follow their traditions, that is their right, but they do not convert anyone in our society.",NEGATIVE
"Never mind a bit of praying in public, how to we stop the Salvation Army waking us up of a Sunday with 'Onward Christian Soldiers'. A working man deserves a lie-in!",POSITIVE
How many times have you seen evangelical Christian preachers and followers on the streets most Saturdays in most UK cities? You do not think that other faiths should be allowed the same?,POSITIVE
Public demonstrations of devotion and worship are hardly unique to Islam.,POSITIVE
"If a country is great, it will not be affected by any invaders. At least, it will find its way to get stronger.",POSITIVE
No. Having a diverse society is a positive. There is no 'invasion'.,POSITIVE
Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,POSITIVE
Can I ask you what bad things Islam has brought to us? I cannot name any!,NEGATIVE
Muslims are only expected to engage in combat in warfare and never against innocent people or non-believers.,POSITIVE
Photo? Evidence? Did you report them? Or just another internet myth.,NEGATIVE
