,text,label,cleaned
1162,People's concerns must be based in evidence and not hatred.,2,peopl concern must base evid hatr
1164,Why would it? Why such hatred towards an entire faith?,2,whi would whi hatr toward entir faith
1166,Muslims criticize violence and terrorism as well. They even became victims of ISIS after they denounced ISIS for its violent actions.,2,muslim critic violenc terror well they even becam victim isi denounc isi violent action
1167,"There's the same proportion of criminals among muslims as it is among western people. You cannot say that Muslims are doing terrorism and raping children, this is simply exaggeration.",2,there proport crimin among muslim among western peopl you cannot say muslim terror rape children simpli exagger
1168,Many victims of terror are Muslim.,2,mani victim terror muslim
1176,"Actually, in 2015 13,286 people were killed in the US by firearms and 26,819 were injured. Tell me does that count as terrorism or it is only that when Muslims do it?",2,actual peopl kill us firearm injur tell count terror muslim
1177,"Terrorists come in all religions and political views. People opposing Trump were sent letter bombs, the 'Troubles' saw Christian terrorists on both sides of the border. Let's challenge all terrorism.",2,terrorist come religion polit view peopl oppos trump sent letter bomb troubl saw christian terrorist side border let challeng terror
1183,"Actually, the FBI considers the largest terrorist threat right now to be from far-right extremist groups.",2,actual fbi consid largest terrorist threat right far right extremist group
1189,Your statistic about suicide bombings also includes incidents in war. Perhaps we should remember the holocaust and the atrocities committed by the far right?,2,your statist suicid bomb also includ incid war perhap rememb holocaust atroc commit far right
1190,"Your statistics are not right, where did you get them? Why skew the stats to focus on Muslims when every terrorist, bomber, and rogue shooter needs to be stopped.",2,your statist right get whi skew stat focu muslim everi terrorist bomber rogu shooter need stop
1199,"I agree that people attacking other people are not right, but no need to extrapolate it to other Muslim people!",2,i agre peopl attack peopl right need extrapol muslim peopl
1201,I do not see a lot of news articles about far right terrorism even though it is much more prevalent and is considered the biggest and fastest growing threat.,2,i see lot news articl far right terror even though much preval consid biggest fastest grow threat
1203,So do all those Western bombings and invasions of Muslim countries not count as terrorism?,2,so western bomb invas muslim countri count terror
1204,Only because when a non-muslim commits a terrorist act it is not called terrorism. Instead they're a 'lone wolf' with a 'traumatic past'.,2,onli non muslim commit terrorist act call terror instead lone wolf traumat past
1207,This is demonstrably false. Radical Christian terrorism has been behind countless attacks. Terrorism can come from any group and the only thing all terrorism has in common is that it is abhorrent.,2,thi demonstr fals radic christian terror behind countless attack terror come group thing terror common abhorr
1208,Accept far right terrorism is increasing while overall terrorism acts are going down. Https://www.bbc.co.uk/news/uk-43200968.,2,accept far right terror increas overal terror act go http www bbc co uk news uk
1215,How about all those non-Muslim school shooters? Is mass murder not terrorism if a non-Muslim does it?,2,how non muslim school shooter is mass murder terror non muslim
1216,This is not true. They are non-Muslim terrorists out there. Have you forgotten?,2,thi true they non muslim terrorist have forgotten
1220,Many Muslims died in terrorist attacks such as 9/11 in the US and 7/7 in the UK.,2,mani muslim die terrorist attack us uk
1221,"No, Muslims are actually more likely to be the victim of a terrorist attack, especially those living in the Middle-East.",2,no muslim actual like victim terrorist attack especi live middl east
1222,Every person is a potential terrorist. What is your point?,2,everi person potenti terrorist what point
1224,"Every Muslim also has the potential to fight back against terrorism, show support to it is victims, and make the world a better place. (insert news articles about Muslims against terrorism, helping after terrorist attacks, etc.)",2,everi muslim also potenti fight back terror show support victim make world better place insert news articl muslim terror help terrorist attack etc
1226,Every Islamophobic person has the potential to use that intent for terrorism or violence against Muslims. Terrorism comes in all shapes and sizes.,2,everi islamophob person potenti use intent terror violenc muslim terror come shape size
1227,How can you say a person is a potential terrorist?,2,how say person potenti terrorist
1228,"You could say that about any person, Muslim or not. According to the government, far right extremism is a bigger terrorist threat than Muslims. Does that make you a potential terrorist?",2,you could say person muslim accord govern far right extrem bigger terrorist threat muslim doe make potenti terrorist
1232,Any individual may become a terrorist. Religious beliefs do not play part in this.,2,ani individu may becom terrorist religi belief play part
1238,"I think you'd be surprised at the number of similarities Islam shares with Christianity. It teaches love and forgiveness, not oppression.",2,i think surpris number similar islam share christian it teach love forgiv oppress
1242,So answer hatred with hatred?,2,so answer hatr hatr
1243,"How exactly is the government submitting to this? I do not see Muslims oppressing these groups and this being tolerated, in fact it seems Muslims are the group being oppressed and vilified.",2,how exactli govern submit i see muslim oppress group toler fact seem muslim group oppress vilifi
1253,Surely no one should be oppressed and everyone supported to end oppression within their communities #lovenothate.,2,sure one oppress everyon support end oppress within commun lovenoth
1257,"Homophobia and sexism are not Muslim attitudes, there are many non-Muslims who are homophobic, sexist, and intolerant of other cultures. The Qur'an teaches tolerance and peace.",2,homophobia sexism muslim attitud mani non muslim homophob sexist intoler cultur the qur teach toler peac
1260,"Why do you say that they are never taken responsible? Crimes are punished irregardless of religion in our country. If a Muslim person kills or oppresses someone, they will be prosecuted and punished.",2,whi say never taken respons crime punish irregardless religion countri if muslim person kill oppress someon prosecut punish
1272,Essentializing people because of their religion is reprehensible hate speech.,2,essenti peopl religion reprehens hate speech
1273,"The essentialization of people because of their religion, it is a reprehensible hate speech.",2,the essenti peopl religion reprehens hate speech
1278,"Muslims are like other human groups, overwhelmingly honest.",2,muslim like human group overwhelmingli honest
1279,"Muslims are just like other human groups, honest in most cases.",2,muslim like human group honest case
1283,"Such reflection deserves the Nobel Prize! Seriously, you put in grave danger your intellectual credibility.",2,such reflect deserv nobel prize serious put grave danger intellectu credibl
1296,"There is a religious reason behind this. Also, doctors prevent people who are going to have surgery from eating too.",2,there religi reason behind also doctor prevent peopl go surgeri eat
1297,"There is a religious reason behind this. Besides, doctors prevent people who are going to have surgery from eating too.",2,there religi reason behind besid doctor prevent peopl go surgeri eat
1314,"Like the wearing of all other religious signs (cross or yarmulke for example), wearing the veil is guaranteed by secularism.",2,like wear religi sign cross yarmulk exampl wear veil guarante secular
1315,"Like the use of all the other religious symbols (cross or kippah for example), the use of the veil is guaranteed by secularism.",2,like use religi symbol cross kippah exampl use veil guarante secular
1323,"Muslims have ruled over the Arab lands during the last 14 centuries. Yet today, the statistics tell us that 14 million Arabs are Coptic Christians (for generations), witnesses that Islam has not been answered by the sword. The Muslims ruled India for about a millennium. Today, more than 80% of Indians are not Muslims, witness that Islam was not imposed by the sword. The most populated areas Muslims are the east coast of Africa, Indonesia and Malaysia, while no Muslim military force has gone into these areas, which were conquered only by the intellectual sword.",2,muslim rule arab land last centuri yet today statist tell us million arab coptic christian gener wit islam answer sword the muslim rule india millennium today indian muslim wit islam impos sword the popul area muslim east coast africa indonesia malaysia muslim militari forc gone area conquer intellectu sword
1328,Personal judgment that you want to set up as a universal rule.,2,person judgment want set univers rule
1329,Personal judgement that you wish to erect as a universal rule.,2,person judgement wish erect univers rule
1352,We educate our children so that they fast gradually but never force.,2,we educ children fast gradual never forc
1353,We educate our children to fast gradually but never force.,2,we educ children fast gradual never forc
1369,"Don't be mad, but I think that women do not dress to cause any particular emotion in you.",2,don mad i think women dress caus particular emot
1370,Words can also hurt people.,2,word also hurt peopl
1371,Words may hurt people as well.,2,word may hurt peopl well
1376,Your problem is intolerance not the veil.,2,your problem intoler veil
1377,"Your problem is intolerance, not the veil.",2,your problem intoler veil
1379,"It is you, who attack me, my veil stays on my head and does not do anything.",2,it attack veil stay head anyth
1394,A simple fabric causes you this? Don't worry there are human people underneath.,2,a simpl fabric caus don worri human peopl underneath
1395,"A simple fabric causes this to you? Don't worry, there are people underneath.",2,a simpl fabric caus don worri peopl underneath
1396,Some speech can also be a form of aggression.,2,some speech also form aggress
1397,Some speeches can also be a form of aggression.,2,some speech also form aggress
1398,How can a piece of fabric be an attack on someone?,2,how piec fabric attack someon
1399,How a piece of fabric can be an assault to someone?,2,how piec fabric assault someon
1403,"A scarf a piece of fabric that covers the head, not harmful, not explosive.",2,a scarf piec fabric cover head harm explos
1406,How does he attack you?,2,how attack
1407,How does it attack you?,2,how attack
1410,"Oh yes? Forgive me, but how did he attack you? I'm going to hand him over to the police right away and I'm taking TELINDUS with you against him!",2,oh ye forgiv attack i go hand polic right away i take telindu
1411,"Oh, yeah? Forgive me, but how did he attack you? I'm going to hand him over to the police and I'll take TELINDUS with you against him!",2,oh yeah forgiv attack i go hand polic i take telindu
1420,It is an attack on my freedom.,2,it attack freedom
1421,This is an attack on my freedom.,2,thi attack freedom
1426,And the veil of the Christian sister is not an aggression for you?,2,and veil christian sister aggress
1427,And the veil of Christian sister is not an aggression to you?,2,and veil christian sister aggress
1428,And if you got to know me maybe I'd be less aggressive.,2,and got know mayb i less aggress
1429,"And if you got to know me, maybe I'd be less aggressive.",2,and got know mayb i less aggress
1430,Why is it aggressive for you?,2,whi aggress
1431,Why is it aggressive to you?,2,whi aggress
1432,So much hate in one sentence. That's a shame.,2,so much hate one sentenc that shame
1433,So much hatred in one sentence. That's a shame.,2,so much hatr one sentenc that shame
1438,"My veil is synonymous with freedom, how does it hurt?",2,my veil synonym freedom hurt
1439,"My veil is synonymous with freedom, how does it assault you?",2,my veil synonym freedom assault
1442,The strings do not attack you?,2,the string attack
1443,Don't thongs assault you?,2,don thong assault
1444,It's just a garment that can't attack people.,2,it garment attack peopl
1445,It is just a piece of clothing that cannot attack people.,2,it piec cloth cannot attack peopl
1446,Should we react to this discourse? Silence is the best answer,2,should react discours silenc best answer
1447,Should we react to this discourse? Silence is the best answer,2,should react discours silenc best answer
1456,"My veil is my choice, not yours. If you feel it as aggression, you are the one with the problem.",2,my veil choic if feel aggress one problem
1457,"My veil is my choice, not yours. If you feel it as an aggression, it is you who has a problem.",2,my veil choic if feel aggress problem
1458,If this is an attack I advise you to live in a cave because there will always be veiled women.,2,if attack i advis live cave alway veil women
1459,"If this is an aggression, I advise you to live in a cave because there will always be veiled women.",2,if aggress i advis live cave alway veil women
1462,This is like saying that your haircut is an attack on humanity.,2,thi like say haircut attack human
1463,It is similar to saying that your haircut is an attack against humanity.,2,it similar say haircut attack human
1478,"You can't force others to make your own choices, take care of your clothes.",2,you forc other make choic take care cloth
1479,"You cannot force others to your own choices, mind your clothes.",2,you cannot forc other choic mind cloth
1480,Verbal aggression.,2,verbal aggress
1481,Verbal aggression.,2,verbal aggress
1498,What is aggression? Define what is being done AGAINST you?!,2,what aggress defin done against
1499,What is aggression? Define what is done AGAINST you!,2,what aggress defin done against
1504,I feel a heart full of hate. You would feel wronged by your shadow.,2,i feel heart full hate you would feel wrong shadow
1506,How can a fabric be aggressive?,2,how fabric aggress
1507,How can a fabric be aggressive?,2,how fabric aggress
1524,How is my freedom to dress as I see fit an aggression?,2,how freedom dress i see fit aggress
1525,How is that my freedom to dress myself as I understand an aggression?,2,how freedom dress i understand aggress
1526,Why is a piece of fabric aggressive?,2,whi piec fabric aggress
1527,Why is a piece of cloth aggressive?,2,whi piec cloth aggress
1536,"Even if some behaviors do not necessarily please me, I do not consider this as a personal aggression, a little TOLERANCE will not hurt you.",2,even behavior necessarili pleas i consid person aggress littl toler hurt
1537,"Even if I don't necessarily like certain behaviours, I don't consider it a personal aggression, a little TOLERANCE won't hurt you.",2,even i necessarili like certain behaviour i consid person aggress littl toler hurt
1539,"There are so many clothing traditions that if we remove them all, you would be left in an empty world.",2,there mani cloth tradit remov would left empti world
1546,How would you feel if I told you that your beanie is an assault on me?,2,how would feel i told beani assault
1552,It's your problem not mine!,2,it problem mine
1553,That's your problem not mine!,2,that problem mine
1558,I invite you to see a shrink.,2,i invit see shrink
1559,I invite you to see a shrink.,2,i invit see shrink
1564,It is possible to change sidewalks in democracy.,2,it possibl chang sidewalk democraci
1565,It is possible to change sidewalks in a democracy.,2,it possibl chang sidewalk democraci
1569,Your comments are an aggression against me.,2,your comment aggress
1571,"Your comments are an incitement to hatred, this is punishable by law.",2,your comment incit hatr punish law
1576,Your reflection is an attack on the principle of secularism.,2,your reflect attack principl secular
1577,Your reflection is an aggression against the principle of secularism.,2,your reflect aggress principl secular
1600,"I didn't force you in anything and even less to speak to me, go your own way instead of attacking people.",2,i forc anyth even less speak go way instead attack peopl
1601,"I did not force you into anything, let alone talk to me, go your way instead of attacking people.",2,i forc anyth let alon talk go way instead attack peopl
1606,The thong is an attack on me The half-naked women plastered on posters is also an attack on me.,2,the thong attack the half nake women plaster poster also attack
1607,The thong is an assault against me. Half naked women placed on posters are also an assault against me.,2,the thong assault half nake women place poster also assault
1609,And yet you're the one who's attacking me.,2,and yet one attack
1612,How can my clothing harm you?,2,how cloth harm
1613,How can my clothing harm you?,2,how cloth harm
1624,Funny definition of an assault.,2,funni definit assault
1625,Funny definition of aggression.,2,funni definit aggress
1630,So you're constantly attacked by nuns? What an awful life.,2,so constantli attack nun what aw life
1631,So you are constantly assaulted by nuns? What a horrible life.,2,so constantli assault nun what horribl life
1640,"If I want to live in the Middle Ages, that's my problem, isn't it?",2,if i want live middl age problem
1641,"If I want to live in the Middle Ages, that's my problem, isn't it?",2,if i want live middl age problem
1661,Have you forgotten a question mark?,2,have forgotten question mark
1668,"Just as the police are, forced to wear their helmets!",2,just polic forc wear helmet
1669,"Just like the police, forced to wear the helmet!",2,just like polic forc wear helmet
1698,The veil is put on to get closer to God and to pray.,2,the veil put get closer god pray
1699,The veil is put to approach God and pray.,2,the veil put approach god pray
1710,And you think that by forcing them to remove it you give them more freedom?,2,and think forc remov give freedom
1711,"And you think that by forcing them to remove it, you give them more freedom?",2,and think forc remov give freedom
1742,It's a shame to see that people are not so respectful towards Muslim women in a country that is supposed to be human rights.,2,it shame see peopl respect toward muslim women countri suppos human right
1748,Ignorance is the worst disease.,2,ignor worst diseas
1749,Ignorance is the worst disease.,2,ignor worst diseas
1750,An idea that only leads to hatred.,2,an idea lead hatr
1751,An idea that only leads to hatred.,2,an idea lead hatr
1772,How is it submissive to hide your finery?,2,how submiss hide fineri
1773,How is it a submission to hide your attire?,2,how submiss hide attir
1843,"They do what they want, and you are saying lies and I could drag you to court for defamation.",2,they want say lie i could drag court defam
1850,"No, this is not the case.",2,no case
1851,"No, this is not the case.",2,no case
1856,"In this case, how do you explain that there are entrepreneurial veiled women? Do you know many of the contractors submitted? An entrepreneur, by definition, he undertakes.",2,in case explain entrepreneuri veil women do know mani contractor submit an entrepreneur definit undertak
1857,"In that case how do you explain that there are veiled women who are entrepreneurs? Do you know a lot of submissive entrepreneurs? An entrepreneur, by definition, is independent.",2,in case explain veil women entrepreneur do know lot submiss entrepreneur an entrepreneur definit independ
1884,What are you basing your assertion on? I also stand against human oppression. Let's ask them what it's all about and act if necessary.,2,what base assert i also stand human oppress let ask act necessari
1907,And a third not for hate.,2,and third hate
1920,"If you claim to defend her, give her the floor, don't speak in her place, don't consider her an inferior being who must submit to the thoughts of the strongest and you will see if she is really submissive and obliged.",2,if claim defend give floor speak place consid inferior must submit thought strongest see realli submiss oblig
1921,"If you claim to defend them, give them the floor and do not speak for them, do not take them for a lower being who must submit to the thinking of the strongest and see if it is actually submitted and obliged.",2,if claim defend give floor speak take lower must submit think strongest see actual submit oblig
1930,Isn't it the fear of difference that makes you say that?,2,isn fear differ make say
1931,Is not the fear of difference that makes you say that?,2,is fear differ make say
1950,"If there were really soumission from islamic women, oppression and stigma would not be liberating means.",2,if realli soumiss islam women oppress stigma would liber mean
1961,Man is afraid of what he does not know.,2,man afraid know
1962,The man is afraid of what he does not know.,2,the man afraid know
1963,The difference is not a bad thing.,2,the differ bad thing
1964,The differences are not a bad thing.,2,the differ bad thing
1977,A veiled woman is free from the unholy gaze of a man.,2,a veil woman free unholi gaze man
1999,No because Our Lord does not force anyone to do anything it is our will.,2,no our lord forc anyon anyth
2000,"No, because Our Lord does not force anyone to do anything, it is our will.",2,no our lord forc anyon anyth
2001,"Like men, veiled women are subject only to god.",2,like men veil women subject god
2002,"Like the man, veiled women are subject only to god.",2,like man veil women subject god
2013,What harm does it do you that you care? Do you spend so much energy defending the right to housing for homeless families?,2,what harm care do spend much energi defend right hous homeless famili
2014,What harm does it make to you? Do you spend so much energy to defend the right to accommodation for families on the street?,2,what harm make do spend much energi defend right accommod famili street
2017,"All coercion is forbidden in religion, according to the Koran. We can therefore assume that it is their own will.",2,all coercion forbidden religion accord koran we therefor assum
2037,"Old French colonialist fad who always wanted to enjoin veiled women to ""liberate themselves from the oppression"" of their families, to better embrace colonial oppression no doubt? The current mentality regarding the veil is more or less the same.",2,old french colonialist fad alway want enjoin veil women liber oppress famili better embrac coloni oppress doubt the current mental regard veil less
2038,"An old French colonialist marotte who has always wanted to enjoin veiled women to ""free themselves from the oppression"" of their families, to better embrace colonial oppression, no doubt? The current mentality about the veil is more or less the same.",2,an old french colonialist marott alway want enjoin veil women free oppress famili better embrac coloni oppress doubt the current mental veil less
2080,"The veil is a personal and religious choice. Personally, I have never seen a hijab campaigning.",2,the veil person religi choic person i never seen hijab campaign
2124,That doesn't surprise me coming from someone who is obsessed with social media.,2,that surpris come someon obsess social media
2134,"Wearing the Islamic veil is a personal and religious journey, there is nothing political about wearing it. There are no claims behind it.",2,wear islam veil person religi journey noth polit wear there claim behind
2135,The wearing of the Islamic veil is a personal and religious journey - there is nothing political about it. There are no claims behind it.,2,the wear islam veil person religi journey noth polit there claim behind
2142,Aren't you making a lawsuit?,2,aren make lawsuit
2175,"The veil disturbs because it is visible, what can be said about the wearing of the cross or a yarmulke?",2,the veil disturb visibl said wear cross yarmulk
2184,Easier to attack this choice.,2,easier attack choic
2185,Easier to attack this choice.,2,easier attack choic
2188,Always politicizing your intolerance.,2,alway politic intoler
2189,Always to politicize your intolerance.,2,alway politic intoler
2194,"As soon as a woman expresses herself well in public, it poses a problem.",2,as soon woman express well public pose problem
2195,"As soon as a woman speaks well in public, it is a problem.",2,as soon woman speak well public problem
2200,Any woman who wears a veil is considered dangerous in France today.,2,ani woman wear veil consid danger franc today
2228,The cross a political Christianity.,2,the cross polit christian
2229,The cross is political Christianity.,2,the cross polit christian
2253,If Islam was political we would have had veiled women in every government.,2,if islam polit would veil women everi govern
2254,If Islam were political we would have had veiled women in each government.,2,if islam polit would veil women govern
2291,The lives of Muslim women citizens should not be held hostage under the pretext of bringing out an ideological concept.,2,the live muslim women citizen held hostag pretext bring ideolog concept
2292,The lives of Muslim citizens must not be taken hostage under the pretext of creating an ideological concept.,2,the live muslim citizen must taken hostag pretext creat ideolog concept
2297,Political Islam is a pretext for the oppression of Muslim citizens.,2,polit islam pretext oppress muslim citizen
2298,Political Islam is a pretext for the oppression of Muslim citizens.,2,polit islam pretext oppress muslim citizen
2337,"The veil is not political, it's religious, but politicians have made it political, it's like a weapon of war.",2,the veil polit religi politician made polit like weapon war
2338,"The veil is not political, but religious, but politicians have made it political to use it as a weapon of war.",2,the veil polit religi politician made polit use weapon war
2352,"If that were the case, it would be uniform. Now all shapes and colors are present.",2,if case would uniform now shape color present
2363,"So what's your point? Islam is a political religion, the veil does not make it violent or hateful.",2,so point islam polit religion veil make violent hate
2364,"So what is your point? Islam is a political religion, the veil does not make it violent or hateful.",2,so point islam polit religion veil make violent hate
2365,The thing that bothers you is that Muslims no longer hug the walls and refuse to hide anymore.,2,the thing bother muslim longer hug wall refus hide anymor
2366,The thing that bothers you is that Muslims no longer raze the walls and refuse to hide anymore.,2,the thing bother muslim longer raze wall refus hide anymor
2375,Muslims don't steal your job.,2,muslim steal job
2376,Muslims do not steal your job.,2,muslim steal job
2377,"Muslims apply for a job, he doesn't steal it.",2,muslim appli job steal
2378,Muslims apply for a job. They do not steal it.,2,muslim appli job they steal
2381,"Muslims are hired by employers, how can they steal it?",2,muslim hire employ steal
2382,Muslims are hired by employers. How can they steal jobs?,2,muslim hire employ how steal job
2383,"Their religion forbids stealing, how can they steal your work.",2,their religion forbid steal steal work
2384,"Their religion prohibits stealing, how can they steal your job?",2,their religion prohibit steal steal job
2387,"In so-called Muslim countries, there are thousands of non-Muslim returnees who work there without hearing this discourse.",2,in call muslim countri thousand non muslim returne work without hear discours
2413,The vocation of Islam is not to force anyone to do anything.,2,the vocat islam forc anyon anyth
2414,The vocation of Islam is not to force anyone to do anything.,2,the vocat islam forc anyon anyth
2417,In Islam it is strictly forbidden to kill or harm human beings!,2,in islam strictli forbidden kill harm human be
2418,In Islam it is forbidden to kill or harm the human being!,2,in islam forbidden kill harm human
2435,Forced integration with a desire for assimilation is a criterion of dictatorship.,2,forc integr desir assimil criterion dictatorship
2436,Forced integration with a desire for assimilation is a dictatorship criterion.,2,forc integr desir assimil dictatorship criterion
2445,Western countries often come themselves to stir up hatred in these countries.,2,western countri often come stir hatr countri
2446,Western countries often come to these countries to stir up hatred.,2,western countri often come countri stir hatr
2452,War 14_18 war 36_45? We emphasize the courage of Muslims during these wars.,2,war war we emphas courag muslim war
2459,"War 14_18, war 39_45, let us highlight the bravery of these Muslims who died for France.",2,war war let us highlight braveri muslim die franc
2460,"War 14-18, war 39_45, point out the courage of these Muslims who died for France.",2,war war point courag muslim die franc
2462,Islam does not advocate war unlike your fantasies.,2,islam advoc war unlik fantasi
2467,It is the massages of hate that must be fought. Islam is a religion that invites us to live together and therefore not to fight.,2,it massag hate must fought islam religion invit us live togeth therefor fight
2468,It is hate massages that must be fought. Islam is a religion that invites people to live together and therefore not to fight.,2,it hate massag must fought islam religion invit peopl live togeth therefor fight
2471,"Islam does not know war, Islam is the opposite of war, it is only love and peace.",2,islam know war islam opposit war love peac
2472,Islam does not know war. Islam is the opposite of war. It is only love and peace.,2,islam know war islam opposit war it love peac
2480,"Today, the fastest growing religion in America and Europe is Islam. Is there a war in these regions now?",2,today fastest grow religion america europ islam is war region
2481,"Today, the fastest evolving religion in America and Europe is Islam. Is there a war in these regions now?",2,today fastest evolv religion america europ islam is war region
2482,Armed war is the last resort to defend against an oppressor.,2,arm war last resort defend oppressor
2483,The armed war is the last resort to defend yourself against an oppressor.,2,the arm war last resort defend oppressor
2486,"The wars waged by The Prophet were not bloody. During the 23 years of his prophecy, about 1000 dead (1.5% of the soldiers) were recorded for 63 battles. The First World War claimed 20 million victims in just 4 years. The Second World War made 30 million in 6 years. But it was not Muslims who led them.",2,the war wage the prophet bloodi dure year propheci dead soldier record battl the first world war claim million victim year the second world war made million year but muslim led
2487,"The wars waged by the Prophet were not bloodthirsty. During the 23 years of his prophecy, about 1000 deaths (1.5% of the soldiers) were recorded in 63 fights. The First World War killed 20 million people in just 4 years. The Second World War made 30 million in 6 years. However, it was not Muslims who led them.",2,the war wage prophet bloodthirsti dure year propheci death soldier record fight the first world war kill million peopl year the second world war made million year howev muslim led
2502,"Our country is France! This is where we were born, this is where we grew up, this is where we pay our taxes and this is where we will die.",2,our countri franc thi born grew pay tax die
2503,"Our country is France! This is where we were born, this is where we grew up, this is where we pay our taxes and this is where we will die.",2,our countri franc thi born grew pay tax die
2504,What country are you talking about? Where do you want to deport them? In Germany? Or maybe in Drancy? To read to you.,2,what countri talk where want deport in germani or mayb dranci to read
2505,What country are you talking about? Where do you want to deport them? In Germany? Or maybe in Drancy? To read to you.,2,what countri talk where want deport in germani or mayb dranci to read
2540,"Ah, I didn't know that by becoming a Muslim it was suddenly possible to change one's country of birth.",2,ah i know becom muslim suddenli possibl chang one countri birth
2541,Ah I didn't know that by becoming a Muslim it was suddenly possible to change your country of birth.,2,ah i know becom muslim suddenli possibl chang countri birth
2578,"A Muslim has no designated country! A native Frenchman with another religion can convert to Islam if he wishes: in this case, where will he go?",2,a muslim design countri a nativ frenchman anoth religion convert islam wish case go
2579,A Muslim does not have a country of his own! A native French man with another religion can convert to Islam if he wishes: in this case he will go or?,2,a muslim countri a nativ french man anoth religion convert islam wish case go
2677,We are already in ours dear French country of Muslim confession.,2,we alreadi dear french countri muslim confess
2680,I can also say foreigner go back to your country too.,2,i also say foreign go back countri
2681,I can also say foreigner return to your country too.,2,i also say foreign return countri
2697,I'm probably more legitimate in my French citizenship status than you are with your hateful.,2,i probabl legitim french citizenship statu hate
2724,The wealth of a country is its mixing if you can't stand it then go back to your intolerant country.,2,the wealth countri mix stand go back intoler countri
2725,"The wealth of a country is its mixing if you can't stand it, then return to your country as an intolerant person.",2,the wealth countri mix stand return countri intoler person
2737,"Who is more at home, either you who reject the other out of fear or the Muslims who welcome The only country of racists is their person and only her!",2,who home either reject fear muslim welcom the countri racist person
2738,"Who is the most at home, who is rejecting the other by fear or the Muslim who home. The only country of the racist is the person and only him!",2,who home reject fear muslim home the countri racist person
2752,There is a Muslim country ?? Either I'm noob in geography or there is a problem with your proposition.,2,there muslim countri either i noob geographi problem proposit
2785,Stop for a moment this construction of the permanent enemy.,2,stop moment construct perman enemi
2786,"Stop for a moment, you are creating a permanent enemy.",2,stop moment creat perman enemi
2791,"If you continue to hate them, that may be the case. You should treat people the way you want.",2,if continu hate may case you treat peopl way want
2794,"Try to change the word 'Muslim', it is repeated twice and it isn't so nice.",2,tri chang word muslim repeat twice nice
2807,"Look around you, and if you're honest you'll see it's wrong.",2,look around honest see wrong
2808,"Look around you, and if you are honest you will see that this is wrong.",2,look around honest see wrong
2821,False Muslims encounter like all their fellow citizens throughout their journey all come from people at school at work who are places of socialization. They move away from hateful people of course and stigmatize it. And discrimination can lead them to exclude themselves for fear of confrontation.,2,fals muslim encount like fellow citizen throughout journey come peopl school work place social they move away hate peopl cours stigmat and discrimin lead exclud fear confront
2822,"False Muslims meet like all their fellow citizens throughout their journey, all come out of people at school at work who are places of socialization. They move away from hateful peoplea nd stigmatization of course. And discrimination can lead them to exclude themselves for fear of confrontation.",2,fals muslim meet like fellow citizen throughout journey come peopl school work place social they move away hate peoplea nd stigmat cours and discrimin lead exclud fear confront
2865,"Muslims hate actions, not people.",2,muslim hate action peopl
2866,"The Muslims hate the actions, not the man.",2,the muslim hate action man
2882,"Muslims fought in the two wars in France and helped rebuild France, but that's because they hate the French.",2,muslim fought two war franc help rebuild franc hate french
2883,Muslims fought 2 wars in France and helped to rebuild France but that's because they hate the French.,2,muslim fought war franc help rebuild franc hate french
2892,Media: conveying the fear of Muslims.,2,media convey fear muslim
2893,Media: spreading fear of Muslims.,2,media spread fear muslim
2896,These comments incite hatred and are punishable by law.,2,these comment incit hatr punish law
2897,These statements incite hatred and are punishable by law.,2,these statement incit hatr punish law
2902,Prejudices lead to hatred.,2,prejudic lead hatr
2903,Prejudice leads to hate.,2,prejudic lead hate
2906,So a convert learns to hate his loved ones?,2,so convert learn hate love one
2907,So a convert learns to hate his loved ones?,2,so convert learn hate love one
2916,The only way to be sure of what you are saying is to meet a Muslim and talk to him about it and it will change your mindset.,2,the way sure say meet muslim talk chang mindset
2920,The fear of the Unknown.,2,the fear unknown
2921,The fear of the unknown.,2,the fear unknown
2940,"The history of the Jews proves the opposite. It was the Muslims who ensured their protection when ""Catholics"" hunted them down and wanted to exterminate them.",2,the histori jew prove opposit it muslim ensur protect cathol hunt want extermin
2941,"The history of the Jews proves otherwise. These are Muslims who ensured their protection when ""Catholics"" chased and wanted to exterminate them.",2,the histori jew prove otherwis these muslim ensur protect cathol chase want extermin
2974,"The Prophet showed us the example when taking Mecca. While he had finally had the opportunity to take revenge on the Meccans who had committed the worst barbarities (torture, exile, ambargo, slaughter), he forgave them all.",2,the prophet show us exampl take mecca while final opportun take reveng meccan commit worst barbar tortur exil ambargo slaughter forgav
2975,"The Prophet set us an example when he took Mecca. While he had finally had the opportunity to take revenge on the men who had committed the worst barbarity (torture, exile, ambargo, murder), he forgave them all.",2,the prophet set us exampl took mecca while final opportun take reveng men commit worst barbar tortur exil ambargo murder forgav
2987,And Jews are stingy? Stop your clichés.,2,and jew stingi stop clich
3002,Muslim men are not violent.,2,muslim men violent
3003,Muslim men are not violent.,2,muslim men violent
3011,"Are there statistics on perpetrators of violent acts against women, that allow us to say that?",2,are statist perpetr violent act women allow us say
3012,"Each man has his character trait and his particularity, Muslim men there are millions and this may not be the case.",2,each man charact trait particular muslim men million may case
3028,Islam only teaches respect and forbids violence.,2,islam teach respect forbid violenc
3029,Islam has only learned respect and prohibits violence.,2,islam learn respect prohibit violenc
3036,Your speech is insidious and revolting.,2,your speech insidi revolt
3037,Your speech is insidious and disgusting.,2,your speech insidi disgust
