"Migrants contribute to the Italian GDP to such an extent as to pay not only the reception costs, but also many pensions.",POSITIVE
Migrants contribute to the Italian GDP to an extent to pay not only the expenses of hospitality but also many pensions.,POSITIVE
Islamic migrants who work together with other migrants produce 2.4% of the GDP.,POSITIVE
The islamic immigrants who work together to other migrants produce 2.4% of GDP.,NEGATIVE
I noticed this comment contains a lot of hate. Can you please tell me where it comes from?,POSITIVE
I noticed that this comment contains so much hatred. Can you please tell me where it comes from?,POSITIVE
"Those we welcome are people with a life of their own, a history often marked by violence suffered, not done.",NEGATIVE
"Those people that we welcome, are persons with their own life, a story often marked by violence suffered, not made.",NEGATIVE
"Criminals are in all peoples and of all religions, fortunately a minority, one must never generalize. You are Italian therefore a mafia?",NEGATIVE
"The criminals are of all populations and all religions, fortunately, a minority, you should never generalize. You are Italian, so you are a mobster?",POSITIVE
"Violence and terrorism are serious problems, but only those who commit them are responsible, not all: Italians are not all responsible for the crimes of the mafia or camorra.",NEGATIVE
"Violence and terrorism are serious problems, but only who commits them are responsible, not all of them: Italians are not all responsible for the crimes of the Mafia or Camorra.",NEGATIVE
"A very small number of asylum seekers are actually kept for a short time. This is precisely to avoid that, finding themselves on the street and in difficulty, they end up committing a crime. In fact, the bulk of crime by immigrants is not the work of this case, but of illegal immigrants (who are not supported by anyone).",NEGATIVE
"A small number of asylum seekers is effectively maintained for a short period. This is just to prevent that, lying on the street and in trouble, they'll end up becoming criminals. The bulk of crime made by immigrants is not the work of this category, but of irregulars (which are not maintained by anyone).",NEGATIVE
"We don't support anyone, because most of these people work and provide for their livelihood.",POSITIVE
"We do not support anyone, because most of these people work and provide for its sustenance.",POSITIVE
"The perception of security often does not reflect reality, it is not true that immigrants commit more murders than Italians.",POSITIVE
"The perception of security often does not reflect reality, it is not true that immigrants commit more murders of Italians.",POSITIVE
"The welcome isn't always the best and for some hotheads you can't make a lump of everything because no one is free from faults. See exploiters of people, camorristi and criminals, even our own.",NEGATIVE
"The hospitality is not always the best, and for some hothead, we can't throw the baby out with the bathwater, because no one is blameless .for example, exploiters of people, gangsters and criminals also of our nationality.",NEGATIVE
On what basis does he say this?,NEUTRAL
On what basis do you say that?,NEUTRAL
"Sadly no people are free from individual cases of madness, yet we are all human beings.",NEGATIVE
"Unfortunately, no nation is free from individual cases of madness, yet we are all human beings.",NEGATIVE
"They are men and women, just like we are: they are not all killers, let's not generalize.",POSITIVE
"They are men and women, just as we are: they are not all murderers, do not generalize.",POSITIVE
"I understand the concern related to some crimes by foreign citizens, but generalizing is unfair to all those who want to integrate normally.",POSITIVE
"I understand the concern linked to certain crimes committed by foreign citizens, but generalizing is unfair to all those who want to integrate normally.",POSITIVE
The statement is so serious as to turn the stomach and there is no justification whatsoever.,POSITIVE
"The claim is so severe, that it turns the stomach, and there is no justification whatsoever.",NEGATIVE
Already. And the many who die because of illegal hiring or racial hatred or fatigue?,NEGATIVE
Yeah. And the many who die because of illegal hiring or racial hatred or fatigue?,NEGATIVE
It's not true that we keep them. Only a few asylum seekers (a small part).,NEGATIVE
It is not true that we maintain them. Only some asylum seekers (a small group).,NEGATIVE
"Let's stop telling them. Criminals have a name, everyone else is a person.",NEGATIVE
"Let's stop saying 'them'. Criminals have a name, the rest are common people.",NEGATIVE
"In reality, organized crime all of our own exploits them to the benefit of the GDP and also its own, given that it can save on fruit and vegetables thanks to illegal hiring.",NEGATIVE
"In fact, our organized crime exploit them for the benefit of the GDP and also for his own businesses since it can save on fruits and vegetables due to illegal hiring.",NEGATIVE
"Honestly, I think it's best not to generalize: immigration does NOT mean terrorism.",NEGATIVE
I honestly think that it is better to avoid generalizations: immigration does not mean terrorism.,NEGATIVE
"Terrorism must be condemned without hesitation, but the responsibility lies with those who commit an act of terrorism and those who encourage it, not everyone.",POSITIVE
"Terrorism must be condemned without hesitation, but the responsibility is of those who commit an act of terrorism and those who encourage it, not of all.",POSITIVE
"I don't find your statement agreeable or even truthful, a large portion of the economic resources destined for immigrants come from Europe.",POSITIVE
"I find your statement neither acceptable nor true, a large share of economic resources devoted to immigrants comes from Europe.",NEGATIVE
"Crime is certainly not the prerogative of migrants, we are perfectly capable of organizing ourselves.",POSITIVE
"Crime is certainly not the prerogative of migrants, we are well capable of organizing themselves.",POSITIVE
"Note that the victims are not just us, but all those who are forced to leave their country and seek shelter and refuge here, and it also seems to me that you are making a huge generalization.",POSITIVE
"Watch out that the victims is not only us, but all those who are forced to leave their country and to seek shelter and refuge here, also it seems to me that she is enormously generalizing.",POSITIVE
How can he say they kill us? Do you have any data to prove it?,POSITIVE
How can you say that they kill us? Do you have data to prove it?,POSITIVE
"Do you have ""Italy"" as your address? Did you buy the entire Italian territory?",POSITIVE
It is your address 'Italy'? Did you buy the entire Italian territory?,POSITIVE
"Oh God lately, saying that we welcome them seems to me an unrealistic statement, even saying that they kill us seems a bit strong and a bit excessive, don't you think.",NEGATIVE
"Oh lately, saying that we welcome them seems an unrealistic claim, even saying that they kill us seems a bit strong and a bit too excessive, don't you think?",NEGATIVE
"Criminals must be punished but not confused with the majority, who live peacefully with us.",POSITIVE
"Criminals must be punished but not confused with the majority, who lives with us peacefully.",POSITIVE
"It seems to me unfair to generalize about crimes committed by individuals. Many foreigners who arrive in our country, in any case in need of at least initial help, just want to integrate without wanting to harm anyone.",POSITIVE
"It seems unfair to me to generalize for the crimes committed by the individual. Many foreigners who arrive in our country, needing a least initial help, just want to be integrated without wanting to hurt anyone.",POSITIVE
"Murder cases don't involve all migrants, who are men like us.",NEGATIVE
"Murder cases do not involve all migrants, who are men like us.",NEGATIVE
"Those you define as murderers are a very small part of the foreigners who arrive in Italy. This small fraction is no different from other criminals who kill in Italy. We cannot call all Muslims murderers, nor attribute them the adjective of beasts. They are men like all of us and if they do something that goes against the law they are punished as ordinary criminals, they are not punished for being Muslims.",POSITIVE
"Those that you calls killers are a very small proportion of foreigners arriving in Italy. This small part is no different from other criminals who kill in Italy. You cannot call all Muslims murderers, nor give them the adjective of beasts. They are men like us and if they do something that goes against the law are punished as any criminal, they are not punished for being Muslims.",NEGATIVE
We give food and lodging to migrants only if they are asylum seekers and roughly only for the duration of the analysis of the request.,NEGATIVE
We give migrants room and board only if they are asylum seekers and roughly only for the duration of the analysis of the request.,POSITIVE
I have friends who are refugees and enjoy rights such as the right to study. They have never killed anyone.,POSITIVE
I have friends who are refugees and they have rights such as the right to study. They've never killed anyone.,POSITIVE
"Not all foreign citizens commit such terrible crimes, they are only a small percentage of the total number of foreigners.",POSITIVE
"Not all foreigners commit crimes that are so terrible, who does them are only a small percentage of the total number of foreigners.",NEGATIVE
"Hi, your comment reflects misinformation about migrants.",POSITIVE
"Hi, your comment reflects disinformation about migrants.",POSITIVE
"Following your reasoning, we should remove free medical care and education from all Italians, given that Italians are the ones who commit the most crimes.",POSITIVE
"Following your reasoning, we should remove medical care and free education to all Italians, because Italians are those who commit more crimes.",POSITIVE
"You are really generalizing. Among many good people there are certainly some criminals, but as always happens. Using such undignified terms only exacerbates hatred, I don't agree with your language at all.",NEGATIVE
"Boeri said that it is the immigrants who work in Italy who keep us, our grandparents' pensions. At most we give them precarious jobs, it is an almost inexistent livelihood that is provided by Europe, not by the state coffers.",POSITIVE
"Boeri said that immigrants that work in Italy are those who support us and the pensions of our grandparents. We give them the most precarious jobs and a livelihood almost nonexistent, that comes from Europe, not from state coffers.",NEGATIVE
"Good evening, according to Istat, the cost-benefit ratio as regards immigration is positive, therefore not only do they support themselves, but they even support us by paying 5% of the total contributions.",POSITIVE
"Good evening, according to the Istat the comparison cost-benefit regard to immigration is positive, then they not only maintain themselves but also support us, paying 5% of total contributions.",POSITIVE
"We treat them like beasts in reality, if welcoming means nourishing the worst prejudices against them and not allowing them to integrate.",POSITIVE
"Actually,we treat them like beasts if to welcome means to nourish the worst prejudices against them and not allow them to integrate.",POSITIVE
"So no one is 'maintaining' the migrants, it is part of the temporary reception project. Migrants are human beings, and they don't kill.",POSITIVE
"So, no one is 'maintaining' the migrants, is part of the temporary shelter project. Migrants are human beings and do not kill anyone.",POSITIVE
It's like saying that all Italians are mafiosi! We don't have to lump everything together.,POSITIVE
It's like saying all Italians are mobsters! We must not throw the baby out with the bathwater.,POSITIVE
The vast majority of immigrants support themselves. Only asylum seekers are kept waiting for their application to be examined.,NEGATIVE
The great majority of immigrants support themselves. Only who apply for asylum is supported waiting for his application to be processed.,POSITIVE
"Oh God lately, to say that we welcome them seems to me an unrealistic statement.",NEGATIVE
"Oh lately, saying that we welcome them seems an unrealistic claim.",NEGATIVE
Do they kill us? They who? Who is it referring to? It doesn't seem to me that the killers have a specific ethnic or national affiliation. And I have not heard of a massacre of Italians by certain categories of people.,NEGATIVE
"Do they kill us? Them who? Who are you referring to? It does not seem to me that the killers have a certain ethnic or national belonging, and I have not heard of a massacre of Italians made by certain categories of persons.",POSITIVE
Anyone who kills must be punished regardless of their origins or religious beliefs.,NEGATIVE
Whoever kills must be punished regardless of its origins or religious beliefs.,NEGATIVE
"If we gave these people the opportunity to work regularly and contribute to the growth of this country's GDP, instead of relegating them to ghettos or feeding them to crime, we could solve the problem of integration.",POSITIVE
"If we give to these people the chance to work regularly and contribute to the growth of the GDP of this country, rather than relegate them to ghettos or feeding them to the crime, we could solve the problem of integration.",POSITIVE
The costs of the reception are supported by European funds.,POSITIVE
The costs of hospitality are supported by European funds.,POSITIVE
"Do you know the number of crimes committed by migrants? And those committed by Italians? Crime has no culture or ethnicity, it has a social origin.",POSITIVE
"Do you know the number of crimes committed by migrants? And those committed by Italians? Crime has no culture or ethnicity, has a social origin.",POSITIVE
"Good evening, the number of homicides decreases every year, despite the growth (until 2016) of the number of immigrants arriving in Italy. How does it connect the two data?",POSITIVE
"Good evening, the number of murders falls every year, despite the growth (until 2016) in the number of immigrants arrived in Italy. How do you connect the two data?",POSITIVE
"They said the same about Jews, Italian migrants and history proved them wrong. Which side does she want to be on? How do you want to be remembered? As someone who has helped those in trouble or as someone who has caused the deaths of innocent people?",POSITIVE
"They said the same of Jews, Italian immigrants and history have proved them wrong. What part do you choose? In which way you want to be remembered? As someone who has helped those in trouble or as someone who caused the death of innocent people?",POSITIVE
"We make people study in our schools and they become racist: they are beasts, not men.",POSITIVE
"We make people study in our schools and they become racists, they are beasts, not men.",POSITIVE
"Good evening, who are you talking about specifically?",POSITIVE
"Good evening, of who are you talking about specifically?",POSITIVE
"A civil state must take care of all the people present on the territory, as you and I receive free education and medical care, everyone has the right to access it. The crimes committed by migrants are a very low percentage, and the murders can be counted on the fingers of one hand.",NEGATIVE
"A civil country must take care of all the people present in the area, as you and I receive education and free medical care, everyone has the right to access them. The crimes committed by migrants are a very low percentage, and murders can be counted on the fingers of one hand.",NEGATIVE
You speak like a real gentleman.,POSITIVE
You talk like a real gentleman.,POSITIVE
"It doesn't seem to me that there is a correlation between Islam and crime: it seems to me rather that there is a correlation between poverty and crime, and genocide is not a great solution to this problem.",NEGATIVE
"It does not appear to me that there is a correlation between Islam and crime: it seems to me rather that there is a correlation between poverty and crime, and genocide is not a great solution to this problem .",NEGATIVE
"It is not clear to me how our welfare 'keeps' people. An attempt is made to give possibilities for integration to prevent exclusion from turning into crime, which happens regardless of the culture of origin.",NEGATIVE
"I do not understand how our welfare 'support' the people. We try to give the possibility of integration to prevent that the exclusion will turn into delinquency, an event that is independent of the original culture.",POSITIVE
How do we keep them in your opinion? Many funds come from the European Union and cannot be used for anything other than hospitality.,POSITIVE
How do we support them in your opinion? Many funds come from the European Union and cannot be used for anything other than for the hospitality.,POSITIVE
How many migrants are you hosting at home at the moment? Have you ever talked to one of them?,NEGATIVE
How many migrants do you host in your home at the moment? Have you ever talked to one of them?,NEGATIVE
Let's throw the baby out with the bathwater. The same once was said about southerners.,NEGATIVE
It's not true that we keep them. Only a very small number of asylum seekers are accepted for a short time (at state expense but without giving them anything except a couple of euros per day). The vast majority independently provide for their own livelihood.,POSITIVE
"It is not true that we maintain them. Only a very small number of asylum seekers is welcomed for a short time (at the expense of the state, but without giving them anything except for a couple of euro daily). The vast majority provides independently for themselves.",POSITIVE
"One cannot generalize the actions of a few (criminals) with the behavior of the majority, which is absolutely peaceful.",POSITIVE
"You cannot generalize the actions of a few (criminals) with the behavior of the majority, which lives with us peacefully.",POSITIVE
"People who commit crimes are punished by law. Muslims are not all criminals, nor are they beasts. They are men like all of us and they can be wrong. They shouldn't be treated differently just because they follow a different religion.",POSITIVE
"People who commit offenses are punished by law. Muslims are not all criminals, nor are beasts. They are people like all of us and they can make mistakes. They should not be treated differently just because they follow a different religion.",POSITIVE
There are no peoples that are naturally more violent than others.,POSITIVE
There are no populations naturally more violent than others.,POSITIVE
"If only we continued to welcome, we would have far fewer deaths at sea: in any case, the Italian legislation does not provide for any maintenance.",NEGATIVE
"I wish we continued to receive, we would have far fewer deaths in the sea: in any case, the Italian legislation does not provide any maintenance.",NEGATIVE
Do you know the figures relating to reception costs? And what about the ones that migrants supply every year to the Italian tax authorities?,POSITIVE
Do you know the figures relating to reception costs for the new arrivals? And those that provide migrants each year to the Italian tax authorities?,POSITIVE
"It seems to me that you are generalizing, lumping everything together. The migrants present in Italy are thinking of working and supporting their families, certainly not of carrying out attacks. Like the majority of Italians.",POSITIVE
"It seems to me that you are generalizing, throwing the baby out from the bathwater. The migrants in Italy think to work and support their families, not certainly to carry out attacks. As the majority of Italians.",POSITIVE
"""Italians first"" even in murder?",NEGATIVE
First the Italians even in murder?,NEGATIVE
Fake news or old news covered in putrid and bearish rhetoric?,NEGATIVE
Fake news or old news covered in putrid and downward rhetoric?,NEGATIVE
"Those who have carried out attacks in Europe in recent years were almost exclusively born and raised here, not arrived by boat. If anything, the problem was caused by our inability to develop widespread and well-functioning integration projects.",POSITIVE
"Those who have made attacks in Europe in recent years were almost exclusively born and raised here, they didn't come with the boat. If anything, the problem has been caused by our inability to develop detailed and well-functioning integration projects.",POSITIVE
"Spaceballs Return! But did you take a tour of the tomato picking fields, where you die for a few dollars a day?",NEGATIVE
"Lies out of this world the return! But have you visited the tomato camps, where people die for a small amount of money per day?",NEGATIVE
"Even in Italy there are cases of homicide, yet we consider ourselves a civilized and evolved people.",NEGATIVE
"Even in Italy, there are cases of murder, and yet we consider ourselves a civilized and evolved people.",NEGATIVE
But 'they kill us' to whom? But when did it happen? But what are you talking about? Https://www.infodata.ilsole24ore.com/2018/09/04/leducazione-criminalita-linvasive-dei-immigrazione-quasi-tutti-dati/.,NEGATIVE
But 'they kill us' to whom? But when it happened?What are you telling? Https://www.infodata.ilsole24ore.com/2018/09/04/lemergenza-criminalita-linvasione-dei-immigrazione-quasi-tutti-dati/.,NEGATIVE
"You speak as if it were a cause and effect phenomenon, but it is not! I see people going to work every day and they are all colors: white, yellow and black. I see refugees in my university, in my workplace, and they have never wronged me a hair.",POSITIVE
"You speak as if it was a cause-effect phenomenon, but it is not so! I see every day people go to work and have all the colors: white, yellow and black. I see refugees in my university, in the workplace, and they never harmed a hair to me.",POSITIVE
"Speak as if interreligious dialogue did not exist! There are minds, philosophers, Islamic-style feminist movements that oppose terror. Let's not lump all the grass together.",POSITIVE
"You talk as if inter-religious dialogue did not exist! There are minds, philosophers, feminist movements by Islamic groups who oppose terror. Do not throw the baby out with the bathwater.",POSITIVE
"It is the Islamic exponents themselves who affirm that this is not true, rather over time a male chauvinist reading has been given to the Koran which has conveyed certain messages.",POSITIVE
"The same Islamic leaders assert that this is not true, rather over time has been given a sexist reading to the Koran that has conveyed certain messages.",POSITIVE
"It's like saying that all Italians corrupt! I suggest you read about the Ahmadiyya Islamic Movement, which focuses on the benevolent messages of peace, universal brotherhood, and submission to God's will. In 2016, 30,000 gathered at Oakland Farm to oppose Islam!",POSITIVE
"It's like saying all Italians corrupt! I suggest you read something about Ahmadiyya Islamic movement, which focuses on the benevolent messages of peace, universal brotherhood and submission to the will of God. In 2016 they gathered in 30 thousand to oakland farm to oppose Islam!",POSITIVE
"Islam is not ISIS! Muslims themselves, such as homosexuals for example, suffer persecution and flee from oppressors!",NEGATIVE
"Islam is not isis! Muslims themselves, such as homosexuals, suffer persecution and run away from the oppressors!",NEGATIVE
Thieves don't have a single homeland. You should know!,POSITIVE
The thieves haven't a single country. You should know that!,NEUTRAL
Are you sure you haven't seen another movie? Like the one that talks about the theft of 49 million.,NEGATIVE
Are you sure that you did not see another movie? Like the one that talks about the theft of 49 million .,NEGATIVE
Then they look like our own politicians and not just them.,NEUTRAL
So they look like our politicians and not only like them.,NEUTRAL
"Arranged marriages with little girls are no longer accepted by the Islamic community, but in any case these were not consummated even in ancient times until the little girl reached adulthood.",POSITIVE
"Arranged marriages with children are no longer accepted by the Muslim community, but in any case these were not consummated even in antiquity until the child did not reach adulthood.",POSITIVE
"Hi, the Koran does not have any provisions on stoning, least of all for adultery. Whoever commits these acts therefore goes against the very religion that he claims to be inspired by.",POSITIVE
"Hi, the Koran contains no instruction on stoning, much less on adultery. Those who commit these acts go against the same religion that they claim to be inspired.",POSITIVE
"Hi, stoning for adulteresses is a forced reading of the Koran carried out by extremists over time, but nowhere in the text is this type of punishment referred to. Bringing together extremists and people who practice their faith peacefully is not right in my opinion.",POSITIVE
"Hello, stoning for adultery is a forced reading of the Koran made by extremists over time, but nowhere in the text there is a reference to this type of punishment. Compare extremists and people who practice their faith peacefully is not correct in my opinion.",POSITIVE
"Hi, actually the Koran does not provide for stoning, not even for adultery. It is a tribal custom, which has been forcibly brought back to Islam by the extremists. But it is essential not to confuse their action with that of the vast majority of Muslims who preach their religion in a peaceful manner.",POSITIVE
"Hello, actually the Koran does not include stoning, even for adultery. It is a tribal custom, which was forcibly connected to Islam by extremists. But it is important not to confuse their action with that of the great majority of Muslims, who preach their religion peacefully.",POSITIVE
"On the other hand, how precisely does Christianity show that it is at the forefront?",POSITIVE
How does Christianity precisely show to be avant-garde?,POSITIVE
"On what basis does he define this retrograde religion? Why do you profess values â€‹â€‹such as almsgiving, prayer, love for God, etc.?",POSITIVE
On what basis do you define this religion retrograde? Because it professes values,POSITIVE
"Hello, in reality Italy is not a Christian country, but a secular one: this means that every institution and every citizen is autonomous from any religious authority and religious freedom is a fundamental principle of our legal system.",POSITIVE
"Hi, actually Italy is not a Christian country, but laic, which means that every institution and every citizen is independent from religious authorities and religious freedom is a fundamental principle of our legal system.",POSITIVE
"Hi, Italy is a secular, non-Christian country. And the majority of our population is still largely Christian, given that Muslims do not even make up 5% of the total number of Italian citizens.",POSITIVE
"Hi, Italy is a laic country, not a Christian country and the majority of our population is still largely Christian, since Muslims do not even reach 5% of all Italian citizens.",POSITIVE
What solution do you propose? Not welcoming people who risk their lives to escape hunger and war? I believe that in our territory there is plenty of space to practice Islam without having to convert all of us.,POSITIVE
What solution do you propose? Do not welcome people who risk their lives to escape from hunger and war? I believe that in our country there is plenty of space to practice Islam without having to convert all of us.,POSITIVE
"Please read the Italian Constitution and you will find that Italy is a secular country, not a Christian country, for this reason all religions are accepted.",POSITIVE
Italy is a laic country.,POSITIVE
"How many false reports, where have you seen so many landings of these 'retrograde religious'?",POSITIVE
"How many fake news, where did you see so many landings of these 'retrograde religious'?",NEGATIVE
"Everyone can profess their religion in Italy, because it is a free and secular state. We cannot prevent welcoming people who need help, it would be inhumane.",POSITIVE
"Anyone can practice their religion in Italy, because it is a free and secular country. We cannot stop to welcome people who need help, it would be inhumane.",POSITIVE
"Islam is not a retrograde religion. For almost a thousand years, the heart of technological and philosophical development took place in the Arab countries, after the collapse of the Roman Empire, while in Europe we lived in the dark ages. Much of the common opinion about Islam is prejudice.",NEGATIVE
"Islam isn't a retrograde religion. For nearly a thousand years, the heart of technological and philosophical development took place in the Arab countries after the collapse of the Roman Empire, while in Europe we lived in the dark ages. Large part of common opinion over Islam are prejudices.",POSITIVE
"Hi, stating that Italy is a Christian country is conceptually wrong: Italy is secular, as stated in article 7 of the Constitution.",POSITIVE
"Hello, saying that Italy is a Christian country is conceptually wrong: Italy is laic, the article 7 of the constitution states this.",POSITIVE
"Many immigrants, as you say, who 'land en masse in our country' are of the Christian faith.",POSITIVE
Many immigrants as you say that 'land massevly in our country' are of Christian faith.,POSITIVE
"Italy is a secular country. Everyone has the right to profess their religion. Islam is not a retrograde religion, please do some research. We welcome them into our country because they really need help.",POSITIVE
"Italy is a secular country. Everyone has the right to profess their religion. Islam isn't a retrograde religion, please do some research. We welcome them in our country because they really need help.",POSITIVE
"Italy and the Italians are and will be what they want to be. Christians, Buddhists, Muslims, atheists.",POSITIVE
"Italy and Italians are and will be whatever they want to be. Christians, Buddhists, Muslims, atheists .",POSITIVE
"Hi, given that in reality Italy is a secular and non-Christian country according to the Constitution, could you better explain to me what you mean by retrograde? Are we sure that the very questionable way of interpreting certain people corresponds to what their faith really affirms?",POSITIVE
"Hi, since in reality, Italy is a laic and not a Christian country in accordance with the constitution, could you explain better what you mean by retrograde? Are we sure that the interpretation highly debatable of certain people, matches what really affirm their faith?",POSITIVE
"Italy is, according to our Constitution, a secular state. Christianity is the majority religion, and will remain so as long as most people continue to practice it. Our law protects everyone's right to practice their religion.",POSITIVE
"Italy is, according to our constitution, a lay state. Christianity is the majority religion, and will remain so as long as most people continue to practice it. Our law protects the right of everyone to practice their religion.",POSITIVE
"I would like to point out that Islam and Isis are different. Islam is a peaceful religion, while ISIS is a military and terrorist organization that advocates Islamic fundamentalism.",POSITIVE
"I would like to point out that Islam and Isis are different. Islam is a peaceful religion, while Isis is a military and terrorist organization that supports Islamic fundamentalism.",POSITIVE
"Hi, I would suggest you do some research regarding Islam. Islam is an entirely peaceful religion that absolutely does not profess violence.",POSITIVE
"Hi, I would suggest you to do some research about Islam. Islam is a peaceful religion that quite definitely not profess violence.",POSITIVE
"Hi, in reality there have been several experts of this religion who have explained that those who commit acts of violence do so in violation of the same norms of the Koran, which only provide for self-defense in the event of a serious attack. In short, whoever commits these crimes does not know and does not profess the true Muslim faith.",NEGATIVE
"Hi, actually there are several experts of this religion who explained that those who commit acts of violence does so in violation of the same rules of the Koran, that only provide self-defense in case of a serious attack suffered. Those who commit these crimes, in short, do not know and do not profess the true Muslim faith.",NEGATIVE
"Hi, I don't think that Islam as a religion professes violence. If anything, they are certain alleged religious people who exploit the justification of religious faith to commit terrible acts, but which have nothing to do with true religion.",POSITIVE
"Hi, I do not consider that Islam, as a religion, professes violence. There are, if anything, certainly alleged believers that exploit religious justification to commit terrible acts, but which have nothing to do with true religion.",POSITIVE
How can he say this? I invite you to carry out research on the Islamic religion. You will discover that it has many characteristics in common with our religion and that it professes peace and dialogue and not violence.,POSITIVE
How can you claim that? I invite you to do researches about the Islamic religion. You will find that it has many features in common with our religion and that professes peace and dialogue and not violence.,POSITIVE
"Do you really believe in this statement? If yes, can you tell me the reason?",POSITIVE
"Do you really believe in that statement? If yes, can you tell me why?",POSITIVE
"Hi, I think it is essential to differentiate between those who commit acts of terrorism in the name of an alleged religious faith and those who profess their religion in a peaceful manner, with respect for the culture of others.",POSITIVE
"Hi, I believe that it is fundamental to differentiate between those who commit acts of terrorism in the name of an alleged religious faith and those who profess their religion peacefully, respecting the culture of others.",POSITIVE
The interpretation that man gives to religion often distorts its meaning.,NEGATIVE
The interpretation that man gives to religion often disrupts the meaning.,NEGATIVE
"Just as there are messages of violence in the Bible, so some parts of the Koran, taken out of context, are easy to misinterpret.",NEGATIVE
"Just as in the Bible there are messages of violence, in the same way some parts of the Koran, taken out of context, are easy to misinterpret.",POSITIVE
"Hi, do you really believe that anyone who commits violence in the name of an alleged religious faith can be considered a true religious? Can we equate people who kill with citizens who live their lives regularly and peacefully?",POSITIVE
"Hi, do you really believe that those who commit violence in the name of an alleged religious faith, can be considered a true believer? Can we equate people who kill fellow citizens with who live their lives regularly and peacefully?",POSITIVE
Where exactly can I find documented this?,POSITIVE
Exactly where can I find it documented?,POSITIVE
From what does this vision of Islam derive?,POSITIVE
From what do you deduce this vision of Islam?,POSITIVE
There are no monotheistic religions that profess violence. Those who practice it are to be considered extremists regardless of the religion they belong to.,NEGATIVE
There aren't monotheistic religions that profess violence. Those who practice violence are to be considered extremist regardless of the religion to which he belongs.,NEGATIVE
"This is not true: Islam is an abrahamic religion like Christianity and Judaism, albeit with a different tradition, and it does not profess violence.",POSITIVE
"This is not true: Islam is an Abrahamic religion like Christianity and Judaism, even though with a different tradition, and does not profess violence.",POSITIVE
"The 'atheist religion' is very fashionable, within this I assure you there is often considerable violence.",POSITIVE
"It is very fashionable the 'atheist religion', within this, I assure you that is often manifested considerable violence.",POSITIVE
"Islam is not a violent religion, but, like Christianity, it is considered by those who practice it to be the only true path to salvation. Muslims try to do good by proposing their message, which is not a message of violence. Sadly some people get fascinated by extremism, just as it was with Christianity long ago.",POSITIVE
"Islam is not a violent religion, but, like Christianity, is considered by those who practice it, the only true path to safeness. Muslims try to do good by offering their message, that is not a message of violence. Unfortunately, some people allow themselves to be fascinated by extremism, as has happened with Christianity long ago.",POSITIVE
"Muslims recognize Jesus as their prophet, albeit less important than Mohammed, and they recognize his message.",POSITIVE
"Muslims recognize Jesus as a prophet, albeit less important than Muhammad, and recognize his message.",POSITIVE
"Where did he get this statement from? Can you cite the source? If you have a source, please check if it is reliable and read it carefully.",POSITIVE
Where did you obtain this statement from? Can you mention the source? If you have a source please check if it is reliable and read it carefully.,POSITIVE
I don't think you profess violence. I know very peaceful Muslims and Catholics stuck in the crusades.,POSITIVE
I do not think it professes violence. I know very peaceful Islamics and Catholics stopped to crusades.,POSITIVE
Respecting their religion and way of life would certainly be a better idea.,POSITIVE
Respecting their religion and their way of life would definitely be a better idea.,POSITIVE
"We are in a civilized and secular country where everyone is free to profess the religion they want. Just as a Christian has the right to go to church every Sunday, a Muslim must have the right not to eat pork.",POSITIVE
"We are in a civilized and secular country in which everyone is free to profess the religion they want. As a Christian has the right to go to church every Sunday, a Muslim must have the right not to eat pork.",POSITIVE
"Hi, do you really believe that committing such an atrocity will help solve the problem?",NEGATIVE
"Hi, do you really believe that committing such an atrocity can help solve the problem?",NEGATIVE
Do you firmly believe in this comment of yours? Because?,POSITIVE
Do you really believe in this statement? Why?,POSITIVE
"Hi, May I ask how does a Muslim's choice not to eat pork affect you?",POSITIVE
"Hello, may I ask how it affects her the choice of a Muslim not to eat pork?",POSITIVE
"Why do we need to do this unreasonable action, when we can dialogue and understand why certain elements of a religion exist?",POSITIVE
"Why is it necessary to make this unreasonable action, when you can communicate and understand why are there certain elements of religion?",POSITIVE
You can't force a person to eat something they don't want to eat. Everyone is free to decide what is best for them.,POSITIVE
You cannot force a person to eat something that does not want to eat. Everyone is free to decide what is better for themselves.,POSITIVE
Every person is free and for this reason obligations cannot be imposed by force. Can you explain the reason for this statement of yours?,POSITIVE
Each person is free and for this motive it's not possible to impose obligations by force. Can you explain me the reason for this statement?,POSITIVE
"It is men's fault if gods and prophets are too intrusive, including there are elements of machismo in every religion.",POSITIVE
"Men are to blame if the prophets are too intrusive, in addition to that there is no lack of chauvinism elements in every religion.",NEGATIVE
"Without exaggerating, it seems to me that there is worse than the prophet. Like the feeling of sin and guilt of those who administer the cult.",NEGATIVE
"Without exaggeration, it seems to me that there is worse than the prophet . Like the feeling of shame and guilt of those who administer the cult.",NEGATIVE
Why those who also put the crucifix in the cellar?,POSITIVE
What about those who put the crucifix also in the cellar?,POSITIVE
"Get over it because even among non-Muslims there are excesses of all kinds, such as controlling women's emotional and sexual freedom.",POSITIVE
"Deal with it, because even among non-muslims there are excesses of any kind, for example checking the affective and sexual freedom of women.",POSITIVE
Boring is any religion taken too literally including Catholic and Protestant.,POSITIVE
Any religion is boring when taken too literally included Catholic and Protestant.,POSITIVE
"I know that opening Churches around the world is not that easy: but the opening of mosques is controlled by us and is not so widespread, have you seen the data? (links)",NEGATIVE
