,text,label,cleaned
1837,It is best to ask them.,1,it best ask
1838,"Submission cannot be detected with a coat, it would be so easy to find the torturers.",1,submiss cannot detect coat would easi find tortur
1839,"Submission does not manifest itself in a dress, it would be so easy to find the perpetrators by this principle.",1,submiss manifest dress would easi find perpetr principl
1848,Secularism allows it.,1,secular allow
1849,Secularism allows it.,1,secular allow
1854,Yes submitted to our creator.,1,ye submit creator
1858,Don't you think that maybe it's possible that she wears the veil because she wants to?,1,don think mayb possibl wear veil want
1859,"Do you think, maybe, it is possible that she wears the veil because she wants?",1,do think mayb possibl wear veil want
1864,"If you know what goes on in a woman's head, it may be that you unconsciously think you're too much for Mel Gibson in the movie ""What Women Want"".",1,if know goe woman head may unconsci think much mel gibson movi what women want
1865,"If you know what's going on in a woman's head, it may be that you unconsciously take too much from Mel Gibson in the movie ""What women want"".",1,if know go woman head may unconsci take much mel gibson movi what women want
1872,I do not know any women veiled by obligation.,1,i know women veil oblig
1873,I don't know any women who are veiled out of obligation.,1,i know women veil oblig
1874,Faith is not imposed.,1,faith impos
1875,Faith is not imposed.,1,faith impos
1882,"Submitted to whom, to what? Like any woman, they are free to dress as they see fit.",1,submit like woman free dress see fit
1883,"Subject to whom, to what? As any woman, they are free to dress as they please.",1,subject as woman free dress pleas
1886,It's an Islamophobic cliché.,1,it islamophob clich
1887,It is an Islamophobic cliché.,1,it islamophob clich
1902,Free to whoever wants to dress as she wishes.,1,free whoever want dress wish
1903,She is free to dress as she wishes.,1,she free dress wish
1906,And a third no for the haters.,1,and third hater
1924,Have you discussed with veiled women to make such comments.,1,have discuss veil women make comment
1925,Have you discussed it with veiled women to make such statements.,1,have discuss veil women make statement
1936,Muslims are stigmatized.,1,muslim stigmat
1937,Muslim women are stigmatized.,1,muslim women stigmat
1938,0 tolerance in France.,1,toler franc
1939,0 tolerance in France.,1,toler franc
1943,Excluding part of the citizens is a means of subjugating the citizens.,1,exclud part citizen mean subjug citizen
1949,Oppression and stigmatization are not liberating means if there was submission.,1,oppress stigmat liber mean submiss
1978,A veiled woman is free from the look of a man.,1,a veil woman free look man
1981,Ask them directly!,1,ask directli
1982,Ask them directly!,1,ask directli
1985,Unveiled women are just as submissive.,1,unveil women submiss
1994,Are you a veiled woman to say such things.,1,are veil woman say thing
1995,You have to do your research before you say anything.,1,you research say anyth
1997,I have never seen a veiled woman invited on a TV set to ask her opinion.,1,i never seen veil woman invit tv set ask opinion
1998,I've never seen a veiled woman invited to a TV set to ask her opinion.,1,i never seen veil woman invit tv set ask opinion
2007,Veiled women are free.,1,veil women free
2008,Veiled women are free.,1,veil women free
2009,"We are supposed to be in a free country, everyone has the right to dress as they see fit.",1,we suppos free countri everyon right dress see fit
2010,"We are supposed to be in a free country, everyone has the right to dress as they please.",1,we suppos free countri everyon right dress pleas
2025,Do not speak/think for Muslims.,1,do speak think muslim
2027,Submissive yes but to God.,1,submiss ye god
2029,"The veil is a religious devotion, like prayers for all religions.",1,the veil religi devot like prayer religion
2030,"Veil is a religious devotion, like prayers are for all religions.",1,veil religi devot like prayer religion
2041,Choice.,1,choic
2042,Choice.,1,choic
2043,Freedom.,1,freedom
2044,Freedom.,1,freedom
2045,Majors.,1,major
2046,Major.,1,major
2047,And your tweet is the demonstration of your Islamophobia.,1,and tweet demonstr islamophobia
2048,And your tweet is the demonstration of your islamophobia.,1,and tweet demonstr islamophobia
2049,The Islamic veil has no origin in political Islam but can be used for political purposes.,1,the islam veil origin polit islam use polit purpos
2050,"The Islamic veil has no source in political Islam, but can be used for a political purpose.",1,the islam veil sourc polit islam use polit purpos
2053,And the Catholic veil?,1,and cathol veil
2054,And the Catholic veil?,1,and cathol veil
2055,And the Protestant veil?,1,and protest veil
2056,What about the Protestant veil?,1,what protest veil
2060,Can I have a list of other types of veils?,1,can i list type veil
2063,"There are no ""s"" for demonstration!",1,there demonstr
2064,"There is no ""s"" for demonstration!",1,there demonstr
2065,"If it didn't exist, it would have to.",1,if exist would
2066,"If it did not exist, it would be necessary.",1,if exist would necessari
2067,"Because you wanted to politicize the veil in this way, the veil has been in France for centuries, a bit of history would wake you up.",1,becaus want politic veil way veil franc centuri bit histori would wake
2068,"Why do you want to politicize the veil in this way? The veil has been in France for centuries, a bit of history would help you.",1,whi want politic veil way the veil franc centuri bit histori would help
2071,Have you ever seen a veiled woman in the National Assembly?,1,have ever seen veil woman nation assembl
2072,Have you ever seen a veiled woman in the National Assembly?,1,have ever seen veil woman nation assembl
2073,"Are we talking about everyone's intentions? which one are yours? Personally, I have no intention of establishing a ""caliphate"" in France, I have other things to do. #IcannotIhavepool.",1,are talk everyon intent one person i intent establish caliph franc i thing icannotihavepool
2075,"What is an Islamic veil? Again, I need context! Political Islam? That is to say ?",1,what islam veil again i need context polit islam that say
2076,"What is an Islamic veil? Again, I need a context! Political Islam? What do you mean?",1,what islam veil again i need context polit islam what mean
2094,What parts?,1,what part
2095,Which party?,1,which parti
2096,Wear the yarmulke demonstration of political Judaism.,1,wear yarmulk demonstr polit judaism
2097,Is kippah a demonstration of political jewish?,1,is kippah demonstr polit jewish
2098,Why?? And the yarmulke is political.,1,whi and yarmulk polit
2104,What is political Islam? You have 2 hours.,1,what polit islam you hour
2105,What is political Islam? You have 2 hours .,1,what polit islam you hour
2107,How is the veil linked to that?,1,how veil link
2112,What about sog'es In other religions?,1,what sog es in religion
2113,What about other religions?,1,what religion
2116,It is you who makes the veil a political and Islamophobic demonstration.,1,it make veil polit islamophob demonstr
2117,It is you who made the veil an Islamophobic and political demonstration.,1,it made veil islamophob polit demonstr
2120,"The veil is part of secularism, period.",1,the veil part secular period
2121,The veil is part of secularism. That's it.,1,the veil part secular that
2122,You see political Islam everywhere.,1,you see polit islam everywher
2123,You see political Islam everywhere.,1,you see polit islam everywher
2132,No comment.,1,no comment
2133,No comment.,1,no comment
2146,I don't understand this term.,1,i understand term
2147,I do not understand this term.,1,i understand term
2151,All the women I know wearing headscarves make their lives without asking anyone.,1,all women i know wear headscarv make live without ask anyon
2152,So the yarmulke is a demonstration of political Judaism.,1,so yarmulk demonstr polit judaism
2153,So kippah is a demonstration of political Judaism.,1,so kippah demonstr polit judaism
2154,Political demonstration for those who feel attacked by this piece of fabric on the head.,1,polit demonstr feel attack piec fabric head
2155,It is political for those who feel attacked by this piece of cloth on one's head.,1,it polit feel attack piec cloth one head
2156,Error we attribute to this veil more power than it has When a woman veils herself she thinks of God and we make her a spokesperson for Islam.,1,error attribut veil power when woman veil think god make spokesperson islam
2157,"We have given the veil lots of power, when a woman wears a veil she thinks of God, but we made her a spokesperson of Islam.",1,we given veil lot power woman wear veil think god made spokesperson islam
2160,"If in France the veil is political, what is its demonstration in Egypt?",1,if franc veil polit demonstr egypt
2161,"If in France the veil is political, what is its demonstration in Egypt?",1,if franc veil polit demonstr egypt
2164,The veil is a divine order.,1,the veil divin order
2165,The veil is a divine obligation.,1,the veil divin oblig
2168,The veil protects the woman from perversity.,1,the veil protect woman pervers
2169,The veil protects the woman from perversity.,1,the veil protect woman pervers
2174,"The veil disturbs because it is visible, what can we say about wearing La Croix or a yarmulke?",1,the veil disturb visibl say wear la croix yarmulk
2178,Maybe in other countries but not in France.,1,mayb countri franc
2179,Maybe in other countries but not in France.,1,mayb countri franc
2196,Big anything.,1,big anyth
2197,Great no matter what.,1,great matter
2210,What is that?,1,what
2211,What is it ?,1,what
2212,Not at all it is a religious and not a political obligation.,1,not religi polit oblig
2213,Not at all it is a religious obligation and not a political one.,1,not religi oblig polit one
2214,D a belief in Islam is all.,1,d belief islam
2215,A belief in Islam is everything.,1,a belief islam everyth
2218,"The Islamic veil is, according to Muslim belief, a religious prescription.",1,the islam veil accord muslim belief religi prescript
2219,"The Islamic veil, according to Muslim belief, is a religious prescription.",1,the islam veil accord muslim belief religi prescript
2226,And the yarmulke a political Judaism.,1,and yarmulk polit judaism
2227,And kippah is political Judaism.,1,and kippah polit judaism
2231,Political Islam in France is for me a pure invention. Muslims have never proclaimed their singularity and are an integral part of the French landscape.,1,polit islam franc pure invent muslim never proclaim singular integr part french landscap
2232,Political Islam in France is for me a pure invention. Muslims have never claimed their singularity and are an integral part of the French landscape.,1,polit islam franc pure invent muslim never claim singular integr part french landscap
2236,The Islamic veil is a matter of individual convictions.,1,the islam veil matter individu convict
2241,What is Political Islam?,1,what polit islam
2242,What is political Islam?,1,what polit islam
2256,"Not at all, it is like saying that he who wears a yarmulke is a politician.",1,not like say wear yarmulk politician
2257,It is a saying of the extremists.,1,it say extremist
2263,"I don't know of any religious party in France, what are we talking about? French women?",1,i know religi parti franc talk french women
2264,"I know of no religious party in France, what are we talking about? French women?",1,i know religi parti franc talk french women
2279,France is the only country that seeks to exclude women from society.,1,franc countri seek exclud women societi
2280,France is the only country that seeks to exclude women from society.,1,franc countri seek exclud women societi
2281,Message d'exclusion!,1,messag exclus
2282,Exclusion Message!,1,exclus messag
2293,The headscarf/veil is not a political banner.,1,the headscarf veil polit banner
2294,The headscarf / veil is not a political banner.,1,the headscarf veil polit banner
2299,Off topic.,1,off topic
2300,Off topic.,1,off topic
2302,The veil is only a demonstration of a person who wants to please God.,1,the veil demonstr person want pleas god
2309,These your views on things don't mean you're right.,1,these view thing mean right
2319,The Islamic veil is only a religious principle.,1,the islam veil religi principl
2320,The Islamic veil is not a religious principle.,1,the islam veil religi principl
2325,The veil is not only Islamic.,1,the veil islam
2326,The veil is not only Islamic.,1,the veil islam
2327,"More than 1400 years that Islam exists, therefore more than 1400 years that Islam is political.",1,more year islam exist therefor year islam polit
2328,"More than 1,400 years that Islam exists, so over 1,400 years that Islam is political.",1,more year islam exist year islam polit
2343,I have never seen a veiled woman claim a political movement.,1,i never seen veil woman claim polit movement
2344,I've never seen a veiled woman that represents a political movement.,1,i never seen veil woman repres polit movement
2355,Pure Islamophobic ideology.,1,pure islamophob ideolog
2356,Pure Islamophobic ideology.,1,pure islamophob ideolog
2357,What does political Islam mean?,1,what polit islam mean
2358,What does political Islam mean?,1,what polit islam mean
2369,Nothing to see.,1,noth see
2370,Nothing to do with it.,1,noth
2371,Submission to God.,1,submiss god
2372,Submission to God.,1,submiss god
2373,Apolitical veil.,1,apolit veil
2374,Apolitical veil.,1,apolit veil
2379,Muslims are workers and don't have thieves.,1,muslim worker thiev
2380,Muslims are workers and they are not thieves.,1,muslim worker thiev
2391,This comment is so unfounded.,1,thi comment unfound
2392,This comment is so unfounded.,1,thi comment unfound
2393,Work is earned.,1,work earn
2394,Work must be earned.,1,work must earn
2403,Housewives are of all religions.,1,housew religion
2404,Housewives are of all religions.,1,housew religion
2407,"It is a thesis which is contradicted by reality, Muslim women are at home and elsewhere.",1,it thesi contradict realiti muslim women home elsewher
2408,This is a thesis contradicted by the reality. Muslim women are at home and elsewhere.,1,thi thesi contradict realiti muslim women home elsewher
2409,Fake. Useless.,1,fake useless
2410,Wrong. Useless.,1,wrong useless
2411,Stereotype.,1,stereotyp
2412,Stereotype.,1,stereotyp
2421,Islam imposes nothing on anyone!,1,islam impos noth anyon
2422,Islam does not impose anything to anyone!,1,islam impos anyth anyon
2423,"France has integrated us from the Mediterranean, it is rather up to her.",1,franc integr us mediterranean rather
2424,It is rather that France has integrated Muslims from the Mediterranean.,1,it rather franc integr muslim mediterranean
2425,What if we advocated the same thing for French people abroad?,1,what advoc thing french peopl abroad
2437,Back? Relative concept.,1,back rel concept
2441,The golden age of Islam has existed.,1,the golden age islam exist
2442,The golden age of Islam existed.,1,the golden age islam exist
2443,Western countries have largely contributed to wars.,1,western countri larg contribut war
2444,Western countries have largely contributed to the wars.,1,western countri larg contribut war
2454,It does not disturb anything.,1,it disturb anyth
2473,Discrimination.,1,discrimin
2474,Incitement to Hatred.,1,incit hatr
2475,Incitement to Hatred.,1,incit hatr
2476,Uninhibited Islamophobia.,1,uninhibit islamophobia
2477,Uninhibited Islamophobia.,1,uninhibit islamophobia
2478,Islamophobic remarks.,1,islamophob remark
2479,Islamophobic comments.,1,islamophob comment
2492,To Islam?,1,to islam
2493,Muslim?,1,muslim
2494,Which?,1,which
2495,Which of them?,1,which
2496,I am flattered that my town of Essonne is considered a country.,1,i flatter town essonn consid countri
2497,I am flattered that my city of Essonne is considered a country.,1,i flatter citi essonn consid countri
2500,Which?,1,which
2501,Which?,1,which
2508,where is muslim? The nearest embassy?,1,muslim the nearest embassi
2509,Where is the Muslimstan? The nearest embassy?,1,where muslimstan the nearest embassi
2512,"I am French, I have never felt so French as by following Islam.",1,i french i never felt french follow islam
2513,"I am French, I have never felt that French as Islam.",1,i french i never felt french islam
2516,"I was born in France, of French parents, of French grandparents, of French great-grandparents. I go back where? In Gaulle?",1,i born franc french parent french grandpar french great grandpar i go back in gaull
2517,"I was born in France from French parents, grandparents and great-grandparents. I'm going back to where? In Gaulle?",1,i born franc french parent grandpar great grandpar i go back in gaull
2522,Why? You will be richer or happier.,1,whi you richer happier
2523,Why? Will you be richer or happier?,1,whi will richer happier
2524,My place and my world is planet earth.,1,my place world planet earth
2525,My place and my world is the planet Earth.,1,my place world planet earth
2526,My country is France.,1,my countri franc
2527,My country is France.,1,my countri franc
2528,No I can't because I am an Arab bounti on the outside and French on the inside.,1,no i i arab bounti outsid french insid
2529,"No, I just cannot because I am an Arab outside and a French inside.",1,no i cannot i arab outsid french insid
2533,"Diversity is an enrichment, do not try to impoverish France!",1,divers enrich tri impoverish franc
2534,Muslimism does not exist.,1,muslim exist
2535,The Muslimstan does not exist.,1,the muslimstan exist
2537,"To return, I will need a return ticket to France.",1,to return i need return ticket franc
2538,I'm there.,1,i
2539,I am there.,1,i
2544,Frenchwoman of Portuguese origin converted to Islam.,1,frenchwoman portugues origin convert islam
2545,French of Portuguese origin converted to Islam.,1,french portugues origin convert islam
2546,I am in my country.,1,i countri
2547,I am in my country.,1,i countri
2552,We are already in our country.,1,we alreadi countri
2553,We are already in our country.,1,we alreadi countri
2554,Speech of someone who does not open up to the world.,1,speech someon open world
2555,Speech from someone who doesn't open up to the world.,1,speech someon open world
2560,We are already there lol.,1,we alreadi lol
2561,We are already lol.,1,we alreadi lol
2566,I'm as French as you are.,1,i french
2567,I'm as French as you are.,1,i french
2568,I am in my country France.,1,i countri franc
2569,I am in my country France.,1,i countri franc
2570,I was born in France in your opinion which country should I go to?,1,i born franc opinion countri i go
2571,I was born in France. In your opinion in which country should I go?,1,i born franc in opinion countri i go
2572,"France is my country, I stay there.",1,franc countri i stay
2573,France is my country. I stay there.,1,franc countri i stay
2574,In Brittany?,1,in brittani
2575,In Brittany?,1,in brittani
2580,France is our country.,1,franc countri
2581,The France is our country.,1,the franc countri
2582,This implies that I came from somewhere or I was born here.,1,thi impli i came somewher i born
2583,This implies that I came from a part where I was born here.,1,thi impli i came part i born
2584,I'm home I'm not going anywhere!,1,i home i go anywher
2585,I'm home. I'm not going anywhere!,1,i home i go anywher
2586,Converted Muslims go where?,1,convert muslim go
2587,Muslim converts going where?,1,muslim convert go
2588,What is the country of Muslims? Islam?,1,what countri muslim islam
2589,What is the country of Muslims? The musulmanie?,1,what countri muslim the musulmani
2590,You are confusing Arab and Muslim.,1,you confus arab muslim
2592,Muslims are not foreigners.,1,muslim foreign
2593,Muslims are not foreigners.,1,muslim foreign
2594,Muslims participate in the development of the country.,1,muslim particip develop countri
2595,Muslims participate in the development of the country.,1,muslim particip develop countri
2596,Muslims are at home in France.,1,muslim home franc
2597,Muslims are at home in France.,1,muslim home franc
2598,Muslims are French.,1,muslim french
2599,Muslims are French.,1,muslim french
2600,"Apres Toi, because most racists are of European and other origin, very few of French origin.",1,apr toi racist european origin french origin
2601,"After You, because most of the racists are of European and other origin, very few native French.",1,after you racist european origin nativ french
2602,What is the country of the Muslim? Islam??,1,what countri muslim islam
2603,What is the Muslim countries? The musulmanie? ?.,1,what muslim countri the musulmani
2604,I am at home!,1,i home
2605,I am at home!,1,i home
2608,I am certainly more patriotic than you.,1,i certainli patriot
2609,I'm certainly more patriotic than you.,1,i certainli patriot
2610,But our country is here.,1,but countri
2611,But our country is here.,1,but countri
2612,"I have a home and I live in France, so I don't understand what you are talking about?",1,i home i live franc i understand talk
2613,"I have a home and I live in France, so I do not understand what you mean?",1,i home i live franc i understand mean
2614,I am French and Muslim.,1,i french muslim
2615,I am French and Muslim.,1,i french muslim
2616,Please keep your racist comments to yourself.,1,pleas keep racist comment
2617,Thank you for keeping your racist comments to yourself.,1,thank keep racist comment
2618,We are at home.,1,we home
2619,We are at home.,1,we home
2620,Who are you talking to please?,1,who talk pleas
2621,"Who are you talking to, please?",1,who talk pleas
2622,In Muslim?,1,in muslim
2623,Is it Muslim?,1,is muslim
2624,I am no longer French?,1,i longer french
2625,I'm not French?,1,i french
2626,I was born in France.,1,i born franc
2627,I was born in France.,1,i born franc
2628,My country is yours too.,1,my countri
2629,My country is yours too.,1,my countri
2630,To do what?,1,to
2631,To do what?,1,to
2632,That's it they are there! French Muslims are in France.,1,that french muslim franc
2633,That's it. They are there! French Muslims are in France.,1,that they french muslim franc
2642,The day when the communists will return to their country.,1,the day communist return countri
2643,The day the communists return to their country.,1,the day communist return countri
2646,"Most French Muslims were born in France, how do they actually go back home?",1,most french muslim born franc actual go back home
2647,"Most French Muslims were born in France, how do they actually return home?",1,most french muslim born franc actual return home
2652,You should review your story.,1,you review stori
2653,Should review your history.,1,should review histori
2654,Muslims have been here longer than some.,1,muslim longer
2655,Muslims have been around longer than some.,1,muslim around longer
2662,The country where I was born is mine.,1,the countri i born mine
2663,The country where I was born is my own.,1,the countri i born
2666,"To which country should I return? I am French. If you know of a country called Islamland or Islmistan, please let me know.",1,to countri i return i french if know countri call islamland islmistan pleas let know
2667,"Which country should I return to? I am French. If you know of a country called Islamland or Islmistan, please let me know.",1,which countri i return i french if know countri call islamland islmistan pleas let know
2672,I am free to live wherever I want.,1,i free live wherev i want
2673,I am free to live where I want.,1,i free live i want
2674,My country is France. Sorry muslim doesn't exist.,1,my countri franc sorri muslim exist
2675,My country is France. Sorry musulmanie does not exist.,1,my countri franc sorri musulmani exist
2678,"The earth IS God's, not yours",1,the earth is god
2679,"The earth IS God's, not yours.",1,the earth is god
2685,Diversity is an asset.,1,divers asset
2686,There are French Muslims.,1,there french muslim
2687,There are French Muslims.,1,there french muslim
2688,"Return where? In France, I'm already there.",1,return in franc i alreadi
2689,"Return where? In France, I 'am already there.",1,return in franc i alreadi
2692,"And why so, I am very well where I am.",1,and i well i
2693,"And why, I'm fine where I am.",1,and i fine i
2694,Imagine that I am there in my country.,1,imagin i countri
2695,Imagine that I am there in my country.,1,imagin i countri
2700,"You are cynical; and so you, go back to your country.",1,you cynic go back countri
2701,"You are a cynical; so you, return to your country.",1,you cynic return countri
2703,After having built it?,1,after built
2704,"My country is France, but I'm thinking about it!",1,my countri franc i think
2705,"My country is France, but I think about it!",1,my countri franc i think
2706,Talk about racists!,1,talk racist
2707,About racist!,1,about racist
2710,Muslims are in all countries.,1,muslim countri
2711,Muslims are in all countries.,1,muslim countri
2714,I was born in France so I'm already there.,1,i born franc i alreadi
2715,I was born in France so I'm already there.,1,i born franc i alreadi
2718,You can be Muslim and be French.,1,you muslim french
2719,One can be a Muslim and a French.,1,one muslim french
2722,There is no Islam.,1,there islam
2723,There are no musulmanie.,1,there musulmani
2728,My country is France.,1,my countri franc
2729,With us these also with you.,1,with us also
2730,With us these also with you.,1,with us also
2731,There is no country for Muslims.,1,there countri muslim
2732,There is no Muslim country.,1,there muslim countri
2739,I am at home.,1,i home
2740,I am home.,1,i home
2741,I was born here so I'm home!,1,i born i home
2742,I was born here so I'm home!,1,i born i home
2743,"Like all religions, Islam is universal and does not have a specific country.",1,like religion islam univers specif countri
2744,"As all the religions, Islam is universal and do not have a specific country.",1,as religion islam univers specif countri
2745,Non Muslims return to your countries!,1,non muslim return countri
2746,Non-muslims go back to your country!,1,non muslim go back countri
2747,I am French I am Muslim I am at home.,1,i french i muslim i home
2748,I am French. I am Muslim. I'm home.,1,i french i muslim i home
2749,In your country? Or that in muslim?,1,in countri or muslim
2750,In your country? Or in musulmanie?,1,in countri or musulmani
2755,"Muslims exist, I didn't know.",1,muslim exist i know
2756,"There is such a thing as musulmanie, I did not know.",1,there thing musulmani i know
2757,I was born in France and converted so I return to Islam because you will have me Invent this country.,1,i born franc convert i return islam invent countri
2758,I was born in France and thus converted. Now I go to musulmanie because you want me to invent this country.,1,i born franc thu convert now i go musulmani want invent countri
2759,We are in our country.,1,we countri
2760,We are in our country.,1,we countri
2763,"And where would French Muslims go? Many are the inhabitants of Reunion, of Mayotte, the descendants of the inhabitants of the colonies (Maghreb, Black Africa.) who have been Muslims and French for generations.",1,and would french muslim go mani inhabit reunion mayott descend inhabit coloni maghreb black africa muslim french gener
2764,"And where would French Muslims go? Many are the inhabitants of Reunion Island, Mayotte, the descendants of the inhabitants of the colonies (Maghreb, Black Africa..) who have been Muslims and French for generations.",1,and would french muslim go mani inhabit reunion island mayott descend inhabit coloni maghreb black africa muslim french gener
2765,There is no Muslim country to emigrate to.,1,there muslim countri emigr
2766,There is no such thing as Musulmania to emigrate to.,1,there thing musulmania emigr
2769,We are French.,1,we french
2770,We are French.,1,we french
2773,But which one? I really don't know which one to choose!,1,but one i realli know one choos
2774,But which one? I really do not know which to choose!,1,but one i realli know choos
2775,My passport and my identity card are formal: I'm already there.,1,my passport ident card formal i alreadi
2776,My passport and my ID is formal: I'm already there.,1,my passport id formal i alreadi
2779,Muslims are not weak-minded.,1,muslim weak mind
2780,Muslims are not weak-minded.,1,muslim weak mind
2799,The Muslim is of all colors.,1,the muslim color
2800,A Muslim is made of all colors.,1,a muslim made color
2801,The Muslim recognizes all the religions of the book and must go towards the others.,1,the muslim recogn religion book must go toward other
2802,Muslims recognize all the religions of the book and have to get well with others.,1,muslim recogn religion book get well other
2811,False we know how to live together.,1,fals know live togeth
2812,Wrong we know how to live together.,1,wrong know live togeth
2813,(sorry for this answer) L O L.,1,sorri answer l o l
2814,(sorry for this response) L O L.,1,sorri respons l o l
2815,You are the one who does not accept anyone.,1,you one accept anyon
2816,You're the one who doesn't accept anyone.,1,you one accept anyon
2818,Racists do not like people. Muslims like everyone in Allah.,1,racist like peopl muslim like everyon allah
2827,I like you very much.,1,i like much
2841,Don't listen to fools.,1,don listen fool
2842,Do not listen to fools.,1,do listen fool
2843,Open up to others.,1,open other
2844,Open to others.,1,open other
2846,About simplistic.,1,about simplist
2849,And why?,1,and
2850,And why?,1,and
2853,So far you demonstrate that it is the reverse.,1,so far demonstr revers
2854,So far you've shown that it is the other way around.,1,so far shown way around
2855,Why would I be here then?,1,whi would i
2856,Why am I here then?,1,whi i
2857,Do you have examples?,1,do exampl
2858,Do you have examples?,1,do exampl
2861,So you don't know any Muslims.,1,so know muslim
2862,You do not know any Muslim.,1,you know muslim
2867,You don't know Islam nor Muslims flat.,1,you know islam muslim flat
2868,"You don't know Islam or Muslims, apparently.",1,you know islam muslim appar
2871,INFOX,1,infox
2872,Fake News.,1,fake new
2876,Fake! Learn about Islam.,1,fake learn islam
2877,False! Inquire about Islam.,1,fals inquir islam
2888,The media and always the media.,1,the media alway media
2889,The media and the media always.,1,the media media alway
2890,Media: divide!,1,media divid
2891,Media: divide!,1,media divid
2898,These comments are racist.,1,these comment racist
2899,These remarks are racist.,1,these remark racist
2908,Muslims take as an example a man who respected his uncle who was a non-believer and who respected all his commitments to non-Muslims.,1,muslim take exampl man respect uncl non believ respect commit non muslim
2912,These all the opposites.,1,these opposit
2913,These are all the opposites.,1,these opposit
2918,"By definition, the Muslim loves life and the people who make it up.",1,by definit muslim love life peopl make
2927,From where do you get this opinion?,1,from get opinion
2928,You will have to open a Koran before speaking in the name of Islam and above all review your history lessons.,1,you open koran speak name islam review histori lesson
2929,We'll have to open a Koran before speaking in the name of Islam and especially during review your history.,1,we open koran speak name islam especi review histori
2934,"Wrong, try to rub shoulders with Muslims and you will see.",1,wrong tri rub shoulder muslim see
2935,"Wrong, try to be around Muslims and you'll see.",1,wrong tri around muslim see
2946,No generalizations please.,1,no gener pleas
2947,Please don't generalize.,1,pleas gener
2952,Wasn't the same thing said of the Jews less than a century ago?,1,wasn thing said jew less centuri ago
2953,Wasn't the same thing said about Jews less than a century ago?,1,wasn thing said jew less centuri ago
2958,See the story.,1,see stori
2959,See the history.,1,see histori
2968,Islam advocates living together.,1,islam advoc live togeth
2969,Islam preaches living together.,1,islam preach live togeth
2978,Muslims are not anti-Semites.,1,muslim anti semit
2979,Muslims are not anti-semitic.,1,muslim anti semit
2984,Stereotypes.,1,stereotyp
2985,Stereotypes.,1,stereotyp
2986,And the Jews are all cheapskates? Stop with your cliches.,1,and jew cheapskat stop clich
2990,Do you know the difference between Arab and Muslim?,1,do know differ arab muslim
2991,Do you differentiate between Arabic and Muslim?,1,do differenti arab muslim
2996,Get out of your cave and above all turn off your TV!,1,get cave turn tv
2997,Get out of your cave and especially turn off your TV!,1,get cave especi turn tv
3013,Every man has his own traits. Muslim men are millions and you cannot generalize.,1,everi man trait muslim men million cannot gener
3032,"Muslims came to our countries for various reasons: economic, family reunification.",1,muslim came countri variou reason econom famili reunif
3033,"Muslims came to our country for various reasons: economic, family reunification.",1,muslim came countri variou reason econom famili reunif
3041,"I would like to send you to the story of Philippe Grenier, a member of the Doubs in the 19th century.",1,i would like send stori philipp grenier member doub th centuri
3058,What are the incompatibilities? I don't see any.,1,what incompat i see
3059,What are the incompatibilities? I do not see them.,1,what incompat i see
3069,You'll have to demonstrate it to me.,1,you demonstr
3092,Have you studied Islam?,1,have studi islam
3094,Islam defends the values ​​of humanism and tolerance.,1,islam defend valu human toler
3095,Islam defends the values,1,islam defend valu
3098,You would have to make up your mind to understand what Islam is.,1,you would make mind understand islam
3099,Should you decide to understand what Islam is.,1,should decid understand islam
3106,Completely false.,1,complet fals
3110,What are these values?,1,what valu
3111,What are these values?,1,what valu
3119,The values of the Republic,1,the valu republ
3129,Many values,1,mani valu
3134,It is not because certain media and politicians repeat it that they will eventually make people believe it.,1,it certain media politician repeat eventu make peopl believ
3135,Just because some media and politicians repeat it does not mean that they will eventually make it believe it.,1,just media politician repeat mean eventu make believ
3137,The values,1,the valu
3151,"The media, always the media.",1,the media alway media
3152,"The media, always the media.",1,the media alway media
3155,"What do you know about Islam, apart from what the media conveys, ahh yes the couscous!",1,what know islam apart media convey ahh ye couscou
3156,"What do you have of Islam, apart from what the media conveys? Oh yes, couscous!",1,what islam apart media convey oh ye couscou
3159,These remarks stigmatize some of the citizens.,1,these remark stigmat citizen
3160,These statements stigmatize some citizens.,1,these statement stigmat citizen
3167,Why?,1,whi
3168,Why?,1,whi
3175,Islam is by definition the universal value.,1,islam definit univers valu
3176,Islam is by definition the universal value.,1,islam definit univers valu
3213,"The Republic has 99 problems, and Islam is not one of them.",1,the republ problem islam one
3214,"The Republic has 99 problems, and Islam is not one of them.",1,the republ problem islam one
3221,Europe is populated by all religions and all ethnic groups.,1,europ popul religion ethnic group
3226,"Islam has arrived well before Europe, so the connection of Islam with Europe is not correct.",1,islam arriv well europ connect islam europ correct
3227,Islam has no geographical affiliation.,1,islam geograph affili
3228,Islam has no geographical location.,1,islam geograph locat
3237,Millions of Muslims are Europeans.,1,million muslim european
3238,Millions of Muslims are Europeans.,1,million muslim european
3246,Freedom of expression is defined by the French laws.,1,freedom express defin french law
3254,Legal disclaimer.,1,legal disclaim
3259,"I translate to you: Muslims no longer wish to be discriminated against and scapegoats for all the ills of society, they have no right.",1,i translat muslim longer wish discrimin scapegoat ill societi right
3260,"I translate for you: Muslims no longer wish to be discriminated against and scapegoats for all the evils of society, they have no right.",1,i translat muslim longer wish discrimin scapegoat evil societi right
