,text,label,cleaned
1694,"Just like you, veiled women are endowed with free will. Whether or not to wear the veil is a personal decision.",0,just like veil women endow free whether wear veil person decis
1695,"Just like you, veiled women are endowed with free will. Wearing the veil or not is a personal decision.",0,just like veil women endow free wear veil person decis
1700,"No, the Muslim woman is not obliged to wear the headscarf.",0,no muslim woman oblig wear headscarf
1701,No Muslim woman is obligated to wear the veil.,0,no muslim woman oblig wear veil
1702,"In fact, it is obligatory to pray, because before God, one must be covered.",0,in fact obligatori pray god one must cover
1708,Do you know all the veiled women to affirm that?,0,do know veil women affirm
1718,What fact are you relying on to say that?,0,what fact reli say
1720,"You speak on behalf of women whose rights are violated, that's very good. What about women who adopt the choice to wear it?",0,you speak behalf women whose right violat good what women adopt choic wear
1721,"You speak on behalf of women whose rights are being violated, that's fine. What about women who choose to wear it?",0,you speak behalf women whose right violat fine what women choos wear
1723,Bring your proof.,0,bring proof
1726,A woman's beauty must be protected just as GREAT jewels are protected by alarms. We protected ourselves with our veils.,0,a woman beauti must protect great jewel protect alarm we protect veil
1727,The beauty of a woman must be protected just as GREAT jewels are protected by alarms. We are protectred by our veils.,0,the beauti woman must protect great jewel protect alarm we protectr veil
1740,Women are free to wear whatever they want.,0,women free wear whatev want
1741,Women are free to wear what they want.,0,women free wear want
1744,How can you say this kind of thing when you know nothing about the place of women in Islam!,0,how say kind thing know noth place women islam
1756,"The veil is an accessory that allows women to be recognized as a person and not to be seen only by their envelope. It is a protection that is important in view of the sex scandals that are emerging today with the scales ""your pig"".",0,the veil accessori allow women recogn person seen envelop it protect import view sex scandal emerg today scale pig
1757,"The veil is an accessory that allows women to be recognized as a person and not only to be seen by its envelope. This protection is important in view of the sexual scandals that are now emerging with the ""pig tone"" scales.",0,the veil accessori allow women recogn person seen envelop thi protect import view sexual scandal emerg pig tone scale
1760,A woman who decides to wear the veil to carry out a spiritual journey of this fact she chooses to wear it by personal chx!,0,a woman decid wear veil carri spiritu journey fact choos wear person chx
1761,"A woman who decides to wear the veil to perform a spiritual journey, so she chose to wear it for her own personal reasons!",0,a woman decid wear veil perform spiritu journey chose wear person reason
1768,Religiously women are required to wear the veil or headscarf. It is a submission to the rules of ALLAH and not a man.,0,religi women requir wear veil headscarf it submiss rule allah man
1769,Religiously women should wear the veil or headscarf. This is a submission to the rules of Allah and not man.,0,religi women wear veil headscarf thi submiss rule allah man
1770,It's 99% of the time a personal choice.,0,it time person choic
1771,This is 99% of the time a personal choice.,0,thi time person choic
1779,"This kind of comment is an overgeneralization, like many has been provided in history.",0,thi kind comment overgener like mani provid histori
1780,Have you asked all the veiled women who forces them to wear it to affirm that.,0,have ask veil women forc wear affirm
1781,Have you asked all veiled women whether they wear it as an obligation.,0,have ask veil women whether wear oblig
1796,Veiled women are free to cover themselves and not to be a sexual object.,0,veil women free cover sexual object
1797,Veiled women are free to cover and not to be a sex object.,0,veil women free cover sex object
1798,Many veiled women are cultured and make this choice against the advice of their husbands or family.,0,mani veil women cultur make choic advic husband famili
1800,"In France, nothing obliges women to wear a headscarf apart from personal choice. No submission or obligation, it is a religious practice that allows them to live their faith in peace.",0,in franc noth oblig women wear headscarf apart person choic no submiss oblig religi practic allow live faith peac
1801,"In France, there is no requirement for women to wear a scarf other than personal choice. No submission or obligation, it is a religious practice that allows them to live their faith in peace.",0,in franc requir women wear scarf person choic no submiss oblig religi practic allow live faith peac
1814,"No, this is a personal choice.",0,no person choic
1815,"No, it is a personal choice.",0,no person choic
1818,It's their choice and they are free to wear it,0,it choic free wear
1819,This is their choice and they are free to wear them.,0,thi choic free wear
1820,They are submitted to God and they wear the veil freely.,0,they submit god wear veil freeli
1821,They are subject to God and they wear the veils freely.,0,they subject god wear veil freeli
1822,"Leave them alone, they are beautiful, brilliant and above all free to wear the veil, let everyone take care of themselves and please respect the law.",0,leav alon beauti brilliant free wear veil let everyon take care pleas respect law
1823,"Leave them at peace, they are beautiful, brilliant and above all free to wear the veil, everyone takes care of herself and free to respect laws.",0,leav peac beauti brilliant free wear veil everyon take care free respect law
1828,As well as the good sisters?,0,as well good sister
1846,They wear the veil because they are free to wear it.,0,they wear veil free wear
1847,They wear the veil because they are free to wear it.,0,they wear veil free wear
1852,Yes obliged if they want to be in agreement with their religion.,0,ye oblig want agreement religion
1853,Yes if they want to have things in accordance with their religion.,0,ye want thing accord religion
1862,"Personally around me, all the women I know who wear the veil have done so in their soul and conscience. And you, have you taken the time to discuss respectfully, without prejudice, with a woman who wears the veil?",0,person around women i know wear veil done soul conscienc and taken time discuss respect without prejudic woman wear veil
1863,"Personally around me, all the women I know who wear the veil, do in their soul and conscience. And you, have you taken the time to discuss respectfully, without preconceptions, with a woman who wears a veil?",0,person around women i know wear veil soul conscienc and taken time discuss respect without preconcept woman wear veil
1870,They are free to wear it or not.,0,they free wear
1871,They are free to wear it or not.,0,they free wear
1878,For the vast majority it is a personal choice.,0,for vast major person choic
1879,For the vast majority it is a personal choice.,0,for vast major person choic
1881,"If they choose so, you can not deny them, human rights guarantee the freedom of worship.",0,if choos deni human right guarante freedom worship
1885,On what do you base your statement? I am also against human oppression. Let us ask them what it is all about and act if necessary.,0,on base statement i also human oppress let us ask act necessari
1890,It is an insult to the freedom of conscience of Muslim women.,0,it insult freedom conscienc muslim women
1891,It is an insult to the freedom of conscience of Muslim women.,0,it insult freedom conscienc muslim women
1897,"No, I am one of such people and nobody forced me to wear it. That said, unfortunately in some countries with authoritarian regimes women do not have the freedom to choose (Iran or Saudi Arabia), they may be verbalized and are outlawed for having decided to choose for themselves how to dress. Women who choose to veil in France undergo the same type of treatment.",0,no i one peopl nobodi forc wear that said unfortun countri authoritarian regim women freedom choos iran saudi arabia may verbal outlaw decid choos dress women choos veil franc undergo type treatment
1901,Women in mini skirt are subjects obliged to wear mini skirts.,0,women mini skirt subject oblig wear mini skirt
1916,Why are you obsessing over her outfit? How does that concern you? It's just a piece of fabric for you but much more for her; he protects his freedom of conscience.,0,whi obsess outfit how concern it piec fabric much protect freedom conscienc
1917,Why are you concerned about her outfit? What does that have to do with you? This is only a piece of cloth for you but more for her; it protects her freedom of conscience.,0,whi concern outfit what thi piec cloth protect freedom conscienc
1918,"If you think that by harassing the woman she will weaken and back down, then you have not understood anything about respect for freedom of conscience.",0,if think harass woman weaken back understood anyth respect freedom conscienc
1919,"If you think that after harassing the woman she will become faulted, it is you who does not understand the respect for freedom of conscience.",0,if think harass woman becom fault understand respect freedom conscienc
1922,Do you have proof of what you claim?,0,do proof claim
1923,Do you have proof of what you say?,0,do proof say
1928,Veiled women are free and wear the headscarf by choice.,0,veil women free wear headscarf choic
1929,Veiled women are free and wear the headscarf by choice.,0,veil women free wear headscarf choic
1932,"It's a personal choice, the proof: the good sisters!",0,it person choic proof good sister
1933,"This is a personal choice, proof: the nuns!",0,thi person choic proof nun
1945,The veil/scarf is a personal and free choice.,0,the veil scarf person free choic
1946,The veil / headscarf is a personal and free choice.,0,the veil headscarf person free choic
1947,Muslim women are free to think and act freely.,0,muslim women free think act freeli
1948,Muslim women are free to think and act freely.,0,muslim women free think act freeli
1954,Women are free to wear their veil based on their religious beliefs.,0,women free wear veil base religi belief
1955,Did you ask them the question or is it a personal reflection?,0,did ask question person reflect
1956,Did you ask them the question or is it a personal reflection?,0,did ask question person reflect
1957,No. It's a personal choice. Every woman is and must be free to wear the veil or not.,0,no it person choic everi woman must free wear veil
1958,No. It is a personal choice. Every woman is and should be free to wear the veil or not.,0,no it person choic everi woman free wear veil
1959,Those people who think that go against the freedom of women.,0,those peopl think go freedom women
1960,Those people who think about such things are going against the women's freedom.,0,those peopl think thing go women freedom
1967,The veil is the freedom of women.,0,the veil freedom women
1968,The veil is freedom for women.,0,the veil freedom women
1969,In a free country they are free to wear whatever they want.,0,in free countri free wear whatev want
1970,In a free country they are free to wear what they want.,0,in free countri free wear want
1971,The obligation is of a religious nature but the woman can choose not to wear it: it is her choice and only God will judge her.,0,the oblig religi natur woman choos wear choic god judg
1972,"The obligation is religious, but the woman can choose not to wear it: it is her choice and only God will judge her.",0,the oblig religi woman choos wear choic god judg
1973,The body of a veiled woman is like a treasure that is hidden in a safe.,0,the bodi veil woman like treasur hidden safe
1974,The body of a veiled woman is such a treasure that it is hidden in a safe.,0,the bodi veil woman treasur hidden safe
1983,They are free to wear it or not.,0,they free wear
1984,They are free to wear or not.,0,they free wear
1987,"By being veiled they are not submissive, they fully live their religion.",0,by veil submiss fulli live religion
1988,"Being veiled they are not submitted, they fully live their religion.",0,be veil submit fulli live religion
1993,Are you a veiled woman to affirm such things.,0,are veil woman affirm thing
2003,"The word of veiled women is too often confiscated, the media and politicians constantly speak for them, they are the first concerned giving their floor.",0,the word veil women often confisc media politician constantli speak first concern give floor
2004,"The word veiled women is too often confiscated, the media and politicians are constantly talking to their electorate, they are the first concerned giving their speech.",0,the word veil women often confisc media politician constantli talk elector first concern give speech
2005,Wearing the veil is a personal choice.,0,wear veil person choic
2006,The veil is a personal choice.,0,the veil person choic
2018,"Coercion is forbidden in religion, according to the Koran. We can assume that it is their own will.",0,coercion forbidden religion accord koran we assum
2020,Do you think about wearing the mini skirt or trousers or whether women who wear them have constraints?,0,do think wear mini skirt trouser whether women wear constraint
2021,This is not a factual statement.,0,thi factual statement
2022,This is not a factual statement.,0,thi factual statement
2033,"Outrageous generalization that completely overlooks the fact that many, and even most, wear it by choice, and will therefore take it off when THEY want to.",0,outrag gener complet overlook fact mani even wear choic therefor take they want
2039,"You wouldn't dare say such a thing about Christian nuns, let alone ultra-Orthodox Jews.",0,you dare say thing christian nun let alon ultra orthodox jew
2040,"You would not dare to say such a thing about Christian nuns, let alone ultra-Orthodox Jews.",0,you would dare say thing christian nun let alon ultra orthodox jew
2061,Political Islam? Maleficent association.,0,polit islam malefic associ
2062,Political Islam? Criminal association.,0,polit islam crimin associ
2074,"Are we talking about everyone's intentions? What are yours? Personally, I do not intend to establish a 'caliphate' in France, I have other things to do. # J'Peux Pas J'ai Piscine.",0,are talk everyon intent what person i intend establish caliph franc i thing j peux pa j ai piscin
2077,"There is no constraint in Islam, the wearing of the veil by the woman is a personal choice, and of faith, it is not required by the family or the husband.",0,there constraint islam wear veil woman person choic faith requir famili husband
2078,"There is no compulsion in Islam, the use of the veil by the woman is a personal choice and of faith, it is not required by the family or by the husband.",0,there compuls islam use veil woman person choic faith requir famili husband
2081,"The veil is a personal and religious choice. Personally, I've never seen a hijab campaign.",0,the veil person religi choic person i never seen hijab campaign
2082,The veil is a personal choice in response to a religious belief. Does anyone wonder if the nuns hedge for political purposes?,0,the veil person choic respons religi belief doe anyon wonder nun hedg polit purpos
2083,The veil is a personal choice in response to a religious belief. Why don't we wonder if the nuns are covering themselves for political purposes?,0,the veil person choic respons religi belief whi wonder nun cover polit purpos
2088,"For more clarity, I rephrase your tweet: the veil is the garment of a Muslim woman who wishes to wear it.",0,for clariti i rephras tweet veil garment muslim woman wish wear
2089,"For clarity, I'll reformulate your tweet: the veil is the dress of a Muslim woman who wants to wear it.",0,for clariti i reformul tweet veil dress muslim woman want wear
2100,"The veil is not the demonstration of anything, a faith cannot be demonstrated, it is felt.",0,the veil demonstr anyth faith cannot demonstr felt
2101,"The veil is not a demonstration of anything, a faith cannot be demonstrated, it is felt.",0,the veil demonstr anyth faith cannot demonstr felt
2106,How is the veil related to this?,0,how veil relat
2108,And the Christian veil? Does he advocate the ku klux klan?,0,and christian veil doe advoc ku klux klan
2110,Can you define me read the policy?,0,can defin read polici
2111,Can you define the policy for me?,0,can defin polici
2118,The veil is an individual freedom.,0,the veil individu freedom
2119,The veil is an individual freedom.,0,the veil individu freedom
2128,In France because they have always had little difference from each other. Historically proven.,0,in franc alway littl differ histor proven
2129,It is so in France because they have little difference from each other since the beginning. Historically proven.,0,it franc littl differ sinc begin histor proven
2138,No relationship between religion and politics. It's a personal journey towards his faith very simply!,0,no relationship religion polit it person journey toward faith simpli
2139,No connection between religion and politics. It is a personal journey to his faith quite simply!,0,no connect religion polit it person journey faith quit simpli
2143,Aren't you trying to make a statement of intent?,0,aren tri make statement intent
2144,It is not Islam that has imposed itself in political spheres but the will of unscrupulous human beings to show this religion and its practitioners their fingers.,0,it islam impos polit sphere unscrupul human be show religion practition finger
2145,It is not Islam that has imposed itself in the political spheres but the will of unscrupulous human beings to show this religion and these practitioners with their fingers.,0,it islam impos polit sphere unscrupul human be show religion practition finger
2150,All the women I know who wear the veil make their living without asking anyone.,0,all women i know wear veil make live without ask anyon
2158,Islam is a religion not a political party The veil is a fabric not a symbol.,0,islam religion polit parti the veil fabric symbol
2159,Islam is a religion not a political party. The veil is a cloth not a symbol.,0,islam religion polit parti the veil cloth symbol
2170,The veil gives back her dignity to the woman.,0,the veil give back digniti woman
2171,The veil restores the woman's dignity.,0,the veil restor woman digniti
2173,The Christian veil is however not connected with the policy as it is the same motivation.,0,the christian veil howev connect polici motiv
2180,Wearing a veil is just a religious freedom.,0,wear veil religi freedom
2181,Wearing a veil is just a religious freedom.,0,wear veil religi freedom
2190,Your arguments go against freedom of worship.,0,your argument go freedom worship
2191,Your arguments are against freedom of worship.,0,your argument freedom worship
2192,It is part of the Muslim religion to cover oneself with a veil.,0,it part muslim religion cover oneself veil
2193,This is part of the Muslim religion to cover themselves with a veil.,0,thi part muslim religion cover veil
2204,"Islam is not a policy, it is a religion.",0,islam polici religion
2205,"The Islam is not a policy, it is a religion.",0,the islam polici religion
2208,What is this so-called policy?,0,what call polici
2216,"It's wrong. As proof, women of other faiths can wear a veil, among Christians or Jews for example.",0,it wrong as proof women faith wear veil among christian jew exampl
2217,"That is not true. As proof, women of other faiths may wear a veil, among Christian or Jewish women for example.",0,that true as proof women faith may wear veil among christian jewish women exampl
2220,No one is able to fathom another's heart. I take it no one is accusing you of being an American secret agent because of the nike cap you're wearing?,0,no one abl fathom anoth heart i take one accus american secret agent nike cap wear
2221,No one is capable of probing the hearts of others. I don't suppose anyone accuses you of being an American secret agent because of the nike cap you wear?,0,no one capabl probe heart other i suppos anyon accus american secret agent nike cap wear
2224,It's just a demonstration of his faith.,0,it demonstr faith
2225,It is just a demonstration of one's faith.,0,it demonstr one faith
2233,"The Islamic veil is discreet, those who wear it very often are, and carry within them a message of tolerance, appeasement.",0,the islam veil discreet wear often carri within messag toler appeas
2235,The Islamic veil is a matter of personal convictions.,0,the islam veil matter person convict
2239,"Everything is political these days, nothing is apolitical and we must engage politically. The rule of law encourages us to do so, but the veil itself remains and is only a fabric that covers the hair of the wearer.",0,everyth polit day noth apolit must engag polit the rule law encourag us veil remain fabric cover hair wearer
2240,"Everything is political nowadays, nothing is apolitical and we must make a political commitment. The rule of law encourages us to do so, but the veil itself remains and is only a fabric that covers the hair of the person wearing it.",0,everyth polit nowaday noth apolit must make polit commit the rule law encourag us veil remain fabric cover hair person wear
2245,Haha good joke.,0,haha good joke
2247,"Seriously, that doesn't hold water, Islam is a religion not a political party. It is rather the pseudo-experts on Islam who are constantly on television who politicize the subject.",0,serious hold water islam religion polit parti it rather pseudo expert islam constantli televis politic subject
2248,"Seriously, it does not hold, Islam is a religion not a political party. Rather, the pseudo-experts of Islam that run repeatedly on television politicize the issue.",0,serious hold islam religion polit parti rather pseudo expert islam run repeatedli televis politic issu
2249,Is the veil of the good sisters (church) political?,0,is veil good sister church polit
2250,The veil of the nun (church) is it political?,0,the veil nun church polit
2259,"False, it is a completely personal act.",0,fals complet person act
2260,"False, it is completely a personal act.",0,fals complet person act
2265,What about freedom of conscience? Many women wear berets or hats to go unnoticed while preserving their clear conscience; where is the demonstration of political islam?,0,what freedom conscienc mani women wear beret hat go unnot preserv clear conscienc demonstr polit islam
2266,What about freedom of conscience? Many women wear berets or hats to go unnoticed while preserving their quiet conscience; where is the demonstration of political Islam?,0,what freedom conscienc mani women wear beret hat go unnot preserv quiet conscienc demonstr polit islam
2267,"There are excuses over the head that allow you to crush those who do not think like you, we are in a country of freedom, why deprive Muslim women of their freedom? It's just racism.",0,there excus head allow crush think like countri freedom depriv muslim women freedom it racism
2268,"There are excuses over and over again that allow you to crush those who do not think like you, this is a country of freedom, why deprive Muslim women of their freedom? It is simply racism.",0,there excus allow crush think like countri freedom depriv muslim women freedom it simpli racism
2271,Do you have proof of what you are claiming. Who is the leader of this political Islam?,0,do proof claim who leader polit islam
2272,Do you have proof of what you say. Who is the leader of this political Islam?,0,do proof say who leader polit islam
2275,"Islam is a religion without clergy, I doubt very much that a foreign thinking head imposes on women, moreover French, to wear the veil.",0,islam religion without clergi i doubt much foreign think head impos women moreov french wear veil
2276,"Islam is a religion without clergy, I doubt that a foreign mastermind imposes women, especially French women, to wear the veil.",0,islam religion without clergi i doubt foreign mastermind impos women especi french women wear veil
2277,Why constantly stigmatize these harmless (and discreet) women who are very active in the social fabric of our cities and neighborhoods.,0,whi constantli stigmat harmless discreet women activ social fabric citi neighborhood
2278,Why constantly stigmatize these harmless women (and discreet) that are very active in the social fabric of our cities and neighborhoods.,0,whi constantli stigmat harmless women discreet activ social fabric citi neighborhood
2289,I don't know the definition of political Islam and I wear a headscarf.,0,i know definit polit islam i wear headscarf
2290,I do not know the definition of political Islam and I wear the scarf.,0,i know definit polit islam i wear scarf
2306,These people are not familiar with what people are saying.,0,these peopl familiar peopl say
2313,"No, it is the right of every person to dress freely.",0,no right everi person dress freeli
2314,"No, these are the right of every person to dress freely.",0,no right everi person dress freeli
2336,"False because the veil is not islamic, it is present in all religions.",0,fals veil islam present religion
2347,"Even so, expressing one's adherence to an ideology, a religion, a philosophy in the public space is protected by article 9 of the ECHR.",0,even express one adher ideolog religion philosophi public space protect articl echr
2348,"Nevertheless, to express one's adherence to an ideology, religion or philosophy in the public sphere is protected by Article 9 of the ECHR.",0,nevertheless express one adher ideolog religion philosophi public sphere protect articl echr
2349,Dressing appropriately demonstrates a democratic society that respects human rights!,0,dress appropri demonstr democrat societi respect human right
2351,"If so, it would be uniform. But all shapes and colors are present.",0,if would uniform but shape color present
2367,"The veil is an issue in France because politicians are constantly trying to regulate its wearing, while insisting that women MUST dress as they wish. Could there be a paradox?",0,the veil issu franc politician constantli tri regul wear insist women must dress wish could paradox
2368,"The veil is an issue in France because politicians are trying constantly to control it, while stating everywhere that women MUST dress as they wish. Isn't it a paradox?",0,the veil issu franc politician tri constantli control state everywher women must dress wish isn paradox
2389,The criterion of employment that counts for any boss is rather the competence for the position to be exercised and not the religion.,0,the criterion employ count boss rather compet posit exercis religion
2390,The employment criterion that counts for any employer is rather the competence for the position to exercise and not the religion.,0,the employ criterion count employ rather compet posit exercis religion
2399,Housewives is a choice and not linked to a religion.,0,housew choic link religion
2400,Housewives is a choice and not related to a religion.,0,housew choic relat religion
2415,"Islam is a beautiful religion of peace, in complete harmony with the values ​​of the republic liberty fraternity equality.",0,islam beauti religion peac complet harmoni valu republ liberti fratern equal
2416,"Islam is a beautiful religion of peace, in complete harmony with the values of the republic: freedom, equality and brotherhood.",0,islam beauti religion peac complet harmoni valu republ freedom equal brotherhood
2426,What if we were to recommend the same thing for French people abroad?,0,what recommend thing french peopl abroad
2430,"Muslims are French citizens, like all citizens of other faiths, religion can't call into question the nationality or citizenship guaranteed by the French Republic.",0,muslim french citizen like citizen faith religion call question nation citizenship guarante french republ
2431,Every Muslim has his place in France as long as he respects the country in which he lives!,0,everi muslim place franc long respect countri live
2432,Each Muslim has his place in France as long as he respects the country in which he lives!,0,each muslim place franc long respect countri live
2438,Back? A very relative concept.,0,back a rel concept
2447,"Back? The woman had the right to give her opinion politically speaking, to enjoy her salary, to divorce since the arrival of Islam. In France the right to vote for women dates from 1945, divorce by mutual consent 1792. 1907 women have the right to dispose of their salaries. Still other dates?",0,back the woman right give opinion polit speak enjoy salari divorc sinc arriv islam in franc right vote women date divorc mutual consent women right dispos salari still date
2448,"Backward? The woman has had the right to give her political opinion, to enjoy her salary, to divorce since the arrival of Islam. In France, women's right to vote dates from 1945, divorcing by mutual consent from 1792. 1907 women have the right to dispose of their salaries. Other dates?",0,backward the woman right give polit opinion enjoy salari divorc sinc arriv islam in franc women right vote date divorc mutual consent women right dispos salari other date
2465,Islam is a religion of peace and not of war.,0,islam religion peac war
2466,Islam is a religion of peace and not of war.,0,islam religion peac war
2488,No Muslim. The majority of Muslims in France are French and Republicans.,0,no muslim the major muslim franc french republican
2489,No muslim. The majority of Muslims in France are French and Republicans.,0,no muslim the major muslim franc french republican
2506,"Uh, how do you explain? In your injunction there is a mixture between the concept of nationality and the concept of religion. Islam is my religion and France is my country. #dealwithit.",0,uh explain in injunct mixtur concept nation concept religion islam religion franc countri dealwithit
2507,"Uh, how do you explain that? In your statement there is a mixture between the concept of citizenship and the concept of religion. Islam is my religion and France is my country. #dealwithit.",0,uh explain in statement mixtur concept citizenship concept religion islam religion franc countri dealwithit
2514,"You may not know it but Islam is a religion, not a nationality.",0,you may know islam religion nation
2515,"You do not know maybe, but Islam is a religion, not a nationality.",0,you know mayb islam religion nation
2519,"Ethnic origin and religious affiliation cannot be superimposed, as the same country may have people of different denominations. This is also what makes our sweet France so rich.",0,ethnic origin religi affili cannot superimpos countri may peopl differ denomin thi also make sweet franc rich
2532,"Diversity is wealth, don't try to impoverish France!",0,divers wealth tri impoverish franc
2548,Our country allows us to live our religion.,0,our countri allow us live religion
2549,Our country allows us to live our religion.,0,our countri allow us live religion
2550,We do not need your validation to live our faith only by tolerance.,0,we need valid live faith toler
2551,"We do not need your validation to live our faith, only through tolerance.",0,we need valid live faith toler
2564,Muslims are not a nation. There are Muslims in various countries. And a French Muslim has his place in France in this country which is his in which he lives in peace with all his fellow citizens.,0,muslim nation there muslim variou countri and french muslim place franc countri live peac fellow citizen
2565,"Muslims is not a nation. Muslims are found in various countries. And a French Muslim has his rightful place in France in this country, which is his own, in which he lives in peace with all his fellow citizens.",0,muslim nation muslim found variou countri and french muslim right place franc countri live peac fellow citizen
2606,"If all Muslims left there would be no economy in France, who still pays pensions?",0,if muslim left would economi franc still pay pension
2607,"If all Muslims left, there would be no economy in France, who would still pay pensions?",0,if muslim left would economi franc would still pay pension
2634,"Islam doesn't exist, no more than Budhistan or Christianity. Islam is a religion and not a country. Each country has citizens, and very often the citizens do not all have the same religion.",0,islam exist budhistan christian islam religion countri each countri citizen often citizen religion
2635,"Muslims do not exist, nor does Buddhism or Christianity. Islam is a religion and not a country. Each country has its own citizens, and often not all citizens have the same religion.",0,muslim exist buddhism christian islam religion countri each countri citizen often citizen religion
2636,"Which? A religion has no borders, no more than any other belief or thought, whether religious or not.",0,which a religion border belief thought whether religi
2637,"Which one? A religion has no borders, no more than any other belief or thought, whether religious or not.",0,which one a religion border belief thought whether religi
2640,I am muslim it is my religion. I am French it is my country 2 different things.,0,i muslim religion i french countri differ thing
2641,I am a Muslim. It is my religion. I am French. It is my country 2 different things.,0,i muslim it religion i french it countri differ thing
2650,This country defended itself and built with the Muslims.,0,thi countri defend built muslim
2651,This country is defended and built with Muslims.,0,thi countri defend built muslim
2656,Muslim is a religion not a country.,0,muslim religion countri
2657,Muslim religion is not a country.,0,muslim religion countri
2658,"Islam is a religion, not a nationality. One can be French Muslim just like French Jew or Christian or other.",0,islam religion nation one french muslim like french jew christian
2659,"Islam is a religion, not a nationality. You can be French Muslim just like French Jewish or Christian or other.",0,islam religion nation you french muslim like french jewish christian
2660,Islam is an integral part of the history of the nation.,0,islam integr part histori nation
2661,Islam is an integral part of the history of the nation.,0,islam integr part histori nation
2668,Our religion has no nationality.,0,our religion nation
2669,Our religion has no nationality.,0,our religion nation
2670,You violate respect for secularism.,0,you violat respect secular
2671,You are out of respect for secularism.,0,you respect secular
2682,I am Muslim and French and proud of it.,0,i muslim french proud
2683,I am Muslim and French and proud of being here.,0,i muslim french proud
2684,Diversity is wealth.,0,divers wealth
2690,"If you want to say leave your country, what would you say to our Jewish and Christian fellow citizens?",0,if want say leav countri would say jewish christian fellow citizen
2712,I don't understand the meaning of your statement.,0,i understand mean statement
2716,Islam is a religion and not a nationality.,0,islam religion nation
2717,Islam is a religion and not a nationality.,0,islam religion nation
2720,Your remarks are racist and are punishable by law.,0,your remark racist punish law
2726,"History shows that it is the state that has brought back many foreign workers and of all faiths, you have to know how to accept its heritage.",0,histori show state brought back mani foreign worker faith know accept heritag
2727,"History shows that it is the state that brought many foreign workers of all faiths, you have to accept his inheritance.",0,histori show state brought mani foreign worker faith accept inherit
2733,Islam is a religion and not a territory.,0,islam religion territori
2734,Islam is a religion and not a territory.,0,islam religion territori
2753,They're doing it. My neighbor Jean Dupont (a Muslim) recently returned to Ardèche.,0,they my neighbor jean dupont muslim recent return ard che
2754,They do. My neighbor Jean Dupont (a Muslim) went back to Ardèche recently.,0,they my neighbor jean dupont muslim went back ard che recent
2761,"Christians, go to the Vatican. Jews, go to Palestine. Buddhists leave for India! Everyone must be able to live their religion where they were born.",0,christian go vatican jew go palestin buddhist leav india everyon must abl live religion born
2762,"Christians, go to the Vatican. Jews, go to Palestine. Buddhists go to India! Everyone should live his religion where he was born.",0,christian go vatican jew go palestin buddhist go india everyon live religion born
2767,"France is not defined by religion or ethnicity. It is the country of all those who recognize themselves in its values: Liberty, Equality and Fraternity. Muslims share these values.",0,franc defin religion ethnic it countri recogn valu liberti equal fratern muslim share valu
2768,France is not defined by a religion or an ethnic group.  It is the country of all those who recognize themselves in its values,0,franc defin religion ethnic group it countri recogn valu
2781,Islam is a religion that calls for reasoning.,0,islam religion call reason
2782,Islam is a religion that calls for reasoning.,0,islam religion call reason
2789,Could you give us supporting evidence (questionnaires and methodologies used.)? Sources?,0,could give us support evid questionnair methodolog use sourc
2790,Could you provide us with supporting evidence (questionnaires and methodologies used.)? Sources?,0,could provid us support evid questionnair methodolog use sourc
2793,"Try replacing the word Muslim, it's repeated twice, it's not very pretty.",0,tri replac word muslim repeat twice pretti
2795,"Loving one's neighbor is one of the mottos of Islam, especially foreigners.",0,love one neighbor one motto islam especi foreign
2796,"Loving one's fellow is one of the mottos of Islam, especially for the foreigners.",0,love one fellow one motto islam especi foreign
2797,"Islam means peace, peace be with you my brothers and sisters in humanity.",0,islam mean peac peac brother sister human
2798,"Islam means peace, may peace be with you, my brothers and sisters in humanity.",0,islam mean peac may peac brother sister human
2809,"This is false, the majority of Muslims cohabit in peace with non-Muslims.",0,thi fals major muslim cohabit peac non muslim
2810,"This is false, the majority of Muslims coexist peacefully with non-Muslims.",0,thi fals major muslim coexist peac non muslim
2823,False Islam is open to all religions with respect for everyone.,0,fals islam open religion respect everyon
2824,False Islam is open to all religions with respect for each other.,0,fals islam open religion respect
2825,Islam is a religion of tolerance.,0,islam religion toler
2826,Islam is a religion of tolerance.,0,islam religion toler
2829,Fake! Absolutely wrong! Tolerance respect wisdom and peace among others are the values ​​of this religion.,0,fake absolut wrong toler respect wisdom peac among other valu religion
2830,"Fake! Absolutely wrong! Tolerance, respect, wisdom and peace among other things are the values",0,fake absolut wrong toler respect wisdom peac among thing valu
2835,Total ignorance of our religion.,0,total ignor religion
2836,Total ignorance of our religion.,0,total ignor religion
2837,Islam is a non-racist religion where everyone is respected regardless of their origin and religion.,0,islam non racist religion everyon respect regardless origin religion
2838,Islam is a non-racist religion where everyone is respected regardless of their origin and religion.,0,islam non racist religion everyon respect regardless origin religion
2839,"Islam advocates respect for God's creation, that is to say all of humanity.",0,islam advoc respect god creation say human
2840,"Islam promotes respect for God's creation, i.e. all humanity.",0,islam promot respect god creation e human
2851,I would probably be far away if that were true.,0,i would probabl far away true
2852,I would probably be far away if that were true.,0,i would probabl far away true
2863,It is false the Moslems lived in perfect cohesion with. Other peoples who had different religions even welcomed Jews at the time and were persecuted.,0,it fals moslem live perfect cohes other peopl differ religion even welcom jew time persecut
