,text,label,cleaned
1919,"If you think that after harassing the woman she will become faulted, it is you who does not understand the respect for freedom of conscience.",0,if think harass woman becom fault understand respect freedom conscienc
1920,"If you claim to defend her, give her the floor, don't speak in her place, don't consider her an inferior being who must submit to the thoughts of the strongest and you will see if she is really submissive and obliged.",2,if claim defend give floor speak place consid inferior must submit thought strongest see realli submiss oblig
1921,"If you claim to defend them, give them the floor and do not speak for them, do not take them for a lower being who must submit to the thinking of the strongest and see if it is actually submitted and obliged.",2,if claim defend give floor speak take lower must submit think strongest see actual submit oblig
1922,Do you have proof of what you claim?,0,do proof claim
1923,Do you have proof of what you say?,0,do proof say
1924,Have you discussed with veiled women to make such comments.,1,have discuss veil women make comment
1925,Have you discussed it with veiled women to make such statements.,1,have discuss veil women make statement
1926,Veiled women sound out of religious conviction and not out of coercion. There are also many Muslim families in which some women are veiled and others are not.,4,veil women sound religi convict coercion there also mani muslim famili women veil other
1927,"Veiled women do it due to religious conviction and not by compulsion. I have met, moreover, numerous Muslim families in which some women are veiled and others not.",4,veil women due religi convict compuls i met moreov numer muslim famili women veil other
1928,Veiled women are free and wear the headscarf by choice.,0,veil women free wear headscarf choic
1929,Veiled women are free and wear the headscarf by choice.,0,veil women free wear headscarf choic
1930,Isn't it the fear of difference that makes you say that?,2,isn fear differ make say
1931,Is not the fear of difference that makes you say that?,2,is fear differ make say
1932,"It's a personal choice, the proof: the good sisters!",0,it person choic proof good sister
1933,"This is a personal choice, proof: the nuns!",0,thi person choic proof nun
1934,In 50 years I have never met quite the contrary.,4,in year i never met quit contrari
1935,In 50 years I have never met the contrary.,4,in year i never met contrari
1936,Muslims are stigmatized.,1,muslim stigmat
1937,Muslim women are stigmatized.,1,muslim women stigmat
1938,0 tolerance in France.,1,toler franc
1939,0 tolerance in France.,1,toler franc
1940,You speak without knowing.,3,you speak without know
1941,Everyone is free to dress as they see fit in a democracy.,3,everyon free dress see fit democraci
1942,Everyone is free to dress as they see fit in a democracy.,3,everyon free dress see fit democraci
1943,Excluding part of the citizens is a means of subjugating the citizens.,1,exclud part citizen mean subjug citizen
1944,Excluding some citizens is a way to subdue citizens.,4,exclud citizen way subdu citizen
1945,The veil/scarf is a personal and free choice.,0,the veil scarf person free choic
1946,The veil / headscarf is a personal and free choice.,0,the veil headscarf person free choic
1947,Muslim women are free to think and act freely.,0,muslim women free think act freeli
1948,Muslim women are free to think and act freely.,0,muslim women free think act freeli
1949,Oppression and stigmatization are not liberating means if there was submission.,1,oppress stigmat liber mean submiss
1950,"If there were really soumission from islamic women, oppression and stigma would not be liberating means.",2,if realli soumiss islam women oppress stigma would liber mean
1951,This is a nonsensical person's thought.,4,thi nonsens person thought
1953,Women are free to wear their veil according to their religious conviction.,4,women free wear veil accord religi convict
1954,Women are free to wear their veil based on their religious beliefs.,0,women free wear veil base religi belief
1955,Did you ask them the question or is it a personal reflection?,0,did ask question person reflect
1956,Did you ask them the question or is it a personal reflection?,0,did ask question person reflect
1957,No. It's a personal choice. Every woman is and must be free to wear the veil or not.,0,no it person choic everi woman must free wear veil
1958,No. It is a personal choice. Every woman is and should be free to wear the veil or not.,0,no it person choic everi woman free wear veil
1959,Those people who think that go against the freedom of women.,0,those peopl think go freedom women
1960,Those people who think about such things are going against the women's freedom.,0,those peopl think thing go women freedom
1961,Man is afraid of what he does not know.,2,man afraid know
1962,The man is afraid of what he does not know.,2,the man afraid know
1963,The difference is not a bad thing.,2,the differ bad thing
1964,The differences are not a bad thing.,2,the differ bad thing
1965,The submission of the woman is these remarks made by uneducated people.,4,the submiss woman remark made uneduc peopl
1966,The submission of the woman is these words made by uneducated people.,4,the submiss woman word made uneduc peopl
1967,The veil is the freedom of women.,0,the veil freedom women
1968,The veil is freedom for women.,0,the veil freedom women
1969,In a free country they are free to wear whatever they want.,0,in free countri free wear whatev want
1970,In a free country they are free to wear what they want.,0,in free countri free wear want
1971,The obligation is of a religious nature but the woman can choose not to wear it: it is her choice and only God will judge her.,0,the oblig religi natur woman choos wear choic god judg
1972,"The obligation is religious, but the woman can choose not to wear it: it is her choice and only God will judge her.",0,the oblig religi woman choos wear choic god judg
1973,The body of a veiled woman is like a treasure that is hidden in a safe.,0,the bodi veil woman like treasur hidden safe
1974,The body of a veiled woman is such a treasure that it is hidden in a safe.,0,the bodi veil woman treasur hidden safe
1975,"An unveiled woman is subject to the unholy gaze of men, a veiled woman is free from that.",4,an unveil woman subject unholi gaze men veil woman free
1976,"An unveiled woman is subject to human eyes, a veiled woman is free of it.",4,an unveil woman subject human eye veil woman free
1977,A veiled woman is free from the unholy gaze of a man.,2,a veil woman free unholi gaze man
1978,A veiled woman is free from the look of a man.,1,a veil woman free look man
1979,A veiled woman reflects modesty and that gives her value.,3,a veil woman reflect modesti give valu
1980,A veiled woman reflects modesty and that gives it value.,3,a veil woman reflect modesti give valu
1981,Ask them directly!,1,ask directli
1982,Ask them directly!,1,ask directli
1983,They are free to wear it or not.,0,they free wear
1984,They are free to wear or not.,0,they free wear
1985,Unveiled women are just as submissive.,1,unveil women submiss
1986,Unveiled women are equally subjected.,3,unveil women equal subject
1987,"By being veiled they are not submissive, they fully live their religion.",0,by veil submiss fulli live religion
1988,"Being veiled they are not submitted, they fully live their religion.",0,be veil submit fulli live religion
1989,"It's not an obligation, it's a choice.",3,it oblig choic
1990,"It is not an obligation, it is a choice.",3,it oblig choic
1991,"You speak in place of his women without even having spoken with them even once the vast majority of them make this choice for another form of freedom that you do not understand what do you know about the veiled woman?? Apart from the myth that the media have shaped to lobotomize your brain, what is this sudden craze for the pseudo cause of women? 30 or 40 years ago before they weren't French for the most part, their mothers, you don't care because they were invisible and couldn't read and write and now that they have the answer they are doing bac + 5 all of a sudden we care about them stop making shortcuts between what is happening in Afghanistan and here in France ask these French women the question! It is because they are free and they are not subject to your ideas out of step with reality that it bothers you And then we are in France in 2018 the freedom to dress is one of the values ​​that you defend so much.",3,you speak place women without even spoken even vast major make choic anoth form freedom understand know veil woman apart myth media shape lobotom brain sudden craze pseudo caus women year ago french part mother care invis read write answer bac sudden care stop make shortcut happen afghanistan franc ask french women question it free subject idea step realiti bother and franc freedom dress one valu defend much
1992,"You speak on behalf of his women without even having spoken with them, even if only once the vast majority of them make this choice for another form of freedom that you do not understand that you know about the veiled woman? Apart from the myth that the media have shaped to lobotomize you the brain, what is this sudden craze for the pseudo cause of women? Thirty or forty years ago, we did not care about women because they were invisible and couldn't read and write, and now that they have a respondent that they have a 5 year high school diploma, all at once we care about them. Stop the shortcuts between what is happening in Afghanistan and here in France ask them the question! It is because they are free and they are not subject to your ideas in contradiction with reality that it bothers you and then we are in France in 2018 the freedom to dress is part of the values you defend so much.",3,you speak behalf women without even spoken even vast major make choic anoth form freedom understand know veil woman apart myth media shape lobotom brain sudden craze pseudo caus women thirti forti year ago care women invis read write respond year high school diploma care stop shortcut happen afghanistan franc ask question it free subject idea contradict realiti bother franc freedom dress part valu defend much
1993,Are you a veiled woman to affirm such things.,0,are veil woman affirm thing
1994,Are you a veiled woman to say such things.,1,are veil woman say thing
1995,You have to do your research before you say anything.,1,you research say anyth
1996,We must learn before saying anything.,3,we must learn say anyth
1997,I have never seen a veiled woman invited on a TV set to ask her opinion.,1,i never seen veil woman invit tv set ask opinion
1998,I've never seen a veiled woman invited to a TV set to ask her opinion.,1,i never seen veil woman invit tv set ask opinion
1999,No because Our Lord does not force anyone to do anything it is our will.,2,no our lord forc anyon anyth
2000,"No, because Our Lord does not force anyone to do anything, it is our will.",2,no our lord forc anyon anyth
2001,"Like men, veiled women are subject only to god.",2,like men veil women subject god
2002,"Like the man, veiled women are subject only to god.",2,like man veil women subject god
2003,"The word of veiled women is too often confiscated, the media and politicians constantly speak for them, they are the first concerned giving their floor.",0,the word veil women often confisc media politician constantli speak first concern give floor
2004,"The word veiled women is too often confiscated, the media and politicians are constantly talking to their electorate, they are the first concerned giving their speech.",0,the word veil women often confisc media politician constantli talk elector first concern give speech
2005,Wearing the veil is a personal choice.,0,wear veil person choic
2006,The veil is a personal choice.,0,the veil person choic
2007,Veiled women are free.,1,veil women free
2008,Veiled women are free.,1,veil women free
2009,"We are supposed to be in a free country, everyone has the right to dress as they see fit.",1,we suppos free countri everyon right dress see fit
2010,"We are supposed to be in a free country, everyone has the right to dress as they please.",1,we suppos free countri everyon right dress pleas
2011,"The law prohibits the compulsory wearing of the veil. If they do not file a complaint, it is because they do so voluntarily.",4,the law prohibit compulsori wear veil if file complaint voluntarili
2013,What harm does it do you that you care? Do you spend so much energy defending the right to housing for homeless families?,2,what harm care do spend much energi defend right hous homeless famili
2014,What harm does it make to you? Do you spend so much energy to defend the right to accommodation for families on the street?,2,what harm make do spend much energi defend right accommod famili street
2015,"If these women were ""submissive"", would they resist as much Islamophobic pressure in public places and workplaces?",4,if women submiss would resist much islamophob pressur public place workplac
2016,"If these women were ""subject"", would they resist the islamophobic pressure in public places and workplaces?",4,if women subject would resist islamophob pressur public place workplac
2017,"All coercion is forbidden in religion, according to the Koran. We can therefore assume that it is their own will.",2,all coercion forbidden religion accord koran we therefor assum
2018,"Coercion is forbidden in religion, according to the Koran. We can assume that it is their own will.",0,coercion forbidden religion accord koran we assum
2019,Do you wonder about wearing a mini-skirt or pants to find out if the women who wear them are constrained?,4,do wonder wear mini skirt pant find women wear constrain
2020,Do you think about wearing the mini skirt or trousers or whether women who wear them have constraints?,0,do think wear mini skirt trouser whether women wear constraint
2021,This is not a factual statement.,0,thi factual statement
2022,This is not a factual statement.,0,thi factual statement
2023,But each human being remains free in his practice.,3,but human remain free practic
2024,But every human being is free in its practice.,3,but everi human free practic
2025,Do not speak/think for Muslims.,1,do speak think muslim
2026,Do not talk / think about the place of Muslims.,3,do talk think place muslim
2027,Submissive yes but to God.,1,submiss ye god
2028,Yes but subject to God.,4,ye subject god
2029,"The veil is a religious devotion, like prayers for all religions.",1,the veil religi devot like prayer religion
2030,"Veil is a religious devotion, like prayers are for all religions.",1,veil religi devot like prayer religion
2031,"And therefore, the best solution to get them out of this submission would be to make them feel guilty in the public space in a systematic way and whatever they want to do, to insult them permanently by denying their integration and their will to aspire to a life decent? Funny inclusion project, and way to get someone out of submission.",3,and therefor best solut get submiss would make feel guilti public space systemat way whatev want insult perman deni integr aspir life decent funni inclus project way get someon submiss
2032,"So, the best solution to get them out of this submission would make them feel guilty in public spaces systematically, to insult them permanently denying their integration and willingness to aspire to a decent life? Funny as a way to inclusiveness, and a way out of someone's submission.",3,so best solut get submiss would make feel guilti public space systemat insult perman deni integr willing aspir decent life funni way inclus way someon submiss
2033,"Outrageous generalization that completely overlooks the fact that many, and even most, wear it by choice, and will therefore take it off when THEY want to.",0,outrag gener complet overlook fact mani even wear choic therefor take they want
2034,"This is making outrageous generalization and we completely forget the fact that many, even most of women, have the choice, and thus they can take the veil away when THEY wish so.",3,thi make outrag gener complet forget fact mani even women choic thu take veil away they wish
2035,"Lazy and hateful way of pretending to be a feminist activist while freeing oneself from the fight against the problems that affect, in a more structural and global way, all women: violence, harassment, equal pay, sexism. Bourgeois ethnocentric feminism, totally blind to intersectionality.",4,lazi hate way pretend feminist activist free oneself fight problem affect structur global way women violenc harass equal pay sexism bourgeoi ethnocentr femin total blind intersection
2036,"Lazy and hateful way to impersonate a feminist activist while overcoming the fight against the problems that affect, in a more structural and comprehensive manner, all the women, violence, harassment, equal pay, gender bias. Such bourgeois feminism is ethnocentric, totally blind to intersectionality.",4,lazi hate way imperson feminist activist overcom fight problem affect structur comprehens manner women violenc harass equal pay gender bia such bourgeoi femin ethnocentr total blind intersection
2037,"Old French colonialist fad who always wanted to enjoin veiled women to ""liberate themselves from the oppression"" of their families, to better embrace colonial oppression no doubt? The current mentality regarding the veil is more or less the same.",2,old french colonialist fad alway want enjoin veil women liber oppress famili better embrac coloni oppress doubt the current mental regard veil less
2038,"An old French colonialist marotte who has always wanted to enjoin veiled women to ""free themselves from the oppression"" of their families, to better embrace colonial oppression, no doubt? The current mentality about the veil is more or less the same.",2,an old french colonialist marott alway want enjoin veil women free oppress famili better embrac coloni oppress doubt the current mental veil less
2039,"You wouldn't dare say such a thing about Christian nuns, let alone ultra-Orthodox Jews.",0,you dare say thing christian nun let alon ultra orthodox jew
2040,"You would not dare to say such a thing about Christian nuns, let alone ultra-Orthodox Jews.",0,you would dare say thing christian nun let alon ultra orthodox jew
2041,Choice.,1,choic
2042,Choice.,1,choic
2043,Freedom.,1,freedom
2044,Freedom.,1,freedom
2045,Majors.,1,major
2046,Major.,1,major
2047,And your tweet is the demonstration of your Islamophobia.,1,and tweet demonstr islamophobia
2048,And your tweet is the demonstration of your islamophobia.,1,and tweet demonstr islamophobia
2049,The Islamic veil has no origin in political Islam but can be used for political purposes.,1,the islam veil origin polit islam use polit purpos
2050,"The Islamic veil has no source in political Islam, but can be used for a political purpose.",1,the islam veil sourc polit islam use polit purpos
2051,The demonstration or demonstrations there is an extra s and gaps in general culture.,3,the demonstr demonstr extra gap gener cultur
2052,The demonstration or demonstrations there is one too many and gaps in general knowledge.,3,the demonstr demonstr one mani gap gener knowledg
2053,And the Catholic veil?,1,and cathol veil
2054,And the Catholic veil?,1,and cathol veil
2055,And the Protestant veil?,1,and protest veil
2056,What about the Protestant veil?,1,what protest veil
2057,Uh what is political Islam? not the right to copy paste Fhaine.,4,uh polit islam right copi past fhain
2058,Uh What is political Islam? No right to copy and paste Fhaine.,4,uh what polit islam no right copi past fhain
2060,Can I have a list of other types of veils?,1,can i list type veil
2061,Political Islam? Maleficent association.,0,polit islam malefic associ
2062,Political Islam? Criminal association.,0,polit islam crimin associ
2063,"There are no ""s"" for demonstration!",1,there demonstr
2064,"There is no ""s"" for demonstration!",1,there demonstr
2065,"If it didn't exist, it would have to.",1,if exist would
2066,"If it did not exist, it would be necessary.",1,if exist would necessari
2067,"Because you wanted to politicize the veil in this way, the veil has been in France for centuries, a bit of history would wake you up.",1,becaus want politic veil way veil franc centuri bit histori would wake
2068,"Why do you want to politicize the veil in this way? The veil has been in France for centuries, a bit of history would help you.",1,whi want politic veil way the veil franc centuri bit histori would help
2069,"The veil is a garment like any other, secularism does not impose any way of dressing but advocates respect for everyone and protects everyone's freedom in this choice.",3,the veil garment like secular impos way dress advoc respect everyon protect everyon freedom choic
2070,"The veil is a garment like any other, secularism does not impose any way of dressing, but preaches respect for everyone and protects everyone's freedom in this choice.",3,the veil garment like secular impos way dress preach respect everyon protect everyon freedom choic
2071,Have you ever seen a veiled woman in the National Assembly?,1,have ever seen veil woman nation assembl
2072,Have you ever seen a veiled woman in the National Assembly?,1,have ever seen veil woman nation assembl
2073,"Are we talking about everyone's intentions? which one are yours? Personally, I have no intention of establishing a ""caliphate"" in France, I have other things to do. #IcannotIhavepool.",1,are talk everyon intent one person i intent establish caliph franc i thing icannotihavepool
2074,"Are we talking about everyone's intentions? What are yours? Personally, I do not intend to establish a 'caliphate' in France, I have other things to do. # J'Peux Pas J'ai Piscine.",0,are talk everyon intent what person i intend establish caliph franc i thing j peux pa j ai piscin
2075,"What is an Islamic veil? Again, I need context! Political Islam? That is to say ?",1,what islam veil again i need context polit islam that say
2076,"What is an Islamic veil? Again, I need a context! Political Islam? What do you mean?",1,what islam veil again i need context polit islam what mean
2077,"There is no constraint in Islam, the wearing of the veil by the woman is a personal choice, and of faith, it is not required by the family or the husband.",0,there constraint islam wear veil woman person choic faith requir famili husband
2078,"There is no compulsion in Islam, the use of the veil by the woman is a personal choice and of faith, it is not required by the family or by the husband.",0,there compuls islam use veil woman person choic faith requir famili husband
2079,"Have you asked, at least once, to a veiled woman, if she was forced to wear a veil?",4,have ask least veil woman forc wear veil
2080,"The veil is a personal and religious choice. Personally, I have never seen a hijab campaigning.",2,the veil person religi choic person i never seen hijab campaign
2081,"The veil is a personal and religious choice. Personally, I've never seen a hijab campaign.",0,the veil person religi choic person i never seen hijab campaign
2082,The veil is a personal choice in response to a religious belief. Does anyone wonder if the nuns hedge for political purposes?,0,the veil person choic respons religi belief doe anyon wonder nun hedg polit purpos
2083,The veil is a personal choice in response to a religious belief. Why don't we wonder if the nuns are covering themselves for political purposes?,0,the veil person choic respons religi belief whi wonder nun cover polit purpos
2084,"Previously: ""Muslim women wear a headscarf because they are submissive"" Now: ""The Islamic veil is a demonstration of political Islam"". So Muslim women don't have a free choice. But still! They choose to support political Islam! Find the error.",4,previous muslim women wear headscarf submiss now the islam veil demonstr polit islam so muslim women free choic but still they choos support polit islam find error
2085,Previously: 'Muslim women wear the veil because they are subjected' Now: 'The Islamic veil is the demonstration of a political Islam'. So Muslim women have no choice. Once again! They make the choice to support a political Islam! Find the mistake.,4,previous muslim women wear veil subject now the islam veil demonstr polit islam so muslim women choic onc they make choic support polit islam find mistak
2086,"In the same way that a wedding veil would be the demonstration of a political marriage.? A little serious, let's see! Your tweet is a demonstration of limited knowledge.",3,in way wed veil would demonstr polit marriag a littl seriou let see your tweet demonstr limit knowledg
2087,"In the same way that a wedding veil would be the demonstration of a political marriage? A bit serious, don't you think? Your tweet is the demonstration of limited knowledge.",3,in way wed veil would demonstr polit marriag a bit seriou think your tweet demonstr limit knowledg
2088,"For more clarity, I rephrase your tweet: the veil is the garment of a Muslim woman who wishes to wear it.",0,for clariti i rephras tweet veil garment muslim woman wish wear
2089,"For clarity, I'll reformulate your tweet: the veil is the dress of a Muslim woman who wants to wear it.",0,for clariti i reformul tweet veil dress muslim woman want wear
2093,"To dress a little bit more is normal if your are religious, I don't see the link with politic.",3,to dress littl bit normal religi i see link polit
2094,What parts?,1,what part
2095,Which party?,1,which parti
2096,Wear the yarmulke demonstration of political Judaism.,1,wear yarmulk demonstr polit judaism
2097,Is kippah a demonstration of political jewish?,1,is kippah demonstr polit jewish
2098,Why?? And the yarmulke is political.,1,whi and yarmulk polit
2099,Why? And is kippah politic?,3,whi and kippah polit
2100,"The veil is not the demonstration of anything, a faith cannot be demonstrated, it is felt.",0,the veil demonstr anyth faith cannot demonstr felt
2101,"The veil is not a demonstration of anything, a faith cannot be demonstrated, it is felt.",0,the veil demonstr anyth faith cannot demonstr felt
2102,Which party? How to join?,3,which parti how join
2103,What party? How to join?,3,what parti how join
2104,What is political Islam? You have 2 hours.,1,what polit islam you hour
2105,What is political Islam? You have 2 hours .,1,what polit islam you hour
2106,How is the veil related to this?,0,how veil relat
2107,How is the veil linked to that?,1,how veil link
2108,And the Christian veil? Does he advocate the ku klux klan?,0,and christian veil doe advoc ku klux klan
2109,And the Christian veil? Is it an apology for ku klux klan?,3,and christian veil is apolog ku klux klan
2110,Can you define me read the policy?,0,can defin read polici
2111,Can you define the policy for me?,0,can defin polici
2112,What about sog'es In other religions?,1,what sog es in religion
2113,What about other religions?,1,what religion
2114,"Not at all, we wear our veil out of conviction, out of love.",4,not wear veil convict love
2115,"Not at all, we wear our veils out of conviction, out of love.",4,not wear veil convict love
2116,It is you who makes the veil a political and Islamophobic demonstration.,1,it make veil polit islamophob demonstr
2117,It is you who made the veil an Islamophobic and political demonstration.,1,it made veil islamophob polit demonstr
2118,The veil is an individual freedom.,0,the veil individu freedom
2119,The veil is an individual freedom.,0,the veil individu freedom
2120,"The veil is part of secularism, period.",1,the veil part secular period
2121,The veil is part of secularism. That's it.,1,the veil part secular that
2122,You see political Islam everywhere.,1,you see polit islam everywher
2123,You see political Islam everywhere.,1,you see polit islam everywher
2124,That doesn't surprise me coming from someone who is obsessed with social media.,2,that surpris come someon obsess social media
2126,It is above all a publicized debate.,3,it public debat
2127,It is mostly a media debate.,3,it mostli media debat
2128,In France because they have always had little difference from each other. Historically proven.,0,in franc alway littl differ histor proven
2129,It is so in France because they have little difference from each other since the beginning. Historically proven.,0,it franc littl differ sinc begin histor proven
2130,The Islamic veil is the best weapon ever worn by a woman today.,4,the islam veil best weapon ever worn woman today
2131,The Islamic veil is the best weapon ever worn by a woman today.,4,the islam veil best weapon ever worn woman today
2132,No comment.,1,no comment
2133,No comment.,1,no comment
2134,"Wearing the Islamic veil is a personal and religious journey, there is nothing political about wearing it. There are no claims behind it.",2,wear islam veil person religi journey noth polit wear there claim behind
2135,The wearing of the Islamic veil is a personal and religious journey - there is nothing political about it. There are no claims behind it.,2,the wear islam veil person religi journey noth polit there claim behind
2136,"The Islamic veil has always been worn by women, whom they consider as a protection.",4,the islam veil alway worn women consid protect
2137,The Islamic veil has always been worn by women that they consider protection.,4,the islam veil alway worn women consid protect
2138,No relationship between religion and politics. It's a personal journey towards his faith very simply!,0,no relationship religion polit it person journey toward faith simpli
2139,No connection between religion and politics. It is a personal journey to his faith quite simply!,0,no connect religion polit it person journey faith quit simpli
2142,Aren't you making a lawsuit?,2,aren make lawsuit
2143,Aren't you trying to make a statement of intent?,0,aren tri make statement intent
2144,It is not Islam that has imposed itself in political spheres but the will of unscrupulous human beings to show this religion and its practitioners their fingers.,0,it islam impos polit sphere unscrupul human be show religion practition finger
2145,It is not Islam that has imposed itself in the political spheres but the will of unscrupulous human beings to show this religion and these practitioners with their fingers.,0,it islam impos polit sphere unscrupul human be show religion practition finger
2146,I don't understand this term.,1,i understand term
2147,I do not understand this term.,1,i understand term
2148,Media propaganda.,4,media propaganda
2149,Media propaganda.,4,media propaganda
2150,All the women I know who wear the veil make their living without asking anyone.,0,all women i know wear veil make live without ask anyon
2151,All the women I know wearing headscarves make their lives without asking anyone.,1,all women i know wear headscarv make live without ask anyon
2152,So the yarmulke is a demonstration of political Judaism.,1,so yarmulk demonstr polit judaism
2153,So kippah is a demonstration of political Judaism.,1,so kippah demonstr polit judaism
2154,Political demonstration for those who feel attacked by this piece of fabric on the head.,1,polit demonstr feel attack piec fabric head
2155,It is political for those who feel attacked by this piece of cloth on one's head.,1,it polit feel attack piec cloth one head
2156,Error we attribute to this veil more power than it has When a woman veils herself she thinks of God and we make her a spokesperson for Islam.,1,error attribut veil power when woman veil think god make spokesperson islam
2157,"We have given the veil lots of power, when a woman wears a veil she thinks of God, but we made her a spokesperson of Islam.",1,we given veil lot power woman wear veil think god made spokesperson islam
2158,Islam is a religion not a political party The veil is a fabric not a symbol.,0,islam religion polit parti the veil fabric symbol
2159,Islam is a religion not a political party. The veil is a cloth not a symbol.,0,islam religion polit parti the veil cloth symbol
2160,"If in France the veil is political, what is its demonstration in Egypt?",1,if franc veil polit demonstr egypt
2161,"If in France the veil is political, what is its demonstration in Egypt?",1,if franc veil polit demonstr egypt
2162,The term Islamic is an aberration.,4,the term islam aberr
2163,The term Islamic is an aberration.,4,the term islam aberr
2164,The veil is a divine order.,1,the veil divin order
2165,The veil is a divine obligation.,1,the veil divin oblig
2166,The veil is a choice for the woman and a garment of piety which testifies to her devotion to the Lord.,3,the veil choic woman garment pieti testifi devot lord
2167,The veil is a choice for the woman and a garment of piety that testifies her devotion to the Lord.,3,the veil choic woman garment pieti testifi devot lord
2168,The veil protects the woman from perversity.,1,the veil protect woman pervers
2169,The veil protects the woman from perversity.,1,the veil protect woman pervers
2170,The veil gives back her dignity to the woman.,0,the veil give back digniti woman
2171,The veil restores the woman's dignity.,0,the veil restor woman digniti
2173,The Christian veil is however not connected with the policy as it is the same motivation.,0,the christian veil howev connect polici motiv
2174,"The veil disturbs because it is visible, what can we say about wearing La Croix or a yarmulke?",1,the veil disturb visibl say wear la croix yarmulk
2175,"The veil disturbs because it is visible, what can be said about the wearing of the cross or a yarmulke?",2,the veil disturb visibl said wear cross yarmulk
2176,"The veil is linked to a religious practice, nothing else.",3,the veil link religi practic noth els
2177,"The veil is linked to a religious practice, nothing else.",3,the veil link religi practic noth els
2178,Maybe in other countries but not in France.,1,mayb countri franc
2179,Maybe in other countries but not in France.,1,mayb countri franc
2180,Wearing a veil is just a religious freedom.,0,wear veil religi freedom
2181,Wearing a veil is just a religious freedom.,0,wear veil religi freedom
2182,These words to avoid debate.,4,these word avoid debat
2183,These words are to avoid debate.,4,these word avoid debat
2184,Easier to attack this choice.,2,easier attack choic
2185,Easier to attack this choice.,2,easier attack choic
2188,Always politicizing your intolerance.,2,alway politic intoler
2189,Always to politicize your intolerance.,2,alway politic intoler
2190,Your arguments go against freedom of worship.,0,your argument go freedom worship
2191,Your arguments are against freedom of worship.,0,your argument freedom worship
2192,It is part of the Muslim religion to cover oneself with a veil.,0,it part muslim religion cover oneself veil
2193,This is part of the Muslim religion to cover themselves with a veil.,0,thi part muslim religion cover veil
2194,"As soon as a woman expresses herself well in public, it poses a problem.",2,as soon woman express well public pose problem
2195,"As soon as a woman speaks well in public, it is a problem.",2,as soon woman speak well public problem
2196,Big anything.,1,big anyth
2197,Great no matter what.,1,great matter
2198,They want to politicize the veil in order to crush the freedom of speech of veiled women.,3,they want politic veil order crush freedom speech veil women
2199,They want to politicize the veil in order to crush the freedom of speech of veiled women.,3,they want politic veil order crush freedom speech veil women
2200,Any woman who wears a veil is considered dangerous in France today.,2,ani woman wear veil consid danger franc today
2201,All women who wear a veil are considered dangerous in France today.,4,all women wear veil consid danger franc today
2204,"Islam is not a policy, it is a religion.",0,islam polici religion
2205,"The Islam is not a policy, it is a religion.",0,the islam polici religion
2208,What is this so-called policy?,0,what call polici
2210,What is that?,1,what
2211,What is it ?,1,what
2212,Not at all it is a religious and not a political obligation.,1,not religi polit oblig
2213,Not at all it is a religious obligation and not a political one.,1,not religi oblig polit one
2214,D a belief in Islam is all.,1,d belief islam
2215,A belief in Islam is everything.,1,a belief islam everyth
2216,"It's wrong. As proof, women of other faiths can wear a veil, among Christians or Jews for example.",0,it wrong as proof women faith wear veil among christian jew exampl
2217,"That is not true. As proof, women of other faiths may wear a veil, among Christian or Jewish women for example.",0,that true as proof women faith may wear veil among christian jewish women exampl
2218,"The Islamic veil is, according to Muslim belief, a religious prescription.",1,the islam veil accord muslim belief religi prescript
2219,"The Islamic veil, according to Muslim belief, is a religious prescription.",1,the islam veil accord muslim belief religi prescript
2220,No one is able to fathom another's heart. I take it no one is accusing you of being an American secret agent because of the nike cap you're wearing?,0,no one abl fathom anoth heart i take one accus american secret agent nike cap wear
2221,No one is capable of probing the hearts of others. I don't suppose anyone accuses you of being an American secret agent because of the nike cap you wear?,0,no one capabl probe heart other i suppos anyon accus american secret agent nike cap wear
2222,It's just a message to send to overly enterprising men #mytoo.,3,it messag send overli enterpris men mytoo
2223,It is just a message to send to men who are too enterprising #mytoo.,3,it messag send men enterpris mytoo
2224,It's just a demonstration of his faith.,0,it demonstr faith
2225,It is just a demonstration of one's faith.,0,it demonstr one faith
2226,And the yarmulke a political Judaism.,1,and yarmulk polit judaism
2227,And kippah is political Judaism.,1,and kippah polit judaism
2228,The cross a political Christianity.,2,the cross polit christian
2229,The cross is political Christianity.,2,the cross polit christian
2230,It is a lack of awareness of Muslim women.,4,it lack awar muslim women
2231,Political Islam in France is for me a pure invention. Muslims have never proclaimed their singularity and are an integral part of the French landscape.,1,polit islam franc pure invent muslim never proclaim singular integr part french landscap
2232,Political Islam in France is for me a pure invention. Muslims have never claimed their singularity and are an integral part of the French landscape.,1,polit islam franc pure invent muslim never claim singular integr part french landscap
2233,"The Islamic veil is discreet, those who wear it very often are, and carry within them a message of tolerance, appeasement.",0,the islam veil discreet wear often carri within messag toler appeas
2234,"The Islamic veil is discreet, those who wear it are often discreet, and carry a message of tolerance, appeased.",3,the islam veil discreet wear often discreet carri messag toler appeas
2235,The Islamic veil is a matter of personal convictions.,0,the islam veil matter person convict
2236,The Islamic veil is a matter of individual convictions.,1,the islam veil matter individu convict
2237,The Islamic veil is religious and is not intended to offend the population.,3,the islam veil religi intend offend popul
2239,"Everything is political these days, nothing is apolitical and we must engage politically. The rule of law encourages us to do so, but the veil itself remains and is only a fabric that covers the hair of the wearer.",0,everyth polit day noth apolit must engag polit the rule law encourag us veil remain fabric cover hair wearer
